ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td
1,1950,1950-09-16,1,30.247,CLE,@,PHI,W 35-10,7,109,15.57,1
2,1950,1950-09-24,2,30.255,CLE,@,BAL,W 31-0,2,24,12.00,0
3,1950,1950-10-01,3,30.262,CLE,,NYG,L 0-6,4,34,8.50,0
4,1950,1950-10-07,4,30.268,CLE,@,PIT,W 30-17,5,38,7.60,0
5,1950,1950-10-15,5,30.276,CLE,,CRD,W 34-24,6,106,17.67,0
6,1950,1950-10-22,6,30.283,CLE,@,NYG,L 13-17,5,65,13.00,0
7,1950,1950-10-29,7,30.290,CLE,,PIT,W 45-7,2,37,18.50,0
8,1950,1950-11-05,8,30.297,CLE,@,CRD,W 10-7,4,45,11.25,0
9,1950,1950-11-12,9,30.304,CLE,,SFO,W 34-14,2,29,14.50,0
10,1950,1950-11-19,10,30.311,CLE,,WAS,W 20-14,1,17,17.00,0
11,1950,1950-12-10,12,30.332,CLE,@,WAS,W 45-21,4,44,11.00,0
12,1951,1951-09-30,1,31.261,CLE,@,SFO,L 10-24,5,36,7.20,0
13,1951,1951-10-07,2,31.268,CLE,@,RAM,W 38-23,1,41,41.00,0
14,1951,1951-10-14,3,31.275,CLE,,WAS,W 45-0,3,48,16.00,0
15,1951,1951-10-21,4,31.282,CLE,,PIT,W 17-0,3,27,9.00,0
16,1951,1951-11-11,7,31.303,CLE,,PHI,W 20-17,3,60,20.00,0
17,1951,1951-11-18,8,31.310,CLE,@,NYG,W 10-0,1,9,9.00,0
18,1951,1951-11-25,9,31.317,CLE,,CHI,W 42-21,6,144,24.00,0
19,1951,1951-12-02,10,31.324,CLE,,CRD,W 49-28,4,73,18.25,3
20,1951,1951-12-09,11,31.331,CLE,@,PIT,W 28-0,4,78,19.50,0
21,1951,1951-12-16,12,31.338,CLE,@,PHI,W 24-9,4,73,18.25,0
22,1952,1952-09-28,1,32.260,CLE,,RAM,W 37-7,4,32,8.00,0
23,1952,1952-10-04,2,32.266,CLE,@,PIT,W 21-20,5,99,19.80,0
24,1952,1952-10-12,3,32.274,CLE,,NYG,L 9-17,8,161,20.13,0
25,1952,1952-10-19,4,32.281,CLE,@,PHI,W 49-7,5,48,9.60,1
26,1952,1952-10-26,5,32.288,CLE,,WAS,W 19-15,4,80,20.00,0
27,1952,1952-11-02,6,32.295,CLE,@,DET,L 6-17,5,40,8.00,0
28,1952,1952-11-09,7,32.302,CLE,,CRD,W 28-13,11,157,14.27,1
29,1952,1952-11-16,8,32.309,CLE,,PIT,W 29-28,4,43,10.75,0
30,1952,1952-11-23,9,32.316,CLE,,PHI,L 20-28,7,156,22.29,2
31,1952,1952-11-30,10,32.323,CLE,@,WAS,W 48-24,2,33,16.50,1
32,1952,1952-12-07,11,32.330,CLE,@,CRD,W 10-0,1,7,7.00,0
33,1952,1952-12-14,12,32.337,CLE,@,NYG,L 34-37,6,55,9.17,0
