ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
1,1988,1988-09-11,2,22.153,KAN,@,SEA,L 10-31,0,0,,0,,,,
2,1988,1988-09-18,3,22.160,KAN,,DEN,W 20-13,0,0,,0,,,,
3,1988,1988-09-25,4,22.167,KAN,,SDG,L 23-24,0,0,,0,,,,
4,1988,1988-10-02,5,22.174,KAN,@,NYJ,T 17-17,0,0,,0,,,,
5,1988,1988-10-09,6,22.181,KAN,@,HOU,L 6-7,0,0,,0,,,,
6,1988,1988-10-16,7,22.188,KAN,,RAI,L 17-27,0,0,,0,0.5,0,0,0
7,1988,1988-10-23,8,22.195,KAN,,DET,L 6-7,0,0,,0,,,,
8,1988,1988-10-30,9,22.202,KAN,@,RAI,L 10-17,0,0,,0,,,,
9,1988,1988-11-06,10,22.209,KAN,@,DEN,L 11-17,0,0,,0,,,,
10,1988,1988-11-13,11,22.216,KAN,,CIN,W 31-28,0,0,,0,,,,
11,1988,1988-11-20,12,22.223,KAN,,SEA,W 27-24,1,16,16.00,0,0.0,0,0,0
12,1988,1988-11-27,13,22.230,KAN,@,PIT,L 10-16,0,0,,0,,,,
13,1988,1988-12-04,14,22.237,KAN,,NYJ,W 38-34,0,0,,0,,,,
14,1988,1988-12-11,15,22.244,KAN,@,NYG,L 12-28,0,0,,0,,,,
15,1988,1988-12-18,16,22.251,KAN,@,SDG,L 13-24,0,0,,0,,,,
16,1989,1989-09-10,1,23.152,KAN,@,DEN,L 20-34,,,,,,,,
17,1989,1989-09-17,2,23.159,KAN,,RAI,W 24-19,,,,,,,,
18,1989,1989-09-24,3,23.166,KAN,@,SDG,L 6-21,,,,,,,,
19,1989,1989-10-01,4,23.173,KAN,,CIN,L 17-21,,,,,,,,
20,1989,1989-10-08,5,23.180,KAN,@,SEA,W 20-16,,,,,,,,
21,1989,1989-10-15,6,23.187,KAN,@,RAI,L 14-20,,,,,,,,
22,1989,1989-10-22,7,23.194,KAN,,DAL,W 36-28,,,,,,,,
23,1989,1989-10-29,8,23.201,KAN,@,PIT,L 17-23,,,,,,,,
24,1989,1989-11-05,9,23.208,KAN,,SEA,W 20-10,,,,,,,,
25,1989,1989-11-12,10,23.215,KAN,,DEN,L 13-16,,,,,,,,
26,1989,1989-11-19,11,23.222,KAN,@,CLE,T 10-10,,,,,,,,
27,1989,1989-11-26,12,23.229,KAN,,HOU,W 34-0,,,,,,,,
28,1989,1989-12-03,13,23.236,KAN,,MIA,W 26-21,,,,,,,,
29,1989,1989-12-10,14,23.243,KAN,@,GNB,W 21-3,,,,,,,,
30,1989,1989-12-17,15,23.250,KAN,,SDG,L 13-20,,,,,,,,
31,1989,1989-12-24,16,23.257,KAN,@,MIA,W 27-24,,,,,,,,
32,1990,1990-09-09,1,24.151,KAN,,MIN,W 24-21,,,,,,,,
33,1990,1990-09-17,2,24.159,KAN,@,DEN,L 23-24,,,,,,,,
34,1990,1990-09-23,3,24.165,KAN,@,GNB,W 17-3,,,,,,,,
35,1990,1990-09-30,4,24.172,KAN,,CLE,W 34-0,0,0,,0,0.0,1,13,0
36,1990,1990-10-07,5,24.179,KAN,@,IND,L 19-23,,,,,,,,
37,1990,1990-10-14,6,24.186,KAN,,DET,W 43-24,,,,,,,,
38,1990,1990-10-21,7,24.193,KAN,@,SEA,L 7-19,,,,,,,,
39,1990,1990-11-04,8,24.207,KAN,,RAI,W 9-7,,,,,,,,
40,1990,1990-11-11,9,24.214,KAN,,SEA,L 16-17,,,,,,,,
41,1990,1990-11-18,10,24.221,KAN,,SDG,W 27-10,,,,,,,,
42,1990,1990-11-25,11,24.228,KAN,@,RAI,W 27-24,,,,,,,,
43,1990,1990-12-02,12,24.235,KAN,@,NWE,W 37-7,,,,,,,,
44,1990,1990-12-09,13,24.242,KAN,,DEN,W 31-20,,,,,,,,
45,1990,1990-12-16,14,24.249,KAN,,HOU,L 10-27,,,,,,,,
46,1990,1990-12-23,15,24.256,KAN,@,SDG,W 24-21,,,,,,,,
47,1990,1990-12-29,16,24.262,KAN,@,CHI,W 21-10,,,,,,,,
48,1991,1991-09-01,1,25.143,KAN,,ATL,W 14-3,,,,,,,,
49,1991,1991-09-08,2,25.150,KAN,,NOR,L 10-17,,,,,,,,
50,1991,1991-09-16,3,25.158,KAN,@,HOU,L 7-17,,,,,,,,
51,1991,1991-09-22,4,25.164,KAN,,SEA,W 20-13,,,,,,,,
52,1991,1991-09-29,5,25.171,KAN,@,SDG,W 14-13,,,,,,,,
