ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,1999,1999-10-17,6,23.086,SFO,,CAR,L 29-31,
2,1999,1999-10-24,7,23.093,SFO,@,MIN,L 16-40,
3,1999,1999-11-07,8,23.107,SFO,,PIT,L 6-27,
4,1999,1999-11-14,9,23.114,SFO,@,NOR,L 6-24,
5,1999,1999-12-05,12,23.135,SFO,@,CIN,L 30-44,
6,1999,1999-12-12,13,23.142,SFO,,ATL,W 26-7,
7,1999,1999-12-18,14,23.148,SFO,@,CAR,L 24-41,
8,1999,1999-12-26,15,23.156,SFO,,WAS,L 20-26,
9,1999,2000-01-03,16,23.164,SFO,@,ATL,L 29-34,
10,2000,2000-11-12,10,24.112,MIN,,ARI,W 31-14,
11,2000,2000-11-19,11,24.119,MIN,,CAR,W 31-17,
12,2000,2000-11-23,12,24.123,MIN,@,DAL,W 27-15,
13,2000,2000-11-30,13,24.130,MIN,,DET,W 24-17,
14,2000,2000-12-10,14,24.140,MIN,@,STL,L 29-40,
15,2000,2000-12-17,15,24.147,MIN,,GNB,L 28-33,*
16,2000,2000-12-24,16,24.154,MIN,@,IND,L 10-31,*
17,2001,2001-09-23,2,25.062,MIN,@,CHI,L 10-17,
18,2001,2001-10-21,6,25.090,MIN,,GNB,W 35-13,
19,2001,2001-10-28,7,25.097,MIN,@,TAM,L 14-41,
20,2001,2001-11-11,8,25.111,MIN,@,PHI,L 17-48,
21,2001,2001-11-19,9,25.119,MIN,,NYG,W 28-16,
22,2001,2001-11-25,10,25.125,MIN,,CHI,L 6-13,
23,2001,2001-12-02,11,25.132,MIN,@,PIT,L 16-21,
