ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1992,1992-10-04,5,23.108,CHI,@,MIN,L 20-21,,0,0,,0
2,1992,1992-10-18,6,23.122,CHI,,TAM,W 31-14,,0,0,,0
3,1992,1992-10-25,7,23.129,CHI,@,GNB,W 30-10,,0,0,,0
4,1992,1992-11-02,8,23.137,CHI,,MIN,L 10-38,,0,0,,0
5,1992,1992-11-08,9,23.143,CHI,,CIN,L 28-31,,0,0,,0
6,1992,1992-11-15,10,23.150,CHI,@,TAM,L 17-20,,0,0,,0
7,1992,1992-11-22,11,23.157,CHI,,GNB,L 3-17,,0,0,,0
8,1992,1992-11-29,12,23.164,CHI,@,CLE,L 14-27,,0,0,,0
9,1992,1992-12-07,13,23.172,CHI,@,HOU,L 7-24,,0,0,,0
10,1992,1992-12-13,14,23.178,CHI,,PIT,W 30-6,,1,7,7.00,0
11,1992,1992-12-20,15,23.185,CHI,@,DET,L 3-16,,0,0,,0
12,1992,1992-12-27,16,23.192,CHI,@,DAL,L 14-27,,0,0,,0
13,1993,1993-09-05,1,24.079,CHI,,NYG,L 20-26,,,,,
14,1993,1993-09-12,2,24.086,CHI,@,MIN,L 7-10,,,,,
15,1993,1993-09-26,3,24.100,CHI,,TAM,W 47-17,,,,,
16,1993,1993-10-03,4,24.107,CHI,,ATL,W 6-0,,,,,
17,1993,1993-10-10,5,24.114,CHI,@,PHI,W 17-6,,,,,
18,1993,1993-10-25,6,24.129,CHI,,MIN,L 12-19,,,,,
19,1993,1993-10-31,7,24.135,CHI,@,GNB,L 3-17,,,,,
20,1993,1993-11-07,8,24.142,CHI,,RAI,L 14-16,,,,,
21,1993,1993-11-14,9,24.149,CHI,@,SDG,W 16-13,,,,,
22,1993,1993-11-21,10,24.156,CHI,@,KAN,W 19-17,,,,,
23,1993,1993-11-25,11,24.160,CHI,@,DET,W 10-6,,,,,
24,1993,1993-12-05,12,24.170,CHI,,GNB,W 30-17,,,,,
25,1993,1993-12-12,13,24.177,CHI,@,TAM,L 10-13,,,,,
