ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
31,2004,2004-12-26,15,24.129,NYJ,,NWE,L 7-23,,0,,,,,0.0%,,,,,,,,,,,,,,
32,2004,2005-01-02,16,24.136,NYJ,@,STL,L 29-32,,,,,,,0.0%,,,,,,,,,,,,,,
33,2005,2005-09-11,1,25.023,NYJ,@,KAN,L 7-27,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
34,2005,2005-09-18,2,25.030,NYJ,,MIA,W 17-7,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
35,2005,2005-10-24,7,25.066,NYJ,@,ATL,L 14-27,,,,,,,0.0%,,,,,,,,,,,,,,
36,2005,2005-11-06,8,25.079,NYJ,,SDG,L 26-31,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
37,2005,2005-11-27,11,25.100,NYJ,,NOR,L 19-21,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
38,2005,2005-12-04,12,25.107,NYJ,@,NWE,L 3-16,*,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
39,2005,2005-12-11,13,25.114,NYJ,,OAK,W 26-10,,0,0,0,,0,0.0%,,9,54,6.00,0,0,0,,0,0,0,0.0,,
40,2005,2005-12-18,14,25.121,NYJ,@,MIA,L 20-24,,1,1,11,11.00,0,100.0%,11.00,4,5,1.25,0,0,0,,0,0,0,0.0,,
41,2005,2005-12-26,15,25.129,NYJ,,NWE,L 21-31,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
42,2005,2006-01-01,16,25.135,NYJ,,BUF,W 30-26,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
43,2006,2006-09-10,1,26.022,NYJ,@,TEN,W 23-16,*,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
44,2006,2006-09-17,2,26.029,NYJ,,NWE,L 17-24,,1,0,0,,0,0.0%,0.00,1,0,0.00,0,0,0,,0,0,0,0.0,,
45,2006,2006-09-24,3,26.036,NYJ,@,BUF,W 28-20,*,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,,
46,2006,2006-10-01,4,26.043,NYJ,,IND,L 28-31,*,0,0,0,,0,0.0%,,1,5,5.00,0,0,0,,0,0,0,0.0,,
47,2006,2006-10-08,5,26.050,NYJ,@,JAX,L 0-41,,0,0,0,,0,0.0%,,2,5,2.50,0,0,0,,0,0,0,0.0,,
48,2006,2006-10-15,6,26.057,NYJ,,MIA,W 20-17,,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,,0,0,0,0.0,,
49,2006,2006-10-22,7,26.064,NYJ,,DET,W 31-24,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
50,2006,2006-10-29,8,26.071,NYJ,@,CLE,L 13-20,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
51,2006,2006-11-12,9,26.085,NYJ,@,NWE,W 17-14,,2,2,9,4.50,0,100.0%,4.50,0,0,,0,0,0,,0,0,0,0.0,,
52,2006,2006-12-03,12,26.106,NYJ,@,GNB,W 38-10,,0,0,0,,0,0.0%,,1,1,1.00,0,0,0,,0,0,0,0.0,,
53,2006,2006-12-17,14,26.120,NYJ,@,MIN,W 26-13,*,3,3,15,5.00,0,100.0%,5.00,1,0,0.00,0,0,0,,0,0,0,0.0,,
54,2006,2006-12-25,15,26.128,NYJ,@,MIA,W 13-10,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
55,2006,2006-12-31,16,26.134,NYJ,,OAK,W 23-3,*,3,3,14,4.67,0,100.0%,4.67,0,0,,0,0,0,,0,0,0,0.0,,
56,2007,2007-09-09,1,27.021,TAM,@,SEA,L 6-20,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
57,2007,2007-09-16,2,27.028,TAM,,NOR,W 31-14,*,1,1,1,1.00,0,100.0%,1.00,0,0,,0,0,0,,0,0,0,0.0,,
58,2007,2007-09-23,3,27.035,TAM,,STL,W 24-3,*,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
59,2007,2007-09-30,4,27.042,TAM,@,CAR,W 20-7,*,2,1,17,17.00,0,50.0%,8.50,0,0,,0,0,0,,0,0,0,0.0,,
60,2007,2007-10-07,5,27.049,TAM,@,IND,L 14-33,,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,,0,0,0,0.0,,
61,2007,2007-10-14,6,27.056,TAM,,TEN,W 13-10,,4,3,33,11.00,0,75.0%,8.25,0,0,,0,0,0,,0,0,0,0.0,,
62,2007,2007-10-21,7,27.063,TAM,@,DET,L 16-23,*,4,4,36,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,0,0,0.0,,
63,2007,2007-10-28,8,27.070,TAM,,JAX,L 23-24,,3,2,25,12.50,0,66.7%,8.33,0,0,,0,0,0,,0,0,0,0.0,,
64,2007,2007-11-04,9,27.077,TAM,,ARI,W 17-10,*,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,0,0,0.0,,
65,2007,2007-11-18,10,27.091,TAM,@,ATL,W 31-7,*,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,0,0,0.0,,
66,2007,2007-11-25,11,27.098,TAM,,WAS,W 19-13,*,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,,
67,2007,2007-12-02,12,27.105,TAM,@,NOR,W 27-23,*,3,3,41,13.67,0,100.0%,13.67,0,0,,0,0,0,,0,0,0,0.0,,
68,2007,2007-12-09,13,27.112,TAM,@,HOU,L 14-28,*,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,0,0,0.0,,
69,2008,2008-09-07,1,28.019,TAM,@,NOR,L 20-24,*,3,3,20,6.67,0,100.0%,6.67,0,0,,0,0,0,,0,0,0,0.0,0,0
70,2008,2008-09-14,2,28.026,TAM,,ATL,W 24-9,,3,3,1,0.33,0,100.0%,0.33,0,0,,0,0,0,,0,0,0,0.0,0,0
71,2008,2008-09-21,3,28.033,TAM,@,CHI,W 27-24,,3,2,18,9.00,0,66.7%,6.00,0,0,,0,0,0,,0,0,0,0.0,1,0
72,2008,2008-11-16,10,28.089,TAM,,MIN,W 19-13,*,2,2,9,4.50,0,100.0%,4.50,1,1,1.00,1,0,0,,0,1,6,0.0,0,0
73,2008,2008-11-23,11,28.096,TAM,@,DET,W 38-20,*,1,0,0,,0,0.0%,0.00,1,3,3.00,0,0,0,,0,0,0,0.0,0,0
74,2008,2008-11-30,12,28.103,TAM,,NOR,W 23-20,*,,,,,,0.0%,,,,,,,,,,,,,,
75,2008,2008-12-08,13,28.111,TAM,@,CAR,L 23-38,,2,1,9,9.00,0,50.0%,4.50,3,9,3.00,0,0,0,,0,0,0,0.0,0,0
76,2008,2008-12-14,14,28.117,TAM,@,ATL,L 10-13,,1,,,,,0.0%,,,,,,,,,,,,,,
77,2008,2008-12-21,15,28.124,TAM,,SDG,L 24-41,,1,1,5,5.00,0,100.0%,5.00,1,1,1.00,1,0,0,,0,1,6,0.0,0,0
78,2008,2008-12-28,16,28.131,TAM,,OAK,L 24-31,,2,1,4,4.00,0,50.0%,2.00,1,0,0.00,0,0,0,,0,0,0,0.0,0,0
79,2009,2009-09-13,1,29.025,TAM,,DAL,L 21-34,,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,0,0,0.0,0,0
80,2009,2009-09-20,2,29.032,TAM,@,BUF,L 20-33,*,,,,,,0.0%,,,,,,,,,,,,,,
81,2009,2009-09-27,3,29.039,TAM,,NYG,L 0-24,,1,1,-1,-1.00,0,100.0%,-1.00,0,0,,0,0,0,,0,0,0,0.0,0,0
82,2009,2009-10-04,4,29.046,TAM,@,WAS,L 13-16,*,,,,,,0.0%,,,,,,,,,,,,,,
83,2009,2009-10-11,5,29.053,TAM,@,PHI,L 14-33,,0,0,0,,0,0.0%,,1,0,0.00,0,0,0,,0,0,0,0.0,0,0
