ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt
1,2007,2007-12-30,16,23.175,BAL,,PIT,W 27-21,,,,,,,0.0%,
2,2009,2009-12-13,13,25.158,DET,@,BAL,L 3-48,,,,,,,0.0%,
3,2009,2009-12-20,14,25.165,DET,,ARI,L 24-31,*,2,1,12,12.00,0,50.0%,6.00
4,2009,2009-12-27,15,25.172,DET,@,SFO,L 6-20,,1,1,14,14.00,0,100.0%,14.00
5,2009,2010-01-03,16,25.179,DET,,CHI,L 23-37,,0,0,0,,0,0.0%,
