ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1970,1970-09-20,1,25.034,NOR,,ATL,L 3-14
2,1970,1970-09-27,2,25.041,NOR,@,MIN,L 0-26
3,1970,1970-10-04,3,25.048,NOR,,NYG,W 14-10
4,1970,1970-10-11,4,25.055,NOR,@,STL,L 17-24
5,1970,1970-10-18,5,25.062,NOR,@,SFO,T 20-20
6,1970,1970-10-25,6,25.069,NOR,@,ATL,L 14-32
7,1970,1970-11-01,7,25.076,NOR,,RAM,L 17-30
8,1970,1970-11-08,8,25.083,NOR,,DET,W 19-17
9,1970,1970-11-15,9,25.090,NOR,@,MIA,L 10-21
10,1970,1970-11-22,10,25.097,NOR,,DEN,L 6-31
11,1970,1970-11-29,11,25.104,NOR,@,CIN,L 6-26
12,1970,1970-12-06,12,25.111,NOR,@,RAM,L 16-34
13,1970,1970-12-13,13,25.118,NOR,,SFO,L 27-38
14,1970,1970-12-20,14,25.125,NOR,,CHI,L 3-24
15,1971,1971-11-07,8,26.082,NYJ,,KAN,W 13-10
16,1971,1971-11-14,9,26.089,NYJ,,BAL,L 13-14
17,1971,1971-11-21,10,26.096,NYJ,@,BUF,W 20-7
18,1971,1971-11-28,11,26.103,NYJ,,SFO,L 21-24
