ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,all_td,scoring
1,1963,1963-09-22,2,24.009,DAL,,CLE,L 24-41,2,25,12.50,0,0,0
2,1963,1963-10-20,6,24.037,DAL,@,NYG,L 21-37,3,40,13.33,0,0,0
3,1963,1963-11-17,10,24.065,DAL,,PHI,W 27-20,6,97,16.17,0,0,0
4,1963,1963-11-24,11,24.072,DAL,@,CLE,L 17-27,2,8,4.00,0,0,0
5,1963,1963-12-08,13,24.086,DAL,,PIT,L 19-24,1,10,10.00,0,0,0
6,1963,1963-12-15,14,24.093,DAL,@,STL,W 28-24,1,15,15.00,0,0,0
7,1964,1964-09-13,1,25.000,CHI,@,GNB,L 12-23,1,4,4.00,0,0,0
8,1964,1964-09-20,2,25.007,CHI,@,MIN,W 34-28,2,44,22.00,0,0,0
9,1964,1964-12-13,14,25.091,CHI,,MIN,L 14-41,1,13,13.00,0,0,0
10,1966,1966-09-11,1,26.363,ATL,,RAM,L 14-19,1,53,53.00,1,1,6
11,1966,1966-09-25,3,27.012,ATL,@,DET,L 10-28,1,11,11.00,0,0,0
12,1966,1966-10-02,4,27.019,ATL,,DAL,L 14-47,5,32,6.40,0,0,0
13,1966,1966-10-09,5,27.026,ATL,@,WAS,L 20-33,3,54,18.00,0,0,0
14,1966,1966-10-16,6,27.033,ATL,,SFO,L 7-44,1,7,7.00,0,0,0
15,1966,1966-10-30,8,27.047,ATL,,CLE,L 17-49,1,16,16.00,0,0,0
16,1967,1967-09-17,1,28.004,ATL,@,BAL,L 31-38,3,29,9.67,0,0,0
17,1967,1967-10-15,5,28.032,ATL,,WAS,T 20-20,1,37,37.00,0,0,0
18,1967,1967-12-10,13,28.088,ATL,,SFO,L 28-34,4,72,18.00,1,1,6
19,1967,1967-12-17,14,28.095,ATL,,CHI,L 14-23,2,16,8.00,0,0,0
