ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1955,1955-09-24,1,23.160,PHI,,NYG,W 27-17,1,4,4.00,0,0,0,,0,,,,,,,,,0,
2,1955,1955-10-15,4,23.181,PHI,@,PIT,L 7-13,0,0,,0,3,17,5.67,0,,,,,,,,,0,
3,1955,1955-10-30,6,23.196,PHI,,PIT,W 24-0,12,82,6.83,2,0,0,,0,,,,,,,,,2,
4,1955,1955-11-06,7,23.203,PHI,@,WAS,L 21-34,2,4,2.00,0,0,0,,0,,,,,,,,,0,
5,1955,1955-11-13,8,23.210,PHI,,CLE,W 33-17,3,-5,-1.67,0,0,0,,0,,,,,,,,,0,
6,1955,1955-11-20,9,23.217,PHI,@,NYG,L 7-31,6,20,3.33,0,0,0,,0,,,,,,,,,0,
7,1955,1955-12-04,11,23.231,PHI,,CRD,W 27-3,2,15,7.50,0,0,0,,0,,,,,,,,,0,
8,1956,1956-09-30,1,24.166,PHI,@,RAM,L 7-27,11,21,1.91,1,0,0,,0,,,,,,,,,1,
9,1956,1956-10-06,2,24.172,PHI,,WAS,W 13-9,2,-4,-2.00,0,0,0,,0,,,,,,,,,0,
10,1956,1956-10-14,3,24.180,PHI,@,PIT,W 35-21,3,4,1.33,0,1,0,0.00,0,,,,,,,,,0,
11,1956,1956-11-25,9,24.222,PHI,,SFO,T 10-10,17,61,3.59,0,0,0,,0,,,,,,,,,0,
12,1956,1956-12-02,10,24.229,PHI,@,CLE,L 14-17,0,0,,0,3,17,5.67,0,,,,,,,,,0,
13,1956,1956-12-09,11,24.236,PHI,@,WAS,L 17-19,3,14,4.67,0,2,29,14.50,0,,,,,,,,,0,
14,1956,1956-12-15,12,24.242,PHI,,NYG,L 7-21,11,31,2.82,0,0,0,,0,,,,,,,,,0,
15,1960,1960-09-11,1,28.147,NYT,,BUF,W 27-3,5,27,5.40,0,2,9,4.50,0,0,0,,0,0,0,,0,0,0
16,1960,1960-09-17,2,28.153,NYT,,BOS,L 24-28,9,34,3.78,0,2,48,24.00,1,0,0,,0,0,0,,0,1,6
17,1960,1960-09-23,3,28.159,NYT,,DEN,W 28-24,14,53,3.79,1,0,0,,0,0,0,,0,0,0,,0,1,6
18,1960,1960-10-02,4,28.168,NYT,@,DTX,W 37-35,3,10,3.33,0,0,0,,0,0,0,,0,0,0,,0,0,0
19,1960,1960-10-09,5,28.175,NYT,@,HOU,L 21-27,0,0,,0,1,11,11.00,0,0,0,,0,0,0,,0,0,0
20,1960,1960-10-30,7,28.196,BUF,,HOU,W 25-24,0,0,,0,0,0,,0,2,53,26.50,0,1,11,11.00,0,0,0
21,1960,1960-11-06,8,28.203,BUF,,DTX,L 28-45,0,0,,0,0,0,,0,2,56,28.00,0,3,14,4.67,0,0,0
22,1960,1960-11-20,10,28.217,DEN,@,HOU,L 10-20,0,0,,0,0,0,,0,1,27,27.00,0,0,0,,0,0,0
23,1960,1960-11-27,11,28.224,DEN,,BUF,T 38-38,5,37,7.40,0,0,0,,0,3,89,29.67,0,0,0,,0,0,0
24,1960,1960-12-04,12,28.231,DEN,,NYT,L 27-30,0,0,,0,0,0,,0,2,27,13.50,0,0,0,,0,0,0
