ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1994,1994-09-25,4,24.319,SFO,,NOR,W 24-13,,,,,
2,1994,1994-12-04,13,25.024,SFO,,ATL,W 50-14,,,,,
3,1994,1994-12-11,14,25.031,SFO,@,SDG,W 38-15,,,,,
4,1994,1994-12-17,15,25.037,SFO,,DEN,W 42-19,,,,,
5,1994,1994-12-26,16,25.046,SFO,@,MIN,L 14-21,,,,,
6,1995,1995-09-03,1,25.297,SFO,@,NOR,W 24-22,,,,,
7,1995,1995-09-10,2,25.304,SFO,,ATL,W 41-10,,,,,
8,1995,1995-09-17,3,25.311,SFO,,NWE,W 28-3,,,,,
9,1995,1995-09-25,4,25.319,SFO,@,DET,L 24-27,,,,,
10,1995,1995-10-01,5,25.325,SFO,,NYG,W 20-6,,,,,
11,1995,1995-10-15,6,25.339,SFO,@,IND,L 17-18,,,,,
12,1995,1995-10-22,7,25.346,SFO,@,STL,W 44-10,,,,,
13,1995,1995-10-29,8,25.353,SFO,,NOR,L 7-11,,,,,
14,1995,1995-11-05,9,25.360,SFO,,CAR,L 7-13,,,,,
15,1995,1995-11-12,10,26.002,SFO,@,DAL,W 38-20,,,,,
16,1995,1995-11-20,11,26.010,SFO,@,MIA,W 44-20,,,,,
17,1995,1995-11-26,12,26.016,SFO,,STL,W 41-13,,,,,
18,1995,1995-12-03,13,26.023,SFO,,BUF,W 27-17,,,,,
19,1995,1995-12-10,14,26.030,SFO,@,CAR,W 31-10,,,,,
20,1995,1995-12-18,15,26.038,SFO,,MIN,W 37-30,,,,,
21,1995,1995-12-24,16,26.044,SFO,@,ATL,L 27-28,,,,,
22,1996,1996-09-01,1,26.296,SFO,,NOR,W 27-11,,,,,
23,1996,1996-09-08,2,26.303,SFO,,STL,W 34-0,,,,,
24,1996,1996-09-22,3,26.317,SFO,@,CAR,L 7-23,,,,,
25,1996,1996-09-29,4,26.324,SFO,,ATL,W 39-17,,,,,
26,1996,1996-10-06,5,26.331,SFO,@,STL,W 28-11,,,,,
27,1996,1996-10-14,6,26.339,SFO,@,GNB,L 20-23,,,,,
28,1996,1996-10-20,7,26.345,SFO,,CIN,W 28-21,,,,,
29,1996,1996-10-27,8,26.352,SFO,@,HOU,W 10-9,,,,,
30,1996,1996-11-03,9,26.359,SFO,@,NOR,W 24-17,,,,,
31,1996,1996-11-10,10,27.000,SFO,,DAL,L 17-20,,,,,
32,1996,1996-12-23,16,27.043,SFO,,DET,W 24-14,,,,,
33,1997,1997-10-26,8,27.350,SFO,@,NOR,W 23-0,,,,,
34,1997,1997-11-30,13,28.020,SFO,@,KAN,L 9-44,,,,,
35,1997,1997-12-07,14,28.027,SFO,,MIN,W 28-17,,,,,
36,1997,1997-12-15,15,28.035,SFO,,DEN,W 34-17,,,,,
37,1998,1998-09-20,3,28.314,WAS,@,SEA,L 14-24,,,,,
38,1998,1998-09-27,4,28.321,WAS,,DEN,L 16-38,,,,,
39,1998,1998-10-04,5,28.328,WAS,,DAL,L 10-31,,,,,
40,1998,1998-10-11,6,28.335,WAS,@,PHI,L 12-17,,,,,
41,1998,1998-10-18,7,28.342,WAS,@,MIN,L 7-41,,,,,
42,1998,1998-11-01,8,28.356,WAS,,NYG,W 21-14,,,,,
43,1998,1998-11-08,9,28.363,WAS,@,ARI,L 27-29,,,,,
44,1998,1998-11-15,10,29.005,WAS,,PHI,W 28-3,,,,,
45,1998,1998-11-22,11,29.012,WAS,,ARI,L 42-45,,,,,
46,1998,1998-11-29,12,29.019,WAS,@,OAK,W 29-19,,,,,
47,1998,1998-12-06,13,29.026,WAS,,SDG,W 24-20,,,,,
48,1998,1998-12-13,14,29.033,WAS,@,CAR,W 28-25,,,,,
49,1998,1998-12-19,15,29.039,WAS,,TAM,W 20-16,,,,,
50,1998,1998-12-27,16,29.047,WAS,@,DAL,L 7-23,,,,,
51,1999,1999-11-14,9,30.004,WAS,@,PHI,L 28-35,,1,0,0.00,0
52,1999,1999-11-21,10,30.011,WAS,,NYG,W 23-13,,,,,
53,1999,1999-12-12,13,30.032,WAS,,ARI,W 28-3,,,,,
54,1999,1999-12-19,14,30.039,WAS,@,IND,L 21-24,,,,,
55,1999,1999-12-26,15,30.046,WAS,@,SFO,W 26-20,,,,,
56,1999,2000-01-02,16,30.053,WAS,,MIA,W 21-10,,,,,
