ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1981,1981-09-06,1,23.050,RAM,,HOU,L 20-27,,,
2,1981,1981-09-13,2,23.057,RAM,@,NOR,L 17-23,,,
3,1981,1981-09-20,3,23.064,RAM,,GNB,W 35-23,,,
4,1981,1981-09-28,4,23.072,RAM,@,CHI,W 24-7,,,
5,1981,1981-10-04,5,23.078,RAM,,CLE,W 27-16,,,
6,1981,1981-10-11,6,23.085,RAM,@,ATL,W 37-35,,,
7,1981,1981-10-18,7,23.092,RAM,@,DAL,L 17-29,,,
8,1981,1981-10-25,8,23.099,RAM,@,SFO,L 17-20,,,
9,1981,1981-11-01,9,23.106,RAM,,DET,W 20-13,,,
10,1981,1981-11-08,10,23.113,RAM,,NOR,L 13-21,,,
11,1981,1981-11-15,11,23.120,RAM,@,CIN,L 10-24,,,
12,1981,1981-11-22,12,23.127,RAM,,SFO,L 31-33,,,
13,1981,1981-11-29,13,23.134,RAM,@,PIT,L 0-24,,,
14,1981,1981-12-06,14,23.141,RAM,@,NYG,L 7-10,,,
15,1981,1981-12-14,15,23.149,RAM,,ATL,W 21-16,,,
16,1981,1981-12-20,16,23.155,RAM,,WAS,L 7-30,,,
17,1982,1982-09-12,1,24.056,RAM,@,GNB,L 23-35,,,
18,1982,1982-09-19,2,24.063,RAM,,DET,L 14-19,,,
19,1982,1982-11-21,3,24.126,RAM,@,ATL,L 17-34,,,
20,1982,1982-11-28,4,24.133,RAM,,KAN,W 20-14,,,
21,1982,1982-12-02,5,24.137,RAM,,SFO,L 24-30,,,
22,1982,1982-12-12,6,24.147,RAM,,DEN,L 24-27,,,
23,1982,1982-12-18,7,24.153,RAM,@,RAI,L 31-37,,,
24,1982,1982-12-26,8,24.161,RAM,,CHI,L 26-34,,,
25,1982,1983-01-02,9,24.168,RAM,@,SFO,W 21-20,,,
26,1983,1983-09-04,1,25.048,RAM,@,NYG,W 16-6,1,28,0
27,1983,1983-09-11,2,25.055,RAM,,NOR,W 30-27,1,27,0
28,1983,1983-09-18,3,25.062,RAM,@,GNB,L 24-27,1,0,0
29,1983,1983-09-25,4,25.069,RAM,@,NYJ,L 24-27,2,58,0
