ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,2000,2000-09-24,3,30.300,TEN,@,PIT,W 23-20,,1.0
2,2000,2000-10-01,4,30.307,TEN,,NYG,W 28-14,,
3,2000,2000-10-08,5,30.314,TEN,@,CIN,W 23-14,,
4,2000,2000-10-16,6,30.322,TEN,,JAX,W 27-13,,1.0
5,2000,2000-10-22,7,30.328,TEN,@,BAL,W 14-6,,
6,2000,2000-10-30,8,30.336,TEN,@,WAS,W 27-21,,
7,2000,2000-11-05,9,30.342,TEN,,PIT,W 9-7,,
8,2000,2000-11-12,10,30.349,TEN,,BAL,L 23-24,,1.0
9,2000,2000-11-19,11,30.356,TEN,,CLE,W 24-10,,
10,2000,2000-11-26,12,30.363,TEN,@,JAX,L 13-16,,
11,2000,2000-12-03,13,31.004,TEN,@,PHI,W 15-13,,
12,2000,2000-12-10,14,31.011,TEN,,CIN,W 35-3,,
13,2000,2000-12-17,15,31.018,TEN,@,CLE,W 24-0,,
14,2000,2000-12-25,16,31.026,TEN,,DAL,W 31-0,,0.5
