ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1982,1982-09-12,1,23.068,SFO,,RAI,L 17-23,
2,1982,1982-09-19,2,23.075,SFO,@,DEN,L 21-24,
3,1982,1982-11-21,3,23.138,SFO,@,STL,W 31-20,
4,1982,1982-12-11,6,23.158,SFO,,SDG,L 37-41,
5,1982,1982-12-19,7,23.166,SFO,,ATL,L 7-17,
6,1982,1982-12-26,8,23.173,SFO,@,KAN,W 26-13,
7,1982,1983-01-02,9,23.180,SFO,,RAM,L 20-21,
8,1983,1983-09-03,1,24.059,SFO,,PHI,L 17-22,
9,1983,1983-09-08,2,24.064,SFO,@,MIN,W 48-17,
10,1983,1983-09-18,3,24.074,SFO,@,STL,W 42-27,
11,1983,1983-09-25,4,24.081,SFO,,ATL,W 24-20,
12,1983,1983-10-09,6,24.095,TAM,@,DAL,L 24-27,
13,1983,1983-10-16,7,24.102,TAM,,STL,L 27-34,1.0
14,1983,1983-10-23,8,24.109,TAM,,NOR,L 21-24,
15,1983,1983-10-30,9,24.116,TAM,@,PIT,L 12-17,
16,1983,1983-11-06,10,24.123,TAM,@,MIN,W 17-12,
17,1983,1983-11-13,11,24.130,TAM,@,CLE,L 0-20,
18,1983,1983-11-20,12,24.137,TAM,,CHI,L 0-27,
19,1983,1983-11-27,13,24.144,TAM,,HOU,W 33-24,
20,1983,1983-12-04,14,24.151,TAM,@,SFO,L 21-35,
21,1983,1983-12-12,15,24.159,TAM,,GNB,L 9-12,
22,1983,1983-12-18,16,24.165,TAM,@,DET,L 20-23,
23,1984,1984-12-09,15,25.156,MIA,@,IND,W 35-17,
24,1984,1984-12-17,16,25.164,MIA,,DAL,W 28-21,
