ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,def_int,def_int_yds,def_int_td
1,1991,1991-09-01,1,23.180,RAM,,PHO,L 14-24,,,,,
2,1991,1991-09-08,2,23.187,RAM,@,NYG,W 19-13,,1.0,0,0,0
3,1991,1991-09-15,3,23.194,RAM,@,NOR,L 7-24,,,,,
4,1991,1991-09-22,4,23.201,RAM,@,SFO,L 10-27,,,,,
5,1991,1991-09-29,5,23.208,RAM,,GNB,W 23-21,,,,,
6,1991,1991-10-13,6,23.222,RAM,,SDG,W 30-24,,,,,
7,1991,1991-10-20,7,23.229,RAM,@,RAI,L 17-20,,,,,
8,1991,1991-10-27,8,23.236,RAM,@,ATL,L 14-31,,,,,
9,1991,1991-11-03,9,23.243,RAM,,NOR,L 17-24,,,,,
10,1991,1991-11-10,10,23.250,RAM,,KAN,L 20-27,,,,,
11,1991,1991-11-17,11,23.257,RAM,@,DET,L 10-21,,1.0,0,0,0
12,1991,1991-11-25,12,23.265,RAM,,SFO,L 10-33,,,,,
13,1992,1992-09-06,1,24.185,RAM,@,BUF,L 7-40,,,,,
14,1992,1992-09-13,2,24.192,RAM,,NWE,W 14-0,,,,,
15,1992,1992-09-20,3,24.199,RAM,@,MIA,L 10-26,,,,,
16,1992,1992-09-27,4,24.206,RAM,,NYJ,W 18-10,,,,,
17,1992,1992-10-04,5,24.213,RAM,@,SFO,L 24-27,,,,,
18,1992,1992-10-11,6,24.220,RAM,@,NOR,L 10-13,,,,,
19,1992,1992-10-18,7,24.227,RAM,,NYG,W 38-17,,0.0,1,3,0
20,1992,1992-11-01,8,24.241,RAM,@,ATL,L 28-30,,,,,
21,1992,1992-11-08,9,24.248,RAM,,PHO,L 14-20,,,,,
22,1992,1992-11-15,10,24.255,RAM,@,DAL,W 27-23,,,,,
23,1992,1992-11-22,11,24.262,RAM,,SFO,L 10-27,,,,,
24,1992,1992-11-29,12,24.269,RAM,,MIN,L 17-31,,,,,
25,1992,1992-12-06,13,24.276,RAM,@,TAM,W 31-27,,,,,
26,1992,1992-12-13,14,24.283,RAM,,NOR,L 14-37,,,,,
27,1992,1992-12-20,15,24.290,RAM,@,GNB,L 13-28,,,,,
28,1992,1992-12-27,16,24.297,RAM,,ATL,W 38-27,,,,,
29,1993,1993-09-05,1,25.184,RAM,@,GNB,L 6-36,,,,,
30,1993,1993-09-12,2,25.191,RAM,,PIT,W 27-0,,,,,
31,1993,1993-09-19,3,25.198,RAM,@,NYG,L 10-20,,,,,
32,1993,1993-09-26,4,25.205,RAM,@,HOU,W 28-13,,,,,
33,1993,1993-10-03,5,25.212,RAM,,NOR,L 6-37,,,,,
34,1993,1993-10-14,6,25.223,RAM,@,ATL,L 24-30,,,,,
35,1993,1993-10-24,7,25.233,RAM,,DET,L 13-16,,,,,
36,1993,1993-10-31,8,25.240,RAM,@,SFO,L 17-40,,,,,
37,1993,1993-11-14,9,25.254,RAM,,ATL,L 0-13,,,,,
38,1993,1993-11-21,10,25.261,RAM,,WAS,W 10-6,,,,,
39,1993,1993-11-28,11,25.268,RAM,,SFO,L 10-35,,,,,
40,1993,1993-12-05,12,25.275,RAM,@,PHO,L 10-38,,,,,
41,1993,1993-12-12,13,25.282,RAM,@,NOR,W 23-20,,,,,
42,1993,1993-12-19,14,25.289,RAM,@,CIN,L 3-15,,,,,
43,1993,1993-12-26,15,25.296,RAM,,CLE,L 14-42,,,,,
