ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1967,1967-09-09,1,23.324,KAN,@,HOU,W 25-20,0,0,,0,0,0,,0,1,35,35.00,0,0,0,,0,0,0
2,1967,1967-09-24,2,23.339,KAN,@,MIA,W 24-0,1,8,8.00,0,0,0,,0,1,17,17.00,0,2,-1,-0.50,0,0,0
3,1967,1967-10-01,3,23.346,KAN,@,OAK,L 21-23,0,0,,0,0,0,,0,6,175,29.17,0,3,8,2.67,0,0,0
4,1967,1967-10-15,5,23.360,KAN,@,SDG,L 31-45,0,0,,0,1,42,42.00,0,6,244,40.67,0,1,4,4.00,0,0,0
5,1967,1967-10-22,6,24.002,KAN,,HOU,L 19-24,0,0,,0,0,0,,0,4,55,13.75,0,5,20,4.00,0,0,0
6,1967,1967-10-29,7,24.009,KAN,,DEN,W 52-9,0,0,,0,0,0,,0,2,65,32.50,0,4,73,18.25,0,0,0
7,1967,1967-11-05,8,24.016,KAN,,NYJ,W 42-18,0,0,,0,0,0,,0,2,63,31.50,0,3,34,11.33,0,0,0
8,1967,1967-11-12,9,24.023,KAN,@,BOS,W 33-10,0,0,,0,0,0,,0,1,35,35.00,0,0,0,,0,0,0
9,1967,1967-11-19,10,24.030,KAN,,SDG,L 16-17,0,0,,0,0,0,,0,3,52,17.33,0,0,0,,0,0,0
10,1967,1967-11-23,11,24.034,KAN,,OAK,L 22-44,0,0,,0,0,0,,0,9,206,22.89,0,2,5,2.50,0,0,0
11,1967,1967-12-03,12,24.044,KAN,,BUF,W 23-13,0,0,,0,0,0,,0,4,74,18.50,0,2,21,10.50,0,0,0
12,1967,1967-12-10,13,24.051,KAN,@,NYJ,W 21-7,0,0,,0,0,0,,0,1,21,21.00,0,2,13,6.50,0,0,0
13,1967,1967-12-17,14,24.058,KAN,@,DEN,W 38-24,0,0,,0,0,0,,0,1,106,106.00,1,2,35,17.50,0,1,6
14,1968,1968-09-09,1,24.325,KAN,@,HOU,W 26-21,0,0,,0,0,0,,0,2,18,9.00,0,2,59,29.50,0,0,0
15,1968,1968-09-15,2,24.331,KAN,,NYJ,L 19-20,0,0,,0,0,0,,0,3,96,32.00,0,3,86,28.67,1,1,6
16,1968,1968-09-22,3,24.338,KAN,,DEN,W 34-2,1,-3,-3.00,0,0,0,,0,1,30,30.00,0,2,17,8.50,0,0,0
17,1968,1968-09-28,4,24.344,KAN,@,MIA,W 48-3,0,0,,0,0,0,,0,1,24,24.00,0,0,0,,0,0,0
18,1968,1968-10-05,5,24.351,KAN,@,BUF,W 18-7,0,0,,0,0,0,,0,1,16,16.00,0,1,0,0.00,0,0,0
19,1968,1968-10-13,6,24.359,KAN,,CIN,W 13-3,0,0,,0,1,15,15.00,0,0,0,,0,3,34,11.33,0,0,0
20,1968,1968-10-20,7,25.000,KAN,,OAK,W 24-10,0,0,,0,0,0,,0,3,51,17.00,0,1,17,17.00,0,0,0
21,1968,1968-10-27,8,25.007,KAN,,SDG,W 27-20,0,0,,0,0,0,,0,3,81,27.00,0,0,0,,0,0,0
22,1968,1968-11-03,9,25.014,KAN,@,OAK,L 21-38,0,0,,0,0,0,,0,6,151,25.17,0,3,17,5.67,0,0,0
23,1968,1968-11-10,10,25.021,KAN,@,CIN,W 16-9,1,1,1.00,0,0,0,,0,3,70,23.33,0,1,28,28.00,0,0,0
24,1968,1968-12-08,13,25.049,KAN,@,SDG,W 40-3,,,,,,,,,0,12,,0,,,,,,
25,1968,1968-12-14,14,25.055,KAN,@,DEN,W 30-7,0,0,,0,0,0,,0,0,0,,0,2,12,6.00,0,0,0
26,1969,1969-09-14,1,25.329,KAN,@,SDG,W 27-9,0,0,,0,0,0,,0,1,29,29.00,0,1,13,13.00,0,0,0
27,1969,1969-09-21,2,25.336,KAN,@,BOS,W 31-0,0,0,,0,0,0,,0,0,0,,0,2,64,32.00,0,0,0
28,1969,1969-09-28,3,25.343,KAN,@,CIN,L 19-24,0,0,,0,0,0,,0,1,32,32.00,0,2,-1,-0.50,0,0,0
29,1969,1969-10-05,4,25.350,KAN,@,DEN,W 26-13,0,0,,0,0,0,,0,1,37,37.00,0,1,9,9.00,0,0,0
30,1969,1969-10-19,6,25.364,KAN,,MIA,W 17-10,0,0,,0,0,0,,0,1,27,27.00,0,3,22,7.33,0,0,0
31,1969,1969-11-09,8,26.020,SFO,@,RAM,L 30-41,0,0,,0,0,0,,0,3,86,28.67,0,0,0,,0,0,0
32,1969,1969-11-16,9,26.027,SFO,,BAL,W 20-17,0,0,,0,0,0,,0,4,86,21.50,0,3,25,8.33,0,0,0
33,1969,1969-11-23,10,26.034,SFO,@,NOR,L 38-43,0,0,,0,0,0,,0,2,30,15.00,0,1,0,0.00,0,0,0
34,1969,1969-11-27,11,26.038,SFO,@,DAL,T 24-24,0,0,,0,0,0,,0,2,80,40.00,0,2,5,2.50,0,0,0
35,1969,1969-12-06,12,26.047,SFO,,CHI,W 42-21,0,0,,0,0,0,,0,0,0,,0,1,0,0.00,0,0,0
36,1969,1969-12-14,13,26.055,SFO,@,MIN,L 7-10,0,0,,0,0,0,,0,2,24,12.00,0,1,2,2.00,0,0,0
37,1969,1969-12-21,14,26.062,SFO,,PHI,W 14-13,0,0,,0,0,0,,0,1,9,9.00,0,2,14,7.00,0,0,0
