ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1992,1992-09-06,1,22.028,PIT,@,HOU,W 29-24
2,1992,1992-11-08,9,22.091,PIT,@,BUF,L 20-28
3,1992,1992-11-15,10,22.098,PIT,,DET,W 17-14
4,1992,1992-11-29,12,22.112,CLE,,CHI,W 27-14
5,1992,1992-12-06,13,22.119,CLE,,CIN,W 37-21
6,1992,1992-12-13,14,22.126,CLE,@,DET,L 14-24
7,1993,1993-12-13,13,23.126,PIT,@,MIA,W 21-20
8,1993,1993-12-19,14,23.132,PIT,,HOU,L 17-26
9,1993,1993-12-26,15,23.139,PIT,@,SEA,L 6-16
10,1993,1994-01-02,16,23.146,PIT,,CLE,W 16-9
11,1995,1995-09-10,2,25.032,CAR,@,BUF,L 9-31
12,1995,1995-09-17,3,25.039,CAR,,STL,L 10-31
