ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
37,1992,1992-09-13,2,28.053,GNB,@,TAM,L 3-31,,0,0,,0,0.0%,,,,,,,,,,,,,,,
38,1992,1992-09-20,3,28.060,GNB,,CIN,W 24-23,1,1,35,35.00,1,100.0%,35.00,0,0,,0,0,0,,0,0,0,,0,1,6
39,1992,1992-09-27,4,28.067,GNB,,PIT,W 17-3,1,1,28,28.00,0,100.0%,28.00,0,0,,0,0,0,,0,0,0,,0,0,0
40,1992,1992-10-04,5,28.074,GNB,@,ATL,L 10-24,,0,0,,0,0.0%,,,,,,,,,,,,,,,
41,1992,1992-10-18,6,28.088,GNB,@,CLE,L 6-17,,0,0,,0,0.0%,,,,,,,,,,,,,,,
42,1992,1992-10-25,7,28.095,GNB,,CHI,L 10-30,2,0,0,,0,0.0%,0.00,,,,,,,,,,,,,,
43,1992,1992-11-01,8,28.102,GNB,@,DET,W 27-13,,0,0,,0,0.0%,,,,,,,,,,,,,,,
44,1992,1992-11-08,9,28.109,GNB,@,NYG,L 7-27,,0,0,,0,0.0%,,,,,,,,,,,,,,,
45,1992,1992-11-15,10,28.116,GNB,,PHI,W 27-24,1,0,0,,0,0.0%,0.00,,,,,,,,,,,,,,
46,1993,1993-09-05,1,29.045,DEN,@,NYJ,W 26-20,,0,0,,0,0.0%,,,,,,,,,,,,,,,
47,1993,1994-01-02,16,29.164,DEN,@,RAI,L 30-33,1,1,28,28.00,0,100.0%,28.00,0,0,,0,0,0,,0,0,0,,0,0,0
