ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists
1,2004,2004-12-19,14,24.204,CLE,,SDG,L 0-21,,,,,,,,
2,2005,2005-09-11,1,25.105,CLE,,CIN,L 13-27,,,,,,,,
3,2005,2005-09-18,2,25.112,CLE,@,GNB,W 26-24,,,,,,,,
4,2005,2005-09-25,3,25.119,CLE,@,IND,L 6-13,,,,,,,,
5,2005,2005-10-09,4,25.133,CLE,,CHI,W 20-10,,,,,,,,
6,2005,2005-10-16,5,25.140,CLE,@,BAL,L 3-16,,,,,,,,
7,2005,2005-10-23,6,25.147,CLE,,DET,L 10-13,,,,,,,,
8,2005,2005-10-30,7,25.154,CLE,@,HOU,L 16-19,,,,,,,,
9,2005,2005-11-06,8,25.161,CLE,,TEN,W 20-14,,,,,,,,
10,2005,2005-11-13,9,25.168,CLE,@,PIT,L 21-34,,,,,,,,
11,2005,2005-11-20,10,25.175,CLE,,MIA,W 22-0,,,,,,,,
12,2005,2005-11-27,11,25.182,CLE,@,MIN,L 12-24,,,,,,,,
13,2005,2005-12-04,12,25.189,CLE,,JAX,L 14-20,,,,,,,,
14,2005,2005-12-11,13,25.196,CLE,@,CIN,L 20-23,,,,,,,,
15,2005,2005-12-18,14,25.203,CLE,@,OAK,W 9-7,,0,0,,0,1.0,,
16,2005,2005-12-24,15,25.209,CLE,,PIT,L 0-41,,0,0,,0,1.0,,
17,2005,2006-01-01,16,25.217,CLE,,BAL,W 20-16,,,,,,,,
18,2006,2006-09-10,1,26.104,CLE,,NOR,L 14-19,,,,,,,,
19,2006,2006-10-08,5,26.132,CLE,@,CAR,L 12-20,,,,,,,,
20,2006,2006-10-22,6,26.146,CLE,,DEN,L 7-17,,,,,,,,
21,2006,2006-10-29,7,26.153,CLE,,NYJ,W 20-13,,,,,,,,
22,2006,2006-11-05,8,26.160,CLE,@,SDG,L 25-32,*,,,,,,,
23,2006,2006-11-12,9,26.167,CLE,@,ATL,W 17-13,,,,,,,,
24,2006,2006-11-19,10,26.174,CLE,,PIT,L 20-24,,,,,,,,
25,2006,2006-11-26,11,26.181,CLE,,CIN,L 0-30,,,,,,,,
26,2006,2006-12-03,12,26.188,CLE,,KAN,W 31-28,,,,,,,,
27,2006,2006-12-07,13,26.192,CLE,@,PIT,L 7-27,,,,,,,,
28,2006,2006-12-17,14,26.202,CLE,@,BAL,L 17-27,,,,,,,,
29,2006,2006-12-24,15,26.209,CLE,,TAM,L 7-22,*,,,,,,,
30,2006,2006-12-31,16,26.216,CLE,@,HOU,L 6-14,*,,,,,,,
31,2007,2007-09-09,1,27.103,PIT,@,CLE,W 34-7,,,,,,,,
32,2007,2007-09-16,2,27.110,PIT,,BUF,W 26-3,,,,,,,,
33,2007,2007-09-23,3,27.117,PIT,,SFO,W 37-16,,,,,,,,
34,2007,2007-09-30,4,27.124,PIT,@,ARI,L 14-21,,,,,,,,
35,2007,2007-10-07,5,27.131,PIT,,SEA,W 21-0,,,,,,,,
36,2007,2007-10-21,6,27.145,PIT,@,DEN,L 28-31,,,,,,,,
37,2007,2007-10-28,7,27.152,PIT,@,CIN,W 24-13,*,,,,,,,
38,2007,2007-11-05,8,27.160,PIT,,BAL,W 38-7,,,,,,,,
39,2007,2007-11-11,9,27.166,PIT,,CLE,W 31-28,,,,,,,,
40,2007,2007-11-18,10,27.173,PIT,@,NYJ,L 16-19,,,,,,,,
41,2007,2007-11-26,11,27.181,PIT,,MIA,W 3-0,,,,,,,,
42,2007,2007-12-02,12,27.187,PIT,,CIN,W 24-10,,,,,,,,
43,2007,2007-12-09,13,27.194,PIT,@,NWE,L 13-34,,1,10,10.00,0,0.0,,
44,2007,2007-12-16,14,27.201,PIT,,JAX,L 22-29,,,,,,,,
45,2007,2007-12-20,15,27.205,PIT,@,STL,W 41-24,,,,,,,,
46,2007,2007-12-30,16,27.215,PIT,@,BAL,L 21-27,,,,,,,,
47,2008,2008-09-07,1,28.101,PIT,,HOU,W 38-17,,0,0,,0,0.5,2,2
48,2008,2008-09-14,2,28.108,PIT,@,CLE,W 10-6,,0,0,,0,0.0,1,0
49,2008,2008-09-21,3,28.115,PIT,@,PHI,L 6-15,,,,,,,,
50,2008,2008-09-29,4,28.123,PIT,,BAL,W 23-20,,0,0,,0,0.0,2,1
51,2008,2008-10-19,6,28.143,PIT,@,CIN,W 38-10,,,,,,,,
52,2008,2008-10-26,7,28.150,PIT,,NYG,L 14-21,,0,0,,0,0.0,1,0
53,2008,2008-11-03,8,28.158,PIT,@,WAS,W 23-6,,0,0,,0,1.0,1,0
54,2008,2008-11-09,9,28.164,PIT,,IND,L 20-24,,0,0,,0,0.0,1,2
55,2008,2008-11-16,10,28.171,PIT,,SDG,W 11-10,,,,,,,,
56,2008,2008-11-20,11,28.175,PIT,,CIN,W 27-10,,,,,,,,
57,2008,2008-11-30,12,28.185,PIT,@,NWE,W 33-10,,0,0,,0,0.0,1,1
58,2008,2008-12-07,13,28.192,PIT,,DAL,W 20-13,,,,,,,,
59,2008,2008-12-14,14,28.199,PIT,@,BAL,W 13-9,,,,,,,,
60,2008,2008-12-21,15,28.206,PIT,@,TEN,L 14-31,,0,0,,0,0.0,1,0
61,2008,2008-12-28,16,28.213,PIT,,CLE,W 31-0,,0,0,,0,0.0,0,1
62,2009,2009-10-18,6,29.142,PIT,,CLE,W 27-14,,0,0,,0,0.0,1,0
63,2009,2009-10-25,7,29.149,PIT,,MIN,W 27-17,,0,0,,0,0.0,0,1
64,2009,2009-11-09,8,29.164,PIT,@,DEN,W 28-10,*,0,0,,0,0.0,1,0
65,2009,2009-11-15,9,29.170,PIT,,CIN,L 12-18,*,0,0,,0,0.0,3,0
66,2009,2009-11-22,10,29.177,PIT,@,KAN,L 24-27,*,0,0,,0,0.0,2,0
67,2009,2009-12-06,12,29.191,PIT,,OAK,L 24-27,*,0,0,,0,0.0,2,0
68,2009,2009-12-27,15,29.212,PIT,,BAL,W 23-20,,0,0,,0,0.0,2,0
69,2009,2010-01-03,16,29.219,PIT,@,MIA,W 30-24,*,0,0,,0,0.0,4,0
70,2010,2010-09-12,1,30.106,PIT,,ATL,W 15-9,,,,,,,,
71,2010,2010-09-19,2,30.113,PIT,@,TEN,W 19-11,,,,,,,,
72,2010,2010-09-26,3,30.120,PIT,@,TAM,W 38-13,,0,0,,0,1.0,1,0
73,2010,2010-10-03,4,30.127,PIT,,BAL,L 14-17,,,,,,,,
74,2010,2010-10-17,5,30.141,PIT,,CLE,W 28-10,,0,0,,0,0.5,0,2
75,2010,2010-10-24,6,30.148,PIT,@,MIA,W 23-22,*,0,0,,0,0.0,1,0
76,2010,2010-10-31,7,30.155,PIT,@,NOR,L 10-20,*,0,0,,0,0.0,0,1
77,2010,2010-11-08,8,30.163,PIT,@,CIN,W 27-21,,,,,,,,
78,2010,2010-11-14,9,30.169,PIT,,NWE,L 26-39,*,0,0,,0,0.0,1,2
79,2010,2010-11-21,10,30.176,PIT,,OAK,W 35-3,*,0,0,,0,0.0,1,0
80,2010,2010-11-28,11,30.183,PIT,@,BUF,W 19-16,*,0,0,,0,0.0,2,3
81,2010,2010-12-05,12,30.190,PIT,@,BAL,W 13-10,,0,0,,0,0.0,1,0
82,2010,2010-12-12,13,30.197,PIT,,CIN,W 23-7,,,,,,,,
