ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
11,2006,2006-09-10,1,24.056,BUF,@,NWE,L 17-19,,3,2,20,10.00,0,66.7%,6.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,0,0.00,0,0,0,0.0,,
12,2006,2006-09-17,2,24.063,BUF,@,MIA,W 16-6,*,3,1,4,4.00,0,33.3%,1.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,5,72,14.40,0,0,0,0.0,,
13,2006,2006-09-24,3,24.070,BUF,,NYJ,L 20-28,,4,4,104,26.00,1,100.0%,26.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,8,4.00,0,1,6,0.0,,
14,2006,2006-10-01,4,24.077,BUF,,MIN,W 17-12,,6,3,25,8.33,0,50.0%,4.17,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
15,2006,2006-10-08,5,24.084,BUF,@,CHI,L 7-40,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,15,15.00,0,0,0,0.0,,
16,2006,2006-10-15,6,24.091,BUF,@,DET,L 17-20,,3,2,48,24.00,1,66.7%,16.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,21,10.50,0,1,6,0.0,,
17,2006,2006-10-22,7,24.098,BUF,,NWE,L 6-28,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,4,40,10.00,0,0,0,0.0,,
18,2006,2006-11-05,8,24.112,BUF,,GNB,W 24-10,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,20,10.00,0,0,0,0.0,,
19,2006,2006-11-12,9,24.119,BUF,@,IND,L 16-17,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,27,13.50,0,0,0,0.0,,
20,2006,2006-11-19,10,24.126,BUF,@,HOU,W 24-21,,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,12,6.00,0,0,0,0.0,,
21,2006,2006-11-26,11,24.133,BUF,,JAX,W 27-24,,2,2,36,18.00,0,100.0%,18.00,1,7,7.00,0,0,0,,0,0,0,,,,,,0,0,,0,2,104,52.00,1,1,6,0.0,,
22,2006,2006-12-03,12,24.140,BUF,,SDG,L 21-24,,3,3,33,11.00,0,100.0%,11.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6,6.00,0,0,0,0.0,,
23,2006,2006-12-10,13,24.147,BUF,@,NYJ,W 31-13,,0,0,0,,0,0.0%,,1,11,11.00,0,0,0,,0,0,0,,,,,,0,0,,0,3,17,5.67,0,0,0,0.0,,
24,2006,2006-12-17,14,24.154,BUF,,MIA,W 21-0,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,3,22,7.33,0,0,0,0.0,,
25,2006,2006-12-24,15,24.161,BUF,,TEN,L 29-30,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,0,0.00,0,0,0,0.0,,
26,2006,2006-12-31,16,24.168,BUF,@,BAL,L 7-19,,8,6,50,8.33,0,75.0%,6.25,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,0,0.00,0,0,0,0.0,,
27,2007,2007-09-09,1,25.055,BUF,,DEN,L 14-15,,3,2,25,12.50,0,66.7%,8.33,1,-2,-2.00,0,0,0,,0,0,0,,,,,,0,0,,0,2,88,44.00,1,1,6,0.0,,
28,2007,2007-09-16,2,25.062,BUF,@,PIT,L 3-26,,8,6,56,9.33,0,75.0%,7.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
29,2007,2007-09-23,3,25.069,BUF,@,NWE,L 7-38,,2,2,27,13.50,0,100.0%,13.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
30,2007,2007-09-30,4,25.076,BUF,,NYJ,W 17-14,,4,4,33,8.25,0,100.0%,8.25,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,12,12.00,0,0,0,0.0,,
31,2007,2007-10-08,5,25.084,BUF,,DAL,L 24-25,*,6,6,37,6.17,0,100.0%,6.17,1,-3,-3.00,0,0,0,,0,0,0,,,,,,1,21,21.00,0,0,0,,0,0,0,0.0,,
32,2007,2007-10-21,6,25.097,BUF,,BAL,W 19-14,,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,4,57,14.25,0,0,0,0.0,,
33,2007,2007-10-28,7,25.104,BUF,@,NYJ,W 13-3,,3,1,12,12.00,0,33.3%,4.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,4,74,18.50,0,0,0,0.0,,
34,2007,2007-11-04,8,25.111,BUF,,CIN,W 33-21,,1,1,-2,-2.00,0,100.0%,-2.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,18,9.00,0,0,0,0.0,,
35,2007,2007-11-11,9,25.118,BUF,@,MIA,W 13-10,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,,,,,1,24,24.00,0,4,81,20.25,0,0,0,0.0,,
36,2007,2007-11-18,10,25.125,BUF,,NWE,L 10-56,*,1,1,47,47.00,1,100.0%,47.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6,0.0,,
37,2007,2007-11-25,11,25.132,BUF,@,JAX,L 14-36,,6,4,26,6.50,0,66.7%,4.33,1,24,24.00,1,0,0,,0,0,0,,,,,,0,0,,0,1,12,12.00,0,1,6,0.0,,
38,2007,2007-12-02,12,25.139,BUF,@,WAS,W 17-16,*,7,4,36,9.00,0,57.1%,5.14,0,0,,0,0,0,,0,0,0,,,,,,1,15,15.00,0,2,37,18.50,0,0,0,0.0,,
39,2007,2007-12-09,13,25.146,BUF,,MIA,W 38-17,,5,1,1,1.00,0,20.0%,0.20,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,7,3.50,0,0,0,0.0,,
40,2007,2007-12-16,14,25.153,BUF,@,CLE,L 0-8,,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,,
41,2007,2007-12-23,15,25.160,BUF,,NYG,L 21-38,,4,1,42,42.00,0,25.0%,10.50,0,0,,0,0,0,,0,0,0,,,,,,2,42,21.00,0,1,20,20.00,0,0,0,0.0,,
42,2007,2007-12-30,16,25.167,BUF,@,PHI,L 9-17,,4,1,3,3.00,0,25.0%,0.75,0,0,,0,0,0,,0,0,0,,,,,,1,24,24.00,0,4,34,8.50,0,0,0,0.0,,
43,2008,2008-09-07,1,26.053,BUF,,SEA,W 34-10,,6,3,6,2.00,0,50.0%,1.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,6,120,20.00,1,1,6,0.0,0,0
44,2008,2008-09-14,2,26.060,BUF,@,JAX,W 20-16,,2,1,12,12.00,0,50.0%,6.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,3,38,12.67,0,0,0,0.0,0,0
45,2008,2008-09-21,3,26.067,BUF,,OAK,W 24-23,,5,3,42,14.00,1,60.0%,8.40,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,9,4.50,0,1,6,0.0,0,0
46,2008,2008-10-19,6,26.095,BUF,,SDG,W 23-14,,3,2,19,9.50,0,66.7%,6.33,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,5,5.00,0,0,0,0.0,0,0
47,2008,2008-10-26,7,26.102,BUF,@,MIA,L 16-25,,3,1,3,3.00,0,33.3%,1.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,0,0.00,0,0,0,0.0,0,0
48,2008,2008-11-02,8,26.109,BUF,,NYJ,L 17-26,,5,3,51,17.00,0,60.0%,10.20,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
49,2008,2008-11-09,9,26.116,BUF,@,NWE,L 10-20,,5,4,31,7.75,0,80.0%,6.20,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
50,2008,2008-11-17,10,26.124,BUF,,CLE,L 27-29,*,3,1,21,21.00,0,33.3%,7.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,34,34.00,0,0,0,0.0,0,0
51,2008,2008-11-23,11,26.130,BUF,@,KAN,W 54-31,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
52,2008,2008-11-30,12,26.137,BUF,,SFO,L 3-10,,3,2,9,4.50,0,66.7%,3.00,1,9,9.00,0,0,0,,0,0,0,,,,,,0,0,,0,4,49,12.25,0,0,0,0.0,0,0
53,2008,2008-12-07,13,26.144,BUF,,MIA,L 3-16,,4,2,19,9.50,0,50.0%,4.75,0,0,,0,0,0,,0,0,0,,,,,,2,40,20.00,0,2,11,5.50,0,0,0,0.0,0,0
54,2008,2008-12-14,14,26.151,BUF,@,NYJ,L 27-31,,2,1,5,5.00,0,50.0%,2.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,56,56.00,0,0,0,0.0,1,0
55,2008,2008-12-21,15,26.158,BUF,@,DEN,W 30-23,,3,1,14,14.00,0,33.3%,4.67,1,0,0.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
56,2009,2009-09-14,1,27.060,BUF,@,NWE,L 24-25,,2,0,4,,0,0.0%,2.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,5,5.00,0,0,0,0.0,0,0
57,2009,2009-09-20,2,27.066,BUF,,TAM,W 33-20,,0,0,0,,0,0.0%,,1,9,9.00,0,0,0,,0,0,0,,,,,,0,0,,0,3,15,5.00,0,0,0,0.0,1,0
58,2009,2009-09-27,3,27.073,BUF,,NOR,L 7-27,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0,,0,0,0,,,,,,5,111,22.20,0,3,-1,-0.33,0,0,0,0.0,0,0
59,2009,2009-10-04,4,27.080,BUF,@,MIA,L 10-38,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,6,147,24.50,0,2,47,23.50,0,0,0,0.0,0,0
60,2009,2009-10-11,5,27.087,BUF,,CLE,L 3-6,,1,0,16,,0,0.0%,16.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,3,7,2.33,0,0,0,0.0,0,0
61,2009,2009-11-22,10,27.129,BUF,@,JAX,L 15-18,,0,0,0,,0,0.0%,,1,-5,-5.00,0,0,0,,0,0,0,,,,,,0,0,,0,2,0,0.00,0,0,0,0.0,0,0
62,2009,2009-11-29,11,27.136,BUF,,MIA,W 31-14,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,11,5.50,0,0,0,0.0,0,0
63,2009,2009-12-03,12,27.140,BUF,,NYJ,L 13-19,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,11,5.50,0,0,0,0.0,0,0
64,2009,2009-12-13,13,27.150,BUF,@,KAN,W 16-10,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
65,2009,2009-12-20,14,27.157,BUF,,NWE,L 10-17,,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,20,20.00,0,0,0,0.0,0,0
66,2009,2009-12-27,15,27.164,BUF,@,ATL,L 3-31,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,0,0.00,0,0,0,0.0,0,0
67,2009,2010-01-03,16,27.171,BUF,,IND,W 30-7,,1,1,-1,-1.00,0,100.0%,-1.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,4,18,4.50,0,0,0,0.0,0,0
68,2010,2010-09-12,1,28.058,BUF,,MIA,L 10-15,*,3,2,35,17.50,1,66.7%,11.67,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,3,30,10.00,0,1,6,0.0,0,0
69,2010,2010-09-19,2,28.065,BUF,@,GNB,L 7-34,*,4,2,34,17.00,0,50.0%,8.50,1,4,4.00,0,0,0,,0,0,0,,,,,,0,0,,0,1,0,0.00,0,0,0,0.0,1,0
70,2010,2010-09-26,3,28.072,BUF,@,NWE,L 30-38,*,6,5,83,16.60,0,83.3%,13.83,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,3,3.00,0,0,0,0.0,0,0
71,2010,2010-10-03,4,28.079,BUF,,NYJ,L 14-38,*,4,1,7,7.00,0,25.0%,1.75,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,4,50,12.50,0,0,0,0.0,0,0
72,2010,2010-10-10,5,28.086,BUF,,JAX,L 26-36,*,5,4,58,14.50,0,80.0%,11.60,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
73,2010,2010-10-24,6,28.100,BUF,@,BAL,L 34-37,,12,8,57,7.13,0,66.7%,4.75,1,6,6.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0,0.0,0,0
74,2010,2010-10-31,7,28.107,BUF,@,KAN,L 10-13,*,8,4,66,16.50,0,50.0%,8.25,1,13,13.00,0,0,0,,0,0,0,,,,,,0,0,,0,2,42,21.00,0,0,0,0.0,0,1
75,2010,2010-11-07,8,28.114,BUF,,CHI,L 19-22,,11,7,60,8.57,1,63.6%,5.45,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,6,6.00,0,1,6,0.0,0,0
76,2011,2011-09-11,1,29.057,BUF,@,KAN,W 41-7,*,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,4,35,8.75,0,0,0,0.0,1,0
77,2011,2011-09-18,2,29.064,BUF,,OAK,W 38-35,*,2,1,16,16.00,0,50.0%,8.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,11,11.00,0,0,0,0.0,0,0
78,2012,2012-09-30,4,30.076,TAM,,WAS,L 22-24,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,4,36,9.00,0,0,0,0.0,0,0
79,2012,2012-10-14,5,30.090,TAM,,KAN,W 38-10,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,21,7.00,0,0,0,0.0,0,0
80,2012,2012-10-21,6,30.097,TAM,,NOR,L 28-35,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,15,7.50,0,0,0,0.0,0,0
81,2012,2012-10-25,7,30.101,TAM,@,MIN,W 36-17,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,1,0.33,0,0,0,0.0,0,0
82,2012,2012-11-04,8,30.111,TAM,@,OAK,W 42-32,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,46,15.33,0,0,0,0.0,0,0
83,2012,2012-11-11,9,30.118,TAM,,SDG,W 34-24,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,5,5.00,0,0,0,0.0,0,0
84,2012,2012-11-18,10,30.125,TAM,@,CAR,W 27-21,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,15,7.50,0,0,0,0.0,0,0
85,2012,2012-11-25,11,30.132,TAM,,ATL,L 23-24,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0,0.0,0,0
86,2012,2012-12-02,12,30.139,TAM,@,DEN,L 23-31,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,15,15.00,0,0,0,0.0,0,0
87,2012,2012-12-09,13,30.146,TAM,,PHI,L 21-23,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,4,63,15.75,0,0,0,0.0,0,0
88,2012,2012-12-16,14,30.153,TAM,@,NOR,L 0-41,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,3,63,21.00,0,1,39,39.00,0,0,0,0.0,0,0
89,2012,2012-12-23,15,30.160,TAM,,STL,L 13-28,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,7,2.33,0,0,0,0.0,0,0
90,2012,2012-12-30,16,30.167,TAM,@,ATL,W 22-17,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,1,23,23.00,0,3,35,11.67,0,0,0,0.0,0,0
