ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,def_int,def_int_yds,def_int_td
1,1993,1993-10-03,4,25.143,MIN,@,SFO,L 19-38,,,,,
2,1993,1993-10-25,6,25.165,MIN,@,CHI,W 19-12,,,,,
3,1993,1993-10-31,7,25.171,MIN,,DET,L 27-30,,,,,
4,1993,1993-11-07,8,25.178,MIN,,SDG,L 17-30,,,,,
5,1993,1993-11-14,9,25.185,MIN,@,DEN,W 26-23,,,,,
6,1993,1993-12-05,12,25.206,MIN,@,DET,W 13-0,,,,,
7,1994,1994-09-04,1,26.114,MIN,@,GNB,L 10-16,,,,,
8,1994,1994-09-11,2,26.121,MIN,,DET,W 10-3,,1.0,0,0,0
9,1994,1994-09-18,3,26.128,MIN,@,CHI,W 42-14,,,,,
10,1994,1994-09-25,4,26.135,MIN,,MIA,W 38-35,,,,,
11,1994,1994-10-02,5,26.142,MIN,@,ARI,L 7-17,,,,,
12,1994,1994-10-10,6,26.150,MIN,@,NYG,W 27-10,,,,,
13,1994,1994-10-20,7,26.160,MIN,,GNB,W 13-10,,0.5,1,21,0
14,1994,1994-10-30,8,26.170,MIN,@,TAM,W 36-13,,,,,
15,1994,1994-11-06,9,26.177,MIN,,NOR,W 21-20,,0.5,0,0,0
16,1994,1994-11-13,10,26.184,MIN,@,NWE,L 20-26,,,,,
17,1994,1994-11-20,11,26.191,MIN,,NYJ,L 21-31,,,,,
18,1994,1994-11-27,12,26.198,MIN,,TAM,L 17-20,,,,,
19,1994,1994-12-01,13,26.202,MIN,,CHI,W 33-27,,,,,
20,1994,1994-12-11,14,26.212,MIN,@,BUF,W 21-17,,1.0,0,0,0
21,1994,1994-12-17,15,26.218,MIN,@,DET,L 19-41,,,,,
22,1994,1994-12-26,16,26.227,MIN,,SFO,W 21-14,,,,,
23,1995,1995-09-03,1,27.113,MIN,@,CHI,L 14-31,,,,,
24,1995,1995-09-10,2,27.120,MIN,,DET,W 20-10,,,,,
25,1995,1995-09-17,3,27.127,MIN,,DAL,L 17-23,,,,,
26,1995,1995-09-24,4,27.134,MIN,@,PIT,W 44-24,,,,,
27,1995,1995-10-08,5,27.148,MIN,,HOU,W 23-17,,,,,
28,1995,1995-10-15,6,27.155,MIN,@,TAM,L 17-20,,,,,
29,1995,1995-10-22,7,27.162,MIN,@,GNB,L 21-38,,,,,
30,1995,1995-11-12,10,27.183,MIN,@,ARI,W 30-24,,,,,
31,1995,1995-12-03,13,27.204,MIN,,TAM,W 31-17,,1.0,0,0,0
32,1995,1995-12-09,14,27.210,MIN,,CLE,W 27-11,,,,,
33,1995,1995-12-18,15,27.219,MIN,@,SFO,L 30-37,,,,,
34,1995,1995-12-24,16,27.225,MIN,@,CIN,L 24-27,,,,,
35,1996,1996-09-01,1,28.111,STL,,CIN,W 26-16,,,,,
36,1996,1996-09-08,2,28.118,STL,@,SFO,L 0-34,,,,,
37,1996,1996-09-22,3,28.132,STL,,WAS,L 10-17,,,,,
38,1996,1996-09-29,4,28.139,STL,@,ARI,L 28-31,,,,,
39,1996,1996-10-06,5,28.146,STL,,SFO,L 11-28,,,,,
40,1996,1996-10-13,6,28.153,STL,@,CAR,L 13-45,,,,,
41,1996,1996-10-20,7,28.160,STL,,JAX,W 17-14,,,,,
42,1996,1996-10-27,8,28.167,WAS,,IND,W 31-16,,,,,
43,1996,1996-11-03,9,28.174,STL,@,PIT,L 6-42,,,,,
44,1996,1996-11-10,10,28.181,STL,,ATL,W 59-16,,1.0,0,0,0
45,1996,1996-11-17,11,28.188,STL,,CAR,L 10-20,,,,,
46,1996,1996-11-24,12,28.195,STL,,GNB,L 9-24,,,,,
47,1996,1996-12-01,13,28.202,STL,@,NOR,W 26-10,,1.0,0,0,0
48,1996,1996-12-08,14,28.209,STL,@,CHI,L 9-35,,,,,
49,1996,1996-12-15,15,28.216,STL,@,ATL,W 34-27,,,,,
50,1996,1996-12-21,16,28.222,STL,,NOR,W 14-13,,,,,
51,1998,1998-09-06,1,30.116,OAK,@,KAN,L 8-28,,,,,
52,1998,1998-09-13,2,30.123,OAK,,NYG,W 20-17,,1.0,0,0,0
53,1998,1998-09-20,3,30.130,OAK,,DEN,L 17-34,,,,,
54,1998,1998-09-27,4,30.137,OAK,@,DAL,W 13-12,,,,,
55,1998,1998-10-04,5,30.144,OAK,@,ARI,W 23-20,,,,,
56,1998,1998-10-11,6,30.151,OAK,,SDG,W 7-6,,,,,
57,1998,1998-10-25,7,30.165,OAK,,CIN,W 27-10,,,,,
58,1998,1998-11-01,8,30.172,OAK,@,SEA,W 31-18,,,,,
59,1998,1998-11-15,10,30.186,OAK,,SEA,W 20-17,,,,,
60,1998,1998-11-22,11,30.193,OAK,@,DEN,L 14-40,,,,,
