ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1984,1984-09-03,1,21.191,CLE,@,SEA,L 0-33,0,0,,0,0,0,,0,5,88,17.60,0,0,0
2,1984,1984-09-16,3,21.204,CLE,,DEN,L 14-24,0,0,,0,0,0,,0,0,0,,0,0,
3,1984,1984-09-30,5,21.218,CLE,@,KAN,L 6-10,0,0,,0,0,0,,0,0,0,,0,0,
4,1984,1984-10-07,6,21.225,CLE,,NWE,L 16-17,0,0,,0,0,0,,0,0,0,,0,0,
5,1984,1984-10-14,7,21.232,CLE,,NYJ,L 20-24,0,0,,0,0,0,,0,0,0,,0,0,
6,1984,1984-10-21,8,21.239,CLE,@,CIN,L 9-12,0,0,,0,0,0,,0,3,91,30.33,0,0,0
7,1984,1984-10-28,9,21.246,CLE,,NOR,L 14-16,1,6,6.00,0,1,6,6.00,0,1,25,25.00,0,0,0
8,1984,1984-11-04,10,21.253,CLE,@,BUF,W 13-10,0,0,,0,0,0,,0,1,20,20.00,0,0,0
9,1984,1984-11-11,11,21.260,CLE,,SFO,L 7-41,4,64,16.00,1,0,0,,0,3,58,19.33,0,1,6
10,1984,1984-11-18,12,21.267,CLE,@,ATL,W 23-7,2,49,24.50,1,0,0,,0,0,0,,0,1,6
11,1984,1984-11-25,13,21.274,CLE,,HOU,W 27-10,0,0,,0,0,0,,0,2,50,25.00,0,0,0
12,1984,1984-12-02,14,21.281,CLE,,CIN,L 17-20,0,0,,0,0,0,,0,3,37,12.33,0,0,0
13,1984,1984-12-09,15,21.288,CLE,@,PIT,L 20-23,0,0,,0,0,0,,0,0,0,,0,0,
14,1984,1984-12-16,16,21.295,CLE,@,HOU,W 27-20,0,0,,0,0,0,,0,0,0,,0,0,
