ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1960,1960-09-09,1,24.187,DEN,@,BOS,W 13-10,4,1,0.25,0,1,12,12.00,0,0,0,,0,0,0
2,1960,1960-09-18,2,24.196,DEN,@,BUF,W 27-21,4,11,2.75,0,2,8,4.00,1,0,0,,0,1,6
3,1960,1960-09-23,3,24.201,DEN,@,NYT,L 24-28,1,3,3.00,0,0,0,,0,0,0,,0,0,0
4,1960,1960-10-02,4,24.210,DEN,,OAK,W 31-14,2,-5,-2.50,0,0,0,,0,0,0,,0,0,0
5,1960,1960-10-23,6,24.231,DEN,,BOS,W 31-24,1,0,0.00,0,0,0,,0,0,0,,0,0,0
6,1960,1960-10-30,7,24.238,DEN,,DTX,L 14-17,0,0,,0,0,0,,0,1,19,19.00,0,0,0
7,1960,1960-11-06,8,24.245,DEN,,HOU,L 25-45,0,0,,0,0,0,,0,1,34,34.00,0,0,0
8,1960,1960-11-20,10,24.259,DEN,@,HOU,L 10-20,0,0,,0,0,0,,0,1,33,33.00,0,0,0
9,1960,1960-11-27,11,24.266,DEN,,BUF,T 38-38,3,8,2.67,0,1,19,19.00,0,0,0,,0,0,0
10,1960,1960-12-04,12,24.273,DEN,,NYT,L 27-30,0,0,,0,0,0,,0,1,17,17.00,0,0,0
11,1960,1960-12-17,14,24.286,DEN,@,OAK,L 10-48,0,0,,0,1,0,0.00,0,1,14,14.00,0,0,0
