ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1973,1973-09-23,2,25.027,HOU,@,CIN,L 10-24,,,,
2,1973,1973-09-30,3,25.034,HOU,,PIT,L 7-36,,,,
3,1973,1973-10-07,4,25.041,HOU,,RAM,L 26-31,,,,
4,1973,1973-10-14,5,25.048,HOU,,DEN,L 20-48,,,,
5,1973,1973-10-21,6,25.055,HOU,@,CLE,L 13-42,,,,
6,1973,1973-10-28,7,25.062,HOU,@,CHI,L 14-35,,,,
7,1973,1973-11-04,8,25.069,HOU,@,BAL,W 31-27,,,,
8,1973,1973-11-25,11,25.090,HOU,,NWE,L 0-32,,,,
9,1973,1973-12-02,12,25.097,HOU,,OAK,L 6-17,,,,
10,1973,1973-12-09,13,25.104,HOU,@,PIT,L 7-33,2,60,30.00,0
11,1973,1973-12-16,14,25.111,HOU,,CIN,L 24-27,1,16,16.00,0
