ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,def_int,def_int_yds,def_int_td
1,1970,1970-10-11,4,22.344,BAL,@,HOU,W 24-20,,,,,,,,,,,
2,1970,1970-10-18,5,22.351,BAL,@,NYJ,W 29-22,,,,,,,,,,,
3,1970,1970-10-25,6,22.358,BAL,,BOS,W 27-3,0,0,,0,1,0,0.00,0,1,0,0
4,1970,1970-11-01,7,23.000,BAL,,MIA,W 35-0,,,,,,,,,,,
5,1970,1970-11-09,8,23.008,BAL,@,GNB,W 13-10,,,,,,,,,,,
6,1970,1970-11-15,9,23.014,BAL,,BUF,T 17-17,,,,,,,,,,,
7,1970,1970-11-22,10,23.021,BAL,@,MIA,L 17-34,,,,,,,,,,,
8,1970,1970-11-29,11,23.028,BAL,,CHI,W 21-20,0,0,,0,2,2,1.00,0,0,0,0
9,1970,1970-12-06,12,23.035,BAL,,PHI,W 29-10,,,,,,,,,,,
10,1970,1970-12-13,13,23.042,BAL,@,BUF,W 20-14,,,,,,,,,,,
11,1971,1971-09-19,1,23.322,BAL,,NYJ,W 22-0,0,0,,0,1,2,2.00,0,0,0,0
12,1971,1971-09-26,2,23.329,BAL,,CLE,L 13-14,,,,,,,,,,,
13,1971,1971-10-03,3,23.336,BAL,@,NWE,W 23-3,,,,,,,,,,,
14,1971,1971-10-10,4,23.343,BAL,@,BUF,W 43-0,0,0,,0,1,3,3.00,0,0,0,0
15,1971,1971-10-17,5,23.350,BAL,@,NYG,W 31-7,,,,,,,,,,,
16,1971,1971-10-25,6,23.358,BAL,@,MIN,L 3-10,0,0,,0,2,11,5.50,0,0,0,0
17,1971,1971-10-31,7,23.364,BAL,,PIT,W 34-21,,,,,,,,,,,
18,1971,1971-11-08,8,24.007,BAL,,RAM,W 24-17,1,0,0.00,0,0,0,,0,0,0,0
19,1971,1971-11-14,9,24.013,BAL,@,NYJ,W 14-13,0,0,,0,1,0,0.00,0,0,0,0
20,1971,1971-11-21,10,24.020,BAL,@,MIA,L 14-17,,,,,,,,,,,
21,1971,1971-11-28,11,24.027,BAL,@,OAK,W 37-14,0,0,,0,1,-3,-3.00,0,0,0,0
22,1971,1971-12-05,12,24.034,BAL,,BUF,W 24-0,,,,,,,,,,,
23,1971,1971-12-11,13,24.040,BAL,,MIA,W 14-3,,,,,,,,,,,
24,1971,1971-12-19,14,24.048,BAL,,NWE,L 17-21,0,0,,0,1,2,2.00,0,0,0,0
