ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt
1,1997,1997-08-31,1,21.098,IND,@,MIA,L 10-16,,0,0,0,,0,0.0%,
2,1997,1997-09-07,2,21.105,IND,,NWE,L 6-31,,0,0,0,,0,0.0%,
3,1997,1997-09-14,3,21.112,IND,,SEA,L 3-31,,0,0,0,,0,0.0%,
4,1997,1997-09-21,4,21.119,IND,@,BUF,L 35-37,,0,0,0,,0,0.0%,
5,1997,1997-10-05,5,21.133,IND,,NYJ,L 12-16,,,0,0,,0,0.0%,
6,1997,1997-10-12,6,21.140,IND,@,PIT,L 22-24,,,0,0,,0,0.0%,
7,1997,1997-10-20,7,21.148,IND,,BUF,L 6-9,,,0,0,,0,0.0%,
8,1997,1997-10-26,8,21.154,IND,@,SDG,L 19-35,,,0,0,,0,0.0%,
9,1997,1997-11-02,9,21.161,IND,,TAM,L 28-31,,0,0,0,,0,0.0%,
10,1997,1997-11-09,10,21.168,IND,,CIN,L 13-28,,0,0,0,,0,0.0%,
11,1997,1997-11-16,11,21.175,IND,,GNB,W 41-38,,,0,0,,0,0.0%,
12,1997,1997-11-23,12,21.182,IND,@,DET,L 10-32,,0,0,0,,0,0.0%,
13,1997,1997-11-30,13,21.189,IND,@,NWE,L 17-20,,1,1,3,3.00,0,100.0%,3.00
14,1997,1997-12-07,14,21.196,IND,@,NYJ,W 22-14,,,0,0,,0,0.0%,
15,1997,1997-12-14,15,21.203,IND,,MIA,W 41-0,,,0,0,,0,0.0%,
16,1997,1997-12-21,16,21.210,IND,@,MIN,L 28-39,,,0,0,,0,0.0%,
17,1998,1998-09-06,1,22.104,IND,,MIA,L 15-24,,,,,,,0.0%,
18,1998,1998-09-13,2,22.111,IND,@,NWE,L 6-29,,,,,,,0.0%,
19,1998,1998-09-20,3,22.118,IND,@,NYJ,L 6-44,,,,,,,0.0%,
20,1998,1998-09-27,4,22.125,IND,,NOR,L 13-19,,,,,,,0.0%,
21,1998,1998-10-04,5,22.132,IND,,SDG,W 17-12,,,,,,,0.0%,
22,1998,1998-10-11,6,22.139,IND,,BUF,L 24-31,,,,,,,0.0%,
23,1998,1998-10-18,7,22.146,IND,@,SFO,L 31-34,,,,,,,0.0%,
24,1998,1998-11-01,8,22.160,IND,,NWE,L 16-21,,,,,,,0.0%,
25,1998,1998-11-08,9,22.167,IND,@,MIA,L 14-27,,,,,,,0.0%,
26,1998,1998-11-15,10,22.174,IND,,NYJ,W 24-23,,,,,,,0.0%,
27,1998,1998-11-22,11,22.181,IND,@,BUF,L 11-34,,,,,,,0.0%,
28,1998,1998-12-06,13,22.195,IND,@,ATL,L 21-28,,,,,,,0.0%,
29,1998,1998-12-13,14,22.202,IND,,CIN,W 39-26,,,,,,,0.0%,
30,1998,1998-12-20,15,22.209,IND,@,SEA,L 23-27,,,,,,,0.0%,
31,1998,1998-12-27,16,22.216,IND,,CAR,L 19-27,,,,,,,0.0%,
32,1999,1999-09-12,1,23.110,IND,,BUF,W 31-14,*,0,,,,,0.0%,
33,1999,1999-09-19,2,23.117,IND,@,NWE,L 28-31,*,,,,,,0.0%,
34,1999,1999-09-26,3,23.124,IND,@,SDG,W 27-19,*,,,,,,0.0%,
35,1999,1999-10-10,4,23.138,IND,,MIA,L 31-34,*,0,,,,,0.0%,
36,1999,1999-10-17,5,23.145,IND,@,NYJ,W 16-13,*,,,,,,0.0%,
37,1999,1999-10-24,6,23.152,IND,,CIN,W 31-10,*,0,,,,,0.0%,
38,1999,1999-10-31,7,23.159,IND,,DAL,W 34-24,*,0,,,,,0.0%,
39,1999,1999-11-07,8,23.166,IND,,KAN,W 25-17,*,0,,,,,0.0%,
40,1999,1999-11-14,9,23.173,IND,@,NYG,W 27-19,*,0,,,,,0.0%,
41,1999,1999-11-21,10,23.180,IND,@,PHI,W 44-17,*,,,,,,0.0%,
42,1999,1999-11-28,11,23.187,IND,,NYJ,W 13-6,*,0,,,,,0.0%,
43,1999,1999-12-05,12,23.194,IND,@,MIA,W 37-34,*,0,,,,,0.0%,
44,1999,1999-12-12,13,23.201,IND,,NWE,W 20-15,*,,,,,,0.0%,
45,1999,1999-12-19,14,23.208,IND,,WAS,W 24-21,*,,,,,,0.0%,
46,1999,1999-12-26,15,23.215,IND,@,CLE,W 29-28,*,,,,,,0.0%,
47,1999,2000-01-02,16,23.222,IND,@,BUF,L 6-31,*,,,,,,0.0%,
48,2000,2000-09-03,1,24.101,IND,@,KAN,W 27-14,,,,,,,0.0%,
49,2000,2000-09-10,2,24.108,IND,,OAK,L 31-38,*,0,,,,,0.0%,
50,2000,2000-09-25,3,24.123,IND,,JAX,W 43-14,*,0,,,,,0.0%,
51,2000,2000-10-01,4,24.129,IND,@,BUF,W 18-16,*,,,,,,0.0%,
52,2000,2000-10-08,5,24.136,IND,@,NWE,L 16-24,*,,,,,,0.0%,
53,2000,2000-10-15,6,24.143,IND,@,SEA,W 37-24,*,,,,,,0.0%,
54,2000,2000-10-22,7,24.150,IND,,NWE,W 30-23,,,,,,,0.0%,
55,2000,2000-10-29,8,24.157,IND,,DET,W 30-18,*,0,,,,,0.0%,
56,2000,2000-11-05,9,24.164,IND,@,CHI,L 24-27,*,0,,,,,0.0%,
57,2000,2000-11-12,10,24.171,IND,,NYJ,W 23-15,*,,,,,,0.0%,
58,2000,2000-11-19,11,24.178,IND,@,GNB,L 24-26,,,,,,,0.0%,
59,2000,2000-11-26,12,24.185,IND,,MIA,L 14-17,,,,,,,0.0%,
60,2000,2000-12-03,13,24.192,IND,@,NYJ,L 17-27,*,,,,,,0.0%,
61,2000,2000-12-11,14,24.200,IND,,BUF,W 44-20,*,,,,,,0.0%,
62,2000,2000-12-17,15,24.206,IND,@,MIA,W 20-13,*,,,,,,0.0%,
63,2000,2000-12-24,16,24.213,IND,,MIN,W 31-10,*,,,,,,0.0%,
64,2001,2001-09-09,1,25.107,IND,@,NYJ,W 45-24,*,0,,,,,0.0%,
65,2001,2001-09-23,2,25.121,IND,,BUF,W 42-26,*,,,,,,0.0%,
66,2001,2001-09-30,3,25.128,IND,@,NWE,L 13-44,*,0,,,,,0.0%,
67,2001,2001-10-14,4,25.142,IND,,OAK,L 18-23,*,0,,,,,0.0%,
68,2001,2001-10-21,5,25.149,IND,,NWE,L 17-38,*,0,,,,,0.0%,
69,2001,2001-10-25,6,25.153,IND,@,KAN,W 35-28,*,0,,,,,0.0%,
70,2001,2001-11-04,7,25.163,IND,@,BUF,W 30-14,*,,,,,,0.0%,
71,2001,2001-11-11,8,25.170,IND,,MIA,L 24-27,*,0,,,,,0.0%,
72,2001,2001-11-18,9,25.177,IND,@,NOR,L 20-34,*,,,,,,0.0%,
73,2001,2001-11-25,10,25.184,IND,,SFO,L 21-40,*,0,,,,,0.0%,
74,2001,2001-12-02,11,25.191,IND,@,BAL,L 27-39,*,,,,,,0.0%,
75,2001,2001-12-10,12,25.199,IND,@,MIA,L 6-41,*,,,,,,0.0%,
