ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2000,2000-10-01,5,21.344,MIA,@,CIN,W 31-16,
2,2000,2000-11-12,10,22.020,MIA,@,SDG,W 17-7,
3,2000,2000-11-19,11,22.027,MIA,,NYJ,L 3-20,
4,2000,2000-11-26,12,22.034,MIA,@,IND,W 17-14,
5,2000,2000-12-03,13,22.041,MIA,@,BUF,W 33-6,
6,2000,2000-12-10,14,22.048,MIA,,TAM,L 13-16,
7,2000,2000-12-17,15,22.055,MIA,,IND,L 13-20,
8,2000,2000-12-24,16,22.062,MIA,@,NWE,W 27-24,
9,2001,2001-09-09,1,22.321,MIA,@,TEN,W 31-23,
10,2001,2001-09-23,2,22.335,MIA,,OAK,W 18-15,
11,2001,2001-09-30,3,22.342,MIA,@,STL,L 10-42,
12,2001,2001-10-07,4,22.349,MIA,,NWE,W 30-10,
13,2001,2001-10-14,5,22.356,MIA,@,NYJ,L 17-21,
14,2001,2001-10-28,6,23.005,MIA,@,SEA,W 24-20,
15,2001,2001-11-04,7,23.012,MIA,,CAR,W 23-6,
16,2001,2001-11-11,8,23.019,MIA,@,IND,W 27-24,
17,2001,2001-11-18,9,23.026,MIA,,NYJ,L 0-24,
18,2001,2001-11-25,10,23.033,MIA,@,BUF,W 34-27,
19,2001,2001-12-02,11,23.040,MIA,,DEN,W 21-10,
20,2001,2001-12-10,12,23.048,MIA,,IND,W 41-6,
21,2001,2001-12-16,13,23.054,MIA,@,SFO,L 0-21,
22,2001,2001-12-22,14,23.060,MIA,@,NWE,L 13-20,
23,2001,2001-12-30,15,23.068,MIA,,ATL,W 21-14,
24,2001,2002-01-06,16,23.075,MIA,,BUF,W 34-7,*
25,2002,2002-09-08,1,23.320,MIA,,DET,W 49-21,
26,2002,2002-09-15,2,23.327,MIA,@,IND,W 21-13,
27,2002,2002-09-22,3,23.334,MIA,,NYJ,W 30-3,
28,2002,2002-09-29,4,23.341,MIA,@,KAN,L 30-48,
29,2002,2002-10-06,5,23.348,MIA,,NWE,W 26-13,
30,2002,2002-10-13,6,23.355,MIA,@,DEN,W 24-22,
31,2002,2002-10-20,7,23.362,MIA,,BUF,L 10-23,
32,2002,2002-11-04,8,24.012,MIA,@,GNB,L 10-24,
33,2002,2002-11-10,9,24.018,MIA,@,NYJ,L 10-13,
34,2002,2002-11-17,10,24.025,MIA,,BAL,W 26-7,
35,2002,2002-11-24,11,24.032,MIA,,SDG,W 30-3,
36,2002,2002-12-01,12,24.039,MIA,@,BUF,L 21-38,
37,2002,2002-12-09,13,24.047,MIA,,CHI,W 27-9,
38,2002,2002-12-15,14,24.053,MIA,,OAK,W 23-17,
39,2002,2002-12-21,15,24.059,MIA,@,MIN,L 17-20,
40,2002,2002-12-29,16,24.067,MIA,@,NWE,L 24-27,
41,2003,2003-09-07,1,24.319,MIA,,HOU,L 20-21,
42,2003,2003-09-14,2,24.326,MIA,@,NYJ,W 21-10,
43,2003,2003-09-21,3,24.333,MIA,,BUF,W 17-7,
44,2003,2003-10-05,4,24.347,MIA,@,NYG,W 23-10,
45,2003,2003-10-12,5,24.354,MIA,@,JAX,W 24-10,*
46,2003,2003-10-19,6,24.361,MIA,,NWE,L 13-19,
47,2003,2003-10-27,7,25.004,MIA,@,SDG,W 26-10,
48,2003,2003-11-02,8,25.010,MIA,,IND,L 17-23,
49,2003,2003-11-09,9,25.017,MIA,@,TEN,L 7-31,*
50,2003,2003-11-16,10,25.024,MIA,,BAL,W 9-6,
51,2003,2003-11-23,11,25.031,MIA,,WAS,W 24-23,
52,2003,2003-11-27,12,25.035,MIA,@,DAL,W 40-21,
53,2003,2003-12-07,13,25.045,MIA,@,NWE,L 0-12,
54,2003,2003-12-15,14,25.053,MIA,,PHI,L 27-34,
55,2003,2003-12-21,15,25.059,MIA,@,BUF,W 20-3,
56,2003,2003-12-28,16,25.066,MIA,,NYJ,W 23-21,
57,2004,2004-09-12,1,25.325,JAX,@,BUF,W 13-10,
58,2004,2004-09-26,3,25.339,JAX,@,TEN,W 15-12,
59,2004,2004-10-03,4,25.346,JAX,,IND,L 17-24,
60,2004,2004-10-10,5,25.353,JAX,@,SDG,L 21-34,
61,2004,2004-10-17,6,25.360,JAX,,KAN,W 22-16,
62,2004,2004-10-24,7,26.001,JAX,@,IND,W 27-24,
63,2004,2004-10-31,8,26.008,JAX,@,HOU,L 6-20,
64,2004,2004-11-14,9,26.022,JAX,,DET,W 23-17,
65,2004,2004-11-21,10,26.029,JAX,,TEN,L 15-18,*
66,2004,2004-11-28,11,26.036,JAX,@,MIN,L 16-27,
67,2004,2004-12-05,12,26.043,JAX,,PIT,L 16-17,
68,2004,2004-12-12,13,26.050,JAX,,CHI,W 22-3,
69,2004,2004-12-19,14,26.057,JAX,@,GNB,W 28-25,
70,2004,2004-12-26,15,26.064,JAX,,HOU,L 0-21,
71,2004,2005-01-02,16,26.071,JAX,@,OAK,W 13-6,
