ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,sacks,tackles_solo,tackles_assists
20,2009,2009-11-08,8,23.160,TAM,,GNB,W 38-28,*,0,,,,,0.0%,,,,
21,2009,2009-11-15,9,23.167,TAM,@,MIA,L 23-25,*,,,,,,0.0%,,,,
22,2009,2009-11-22,10,23.174,TAM,,NOR,L 7-38,*,,0,0,,0,0.0%,,0.0,1,0
23,2009,2009-11-29,11,23.181,TAM,@,ATL,L 17-20,*,1,0,1,,0,0.0%,1.00,0.0,0,0
24,2009,2009-12-06,12,23.188,TAM,@,CAR,L 6-16,*,0,0,0,,0,0.0%,,0.0,1,0
25,2009,2009-12-13,13,23.195,TAM,,NYJ,L 3-26,*,,,,,,0.0%,,,,
26,2009,2009-12-20,14,23.202,TAM,@,SEA,W 24-7,*,0,,,,,0.0%,,,,
27,2009,2009-12-27,15,23.209,TAM,@,NOR,W 20-17,*,0,,,,,0.0%,,,,
28,2009,2010-01-03,16,23.216,TAM,,ATL,L 10-20,*,,0,0,,0,0.0%,,0.0,0,0
29,2010,2010-09-12,1,24.103,TAM,,CLE,W 17-14,,,,,,,0.0%,,,,
30,2010,2010-09-19,2,24.110,TAM,@,CAR,W 20-7,,,,,,,0.0%,,,,
31,2010,2010-09-26,3,24.117,TAM,,PIT,L 13-38,,,,,,,0.0%,,,,
32,2010,2010-10-10,4,24.131,TAM,@,CIN,W 24-21,,,,,,,0.0%,,,,
33,2010,2010-10-17,5,24.138,TAM,,NOR,L 6-31,*,,,,,,0.0%,,,,
34,2010,2010-10-24,6,24.145,TAM,,STL,W 18-17,*,,,,,,0.0%,,,,
35,2010,2010-10-31,7,24.152,TAM,@,ARI,W 38-35,*,,,,,,0.0%,,,,
36,2010,2010-11-07,8,24.159,TAM,@,ATL,L 21-27,*,,,,,,0.0%,,,,
37,2010,2010-11-21,10,24.173,TAM,@,SFO,W 21-0,,,,,,,0.0%,,,,
38,2010,2010-11-28,11,24.180,TAM,@,BAL,L 10-17,,0,,,,,0.0%,,,,
39,2010,2010-12-05,12,24.187,TAM,,ATL,L 24-28,*,0,,,,,0.0%,,,,
40,2010,2010-12-12,13,24.194,TAM,@,WAS,W 17-16,*,,,,,,0.0%,,,,
41,2010,2010-12-19,14,24.201,TAM,,DET,L 20-23,*,,,,,,0.0%,,,,
42,2010,2010-12-26,15,24.208,TAM,,SEA,W 38-15,*,0,0,0,,0,0.0%,,0.0,0,0
43,2010,2011-01-02,16,24.215,TAM,@,NOR,W 23-13,*,,,,,,0.0%,,,,
44,2011,2011-09-11,1,25.102,TAM,,DET,L 20-27,,,,,,,0.0%,,,,
45,2011,2011-09-18,2,25.109,TAM,@,MIN,W 24-20,*,0,,,,,0.0%,,,,
46,2011,2011-09-25,3,25.116,TAM,,ATL,W 16-13,*,,,,,,0.0%,,,,
47,2011,2011-10-03,4,25.124,TAM,,IND,W 24-17,*,0,,,,,0.0%,,,,
48,2011,2011-10-09,5,25.130,TAM,@,SFO,L 3-48,*,,,,,,0.0%,,,,
49,2011,2011-10-16,6,25.137,TAM,,NOR,W 26-20,*,0,,,,,0.0%,,,,
50,2011,2011-10-23,7,25.144,TAM,,CHI,L 18-24,*,0,,,,,0.0%,,,,
51,2011,2011-11-13,9,25.165,TAM,,HOU,L 9-37,*,0,,,,,0.0%,,,,
52,2011,2011-11-20,10,25.172,TAM,@,GNB,L 26-35,*,,,,,,0.0%,,,,
53,2011,2011-11-27,11,25.179,TAM,@,TEN,L 17-23,*,0,,,,,0.0%,,,,
54,2011,2011-12-04,12,25.186,TAM,,CAR,L 19-38,*,,0,0,,0,0.0%,,0.0,1,0
55,2011,2011-12-11,13,25.193,TAM,@,JAX,L 14-41,*,,0,0,,0,0.0%,,0.0,1,0
56,2011,2011-12-17,14,25.199,TAM,,DAL,L 15-31,*,,,,,,0.0%,,,,
57,2011,2011-12-24,15,25.206,TAM,@,CAR,L 16-48,*,,,,,,0.0%,,,,
58,2011,2012-01-01,16,25.214,TAM,@,ATL,L 24-45,*,,,,,,0.0%,,,,
59,2012,2012-09-09,1,26.100,TAM,,CAR,W 16-10,*,,,,,,0.0%,,,,
60,2012,2012-09-16,2,26.107,TAM,@,NYG,L 34-41,*,,,,,,0.0%,,,,
61,2012,2012-09-23,3,26.114,TAM,@,DAL,L 10-16,*,0,,,,,0.0%,,,,
62,2012,2012-09-30,4,26.121,TAM,,WAS,L 22-24,*,0,,,,,0.0%,,,,
63,2012,2012-10-14,5,26.135,TAM,,KAN,W 38-10,*,0,,,,,0.0%,,,,
64,2012,2012-10-21,6,26.142,TAM,,NOR,L 28-35,*,,,,,,0.0%,,,,
65,2012,2012-10-25,7,26.146,TAM,@,MIN,W 36-17,*,0,,,,,0.0%,,,,
66,2012,2012-11-04,8,26.156,TAM,@,OAK,W 42-32,*,,0,0,,0,0.0%,,0.0,0,0
67,2012,2012-11-11,9,26.163,TAM,,SDG,W 34-24,*,,,,,,0.0%,,,,
68,2012,2012-11-18,10,26.170,TAM,@,CAR,W 27-21,*,0,,,,,0.0%,,,,
69,2012,2012-11-25,11,26.177,TAM,,ATL,L 23-24,*,,,,,,0.0%,,,,
70,2012,2012-12-02,12,26.184,TAM,@,DEN,L 23-31,*,0,,,,,0.0%,,,,
71,2012,2012-12-09,13,26.191,TAM,,PHI,L 21-23,*,,,,,,0.0%,,,,
72,2012,2012-12-16,14,26.198,TAM,@,NOR,L 0-41,*,0,,,,,0.0%,,,,
73,2012,2012-12-23,15,26.205,TAM,,STL,L 13-28,*,,,,,,0.0%,,,,
74,2012,2012-12-30,16,26.212,TAM,@,ATL,W 22-17,*,,,,,,0.0%,,,,
75,2013,2013-09-08,1,27.099,TAM,@,NYJ,L 17-18,*,0,0,0,,0,0.0%,,0.0,0,0
76,2013,2013-09-15,2,27.106,TAM,,NOR,L 14-16,*,,,,,,0.0%,,,,
77,2013,2013-09-22,3,27.113,TAM,@,NWE,L 3-23,*,0,,,,,0.0%,,,,
78,2013,2013-09-29,4,27.120,TAM,,ARI,L 10-13,*,,,,,,0.0%,,,,
79,2013,2013-10-13,5,27.134,TAM,,PHI,L 20-31,*,0,,,,,0.0%,,,,
80,2013,2013-10-20,6,27.141,TAM,@,ATL,L 23-31,*,,,,,,0.0%,,,,
81,2013,2013-10-24,7,27.145,TAM,,CAR,L 13-31,*,,,,,,0.0%,,,,
82,2013,2013-11-03,8,27.155,TAM,@,SEA,L 24-27,*,,,,,,0.0%,,,,
83,2013,2013-11-11,9,27.163,TAM,,MIA,W 22-19,*,0,,,,,0.0%,,,,
84,2013,2013-11-17,10,27.169,TAM,,ATL,W 41-28,*,,,,,,0.0%,,,,
85,2013,2013-11-24,11,27.176,TAM,@,DET,W 24-21,*,,,,,,0.0%,,,,
86,2013,2013-12-01,12,27.183,TAM,@,CAR,L 6-27,*,,0,0,,0,0.0%,,0.0,1,0
87,2013,2013-12-08,13,27.190,TAM,,BUF,W 27-6,*,0,0,0,,0,0.0%,,0.0,0,0
88,2013,2013-12-15,14,27.197,TAM,,SFO,L 14-33,*,,,,,,0.0%,,,,
89,2013,2013-12-22,15,27.204,TAM,@,STL,L 13-23,*,,,,,,0.0%,,,,
90,2013,2013-12-29,16,27.211,TAM,@,NOR,L 17-42,*,,,,,,0.0%,,,,
91,2014,2014-09-07,1,28.098,BAL,,CIN,L 16-23,*,,,,,,0.0%,,,,
92,2014,2014-09-11,2,28.102,BAL,,PIT,W 26-6,*,0,,,,,0.0%,,,,
93,2014,2014-09-21,3,28.112,BAL,@,CLE,W 23-21,*,,,,,,0.0%,,,,
94,2014,2014-09-28,4,28.119,BAL,,CAR,W 38-10,*,,,,,,0.0%,,,,
95,2014,2014-10-05,5,28.126,BAL,@,IND,L 13-20,*,,,,,,0.0%,,,,
96,2014,2014-10-12,6,28.133,BAL,@,TAM,W 48-17,*,0,,,,,0.0%,,,,
97,2014,2014-10-19,7,28.140,BAL,,ATL,W 29-7,*,,,,,,0.0%,,,,
98,2014,2014-10-26,8,28.147,BAL,@,CIN,L 24-27,*,,,,,,0.0%,,,,
99,2014,2014-11-02,9,28.154,BAL,@,PIT,L 23-43,*,0,,,,,0.0%,,,,
100,2014,2014-11-09,10,28.161,BAL,,TEN,W 21-7,*,,,,,,0.0%,,,,
101,2014,2014-11-24,11,28.176,BAL,@,NOR,W 34-27,*,,,,,,0.0%,,,,
102,2014,2014-11-30,12,28.182,BAL,,SDG,L 33-34,*,,,,,,0.0%,,,,
103,2014,2014-12-07,13,28.189,BAL,@,MIA,W 28-13,*,0,,,,,0.0%,,,,
104,2014,2014-12-14,14,28.196,BAL,,JAX,W 20-12,*,0,,,,,0.0%,,,,
105,2014,2014-12-21,15,28.203,BAL,@,HOU,L 13-25,*,,,,,,0.0%,,,,
106,2014,2014-12-28,16,28.210,BAL,,CLE,W 20-10,*,,0,0,,0,0.0%,,0.0,0,0
107,2015,2015-09-13,1,29.104,BAL,@,DEN,L 13-19,*,0,0,0,,0,0.0%,,0.0,0,0
108,2015,2015-09-20,2,29.111,BAL,@,OAK,L 33-37,*,0,0,0,,0,0.0%,,0.0,0,0
109,2015,2015-09-27,3,29.118,BAL,,CIN,L 24-28,*,0,0,0,,0,0.0%,,0.0,0,0
110,2015,2015-10-01,4,29.122,BAL,@,PIT,W 23-20,*,0,0,0,,0,0.0%,,0.0,0,0
111,2015,2015-10-11,5,29.132,BAL,,CLE,L 30-33,*,0,0,0,,0,0.0%,,0.0,0,0
112,2015,2015-10-18,6,29.139,BAL,@,SFO,L 20-25,*,0,0,0,,0,0.0%,,0.0,0,0
113,2015,2015-10-26,7,29.147,BAL,@,ARI,L 18-26,*,0,0,0,,0,0.0%,,0.0,0,0
114,2015,2015-11-01,8,29.153,BAL,,SDG,W 29-26,*,0,0,0,,0,0.0%,,0.0,0,0
115,2015,2015-11-15,9,29.167,BAL,,JAX,L 20-22,*,0,0,0,,0,0.0%,,0.0,0,0
116,2016,2016-09-11,1,30.102,BAL,,BUF,W 13-7,*,0,0,0,,0,0.0%,,0.0,0,0
117,2016,2016-09-18,2,30.109,BAL,@,CLE,W 25-20,*,0,0,0,,0,0.0%,,0.0,0,0
118,2016,2016-09-25,3,30.116,BAL,@,JAX,W 19-17,*,0,0,0,,0,0.0%,,0.0,0,0
119,2016,2016-10-02,4,30.123,BAL,,OAK,L 27-28,*,0,0,0,,0,0.0%,,0.0,0,0
120,2016,2016-10-09,5,30.130,BAL,,WAS,L 10-16,*,0,0,0,,0,0.0%,,0.0,0,0
121,2016,2016-10-16,6,30.137,BAL,@,NYG,L 23-27,*,0,0,0,,0,0.0%,,0.0,0,0
122,2016,2016-10-23,7,30.144,BAL,@,NYJ,L 16-24,*,0,0,0,,0,0.0%,,0.0,0,0
123,2016,2016-11-06,8,30.158,BAL,,PIT,W 21-14,*,0,0,0,,0,0.0%,,0.0,0,0
124,2016,2016-11-10,9,30.162,BAL,,CLE,W 28-7,*,0,0,0,,0,0.0%,,0.0,0,0
125,2016,2016-11-20,10,30.172,BAL,@,DAL,L 17-27,*,0,0,0,,0,0.0%,,0.0,0,0
126,2016,2016-11-27,11,30.179,BAL,,CIN,W 19-14,*,0,0,0,,0,0.0%,,0.0,0,0
127,2016,2016-12-04,12,30.186,BAL,,MIA,W 38-6,*,0,0,0,,0,0.0%,,0.0,0,0
128,2016,2016-12-12,13,30.194,BAL,@,NWE,L 23-30,*,0,0,0,,0,0.0%,,0.0,0,0
129,2016,2016-12-18,14,30.200,BAL,,PHI,W 27-26,*,0,0,0,,0,0.0%,,0.0,0,0
130,2016,2016-12-25,15,30.207,BAL,@,PIT,L 27-31,*,0,0,0,,0,0.0%,,0.0,0,0
131,2016,2017-01-01,16,30.214,BAL,@,CIN,L 10-27,*,0,0,0,,0,0.0%,,0.0,0,0
