ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
61,1989,1989-10-08,5,29.021,MIN,,DET,W 24-17,,1,19,19.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
62,1989,1989-10-15,6,29.028,MIN,,GNB,W 26-14,,1,15,15.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
63,1989,1989-10-22,7,29.035,MIN,@,DET,W 20-7,,1,16,16.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
64,1989,1989-10-30,8,29.043,MIN,@,NYG,L 14-24,,3,30,10.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
65,1989,1989-11-05,9,29.049,MIN,,RAM,W 23-21,,4,76,19.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,2,2.00,0,0,0
66,1989,1989-11-12,10,29.056,MIN,@,TAM,W 24-10,,2,49,24.50,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
67,1989,1989-11-19,11,29.063,MIN,@,PHI,L 9-10,,6,73,12.17,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
68,1989,1989-11-26,12,29.070,MIN,@,GNB,L 19-20,,6,103,17.17,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
69,1989,1989-12-03,13,29.077,MIN,,CHI,W 27-16,,3,66,22.00,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
70,1989,1989-12-10,14,29.084,MIN,,ATL,W 43-17,,3,78,26.00,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
71,1989,1989-12-17,15,29.091,MIN,@,CLE,L 17-23,,4,77,19.25,0,,,1,17,17.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
72,1989,1989-12-25,16,29.099,MIN,,CIN,W 29-21,,7,118,16.86,0,,,0,0,,0,0,0,,0,0,0,,,,,,1,19,19.00,0,0,0,,0,0,0
73,1990,1990-09-09,1,29.357,MIN,@,KAN,L 21-24,,3,16,5.33,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
74,1990,1990-09-16,2,29.364,MIN,,NOR,W 32-3,,5,65,13.00,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
75,1990,1990-09-23,3,30.006,MIN,@,CHI,L 16-19,,4,38,9.50,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
76,1990,1990-09-30,4,30.013,MIN,,TAM,L 20-23,,8,97,12.13,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
77,1990,1990-10-07,5,30.020,MIN,,DET,L 27-34,,3,25,8.33,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
78,1990,1990-10-28,7,30.041,MIN,@,GNB,L 10-24,,9,141,15.67,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
79,1990,1990-11-04,8,30.048,MIN,,DEN,W 27-22,,5,146,29.20,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
80,1990,1990-11-11,9,30.055,MIN,@,DET,W 17-7,,4,52,13.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
81,1990,1990-11-18,10,30.062,MIN,@,SEA,W 24-21,,5,49,9.80,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
82,1990,1990-11-25,11,30.069,MIN,,CHI,W 41-13,,1,22,22.00,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
83,1990,1990-12-02,12,30.076,MIN,,GNB,W 23-7,,4,96,24.00,1,,,1,10,10.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
84,1990,1990-12-09,13,30.083,MIN,@,NYG,L 15-23,,1,17,17.00,0,,,2,6,3.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
85,1990,1990-12-16,14,30.090,MIN,@,TAM,L 13-26,,8,106,13.25,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
86,1990,1990-12-22,15,30.096,MIN,,RAI,L 24-28,,5,84,16.80,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
87,1990,1990-12-30,16,30.104,MIN,,SFO,L 17-20,,5,54,10.80,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
88,1991,1991-09-01,1,30.349,MIN,@,CHI,L 6-10,,2,73,36.50,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
89,1991,1991-09-08,2,30.356,MIN,@,ATL,W 20-19,,3,18,6.00,0,,,1,14,14.00,1,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
90,1991,1991-09-15,3,30.363,MIN,,SFO,W 17-14,,3,71,23.67,1,,,2,41,20.50,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
91,1991,1991-09-22,4,31.005,MIN,@,NOR,L 0-26,,3,27,9.00,0,,,1,3,3.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
92,1991,1991-09-29,5,31.012,MIN,,DEN,L 6-13,,2,13,6.50,0,,,3,22,7.33,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
93,1991,1991-10-06,6,31.019,MIN,@,DET,L 20-24,,1,5,5.00,0,,,1,4,4.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
94,1991,1991-10-13,7,31.026,MIN,,PHO,W 34-7,,4,25,6.25,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
95,1991,1991-10-20,8,31.033,MIN,@,NWE,L 23-26,,9,62,6.89,1,,,2,11,5.50,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
96,1991,1991-10-27,9,31.040,MIN,@,PHO,W 28-0,,3,18,6.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
97,1991,1991-11-11,11,31.055,MIN,,CHI,L 17-34,,2,33,16.50,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
98,1991,1991-11-17,12,31.061,MIN,@,GNB,W 35-21,,6,69,11.50,0,,,1,3,3.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
99,1991,1991-11-24,13,31.068,MIN,,DET,L 14-34,,2,35,17.50,1,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
100,1991,1991-12-08,14,31.082,MIN,@,TAM,W 26-24,,4,23,5.75,0,,,2,19,9.50,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
101,1991,1991-12-15,15,31.089,MIN,,RAM,W 20-14,,5,57,11.40,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
102,1991,1991-12-21,16,31.095,MIN,,GNB,L 7-27,,2,24,12.00,0,,,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
103,1992,1992-09-06,1,31.355,MIN,@,GNB,W 23-20,5,2,30,15.00,0,40.0%,6.00,1,3,3.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
104,1992,1992-09-13,2,31.362,MIN,@,DET,L 17-31,10,5,45,9.00,1,50.0%,4.50,1,4,4.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
105,1992,1992-09-20,3,32.003,MIN,,TAM,W 26-20,6,3,40,13.33,0,50.0%,6.67,1,6,6.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
106,1992,1992-09-27,4,32.010,MIN,@,CIN,W 42-7,3,3,39,13.00,0,100.0%,13.00,3,9,3.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
107,1992,1992-10-04,5,32.017,MIN,,CHI,W 21-20,3,2,15,7.50,0,66.7%,5.00,2,12,6.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
108,1992,1992-10-15,6,32.028,MIN,,DET,W 31-14,8,5,109,21.80,1,62.5%,13.63,1,9,9.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
109,1992,1992-10-25,7,32.038,MIN,,WAS,L 13-15,6,3,33,11.00,0,50.0%,5.50,2,-1,-0.50,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
110,1992,1992-11-02,8,32.046,MIN,@,CHI,W 38-10,3,2,15,7.50,0,66.7%,5.00,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
111,1992,1992-11-08,9,32.052,MIN,@,TAM,W 35-7,2,1,10,10.00,0,50.0%,5.00,2,0,0.00,1,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,1,6
112,1992,1992-11-15,10,32.059,MIN,,HOU,L 13-17,11,1,8,8.00,0,9.1%,0.73,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
113,1992,1992-11-22,11,32.066,MIN,,CLE,W 17-13,2,0,0,,0,0.0%,0.00,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,0,0,,0,0,0
114,1992,1992-11-29,12,32.073,MIN,@,RAM,W 31-17,5,4,36,9.00,0,80.0%,7.20,1,1,1.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
115,1992,1992-12-06,13,32.080,MIN,@,PHI,L 17-28,4,2,47,23.50,0,50.0%,11.75,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
116,1992,1992-12-13,14,32.087,MIN,,SFO,L 17-20,4,2,68,34.00,0,50.0%,17.00,1,9,9.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
117,1992,1992-12-20,15,32.094,MIN,@,PIT,W 6-3,6,4,64,16.00,0,66.7%,10.67,1,14,14.00,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
118,1992,1992-12-27,16,32.101,MIN,,GNB,W 27-7,2,2,21,10.50,0,100.0%,10.50,0,0,,0,0,0,,0,0,0,,0,,,,0,0,,0,0,0,,0,0,0
119,1993,1993-09-05,1,32.353,MIN,@,RAI,L 7-24,5,2,32,16.00,0,40.0%,6.40,1,-6,-6.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
120,1993,1993-09-12,2,32.360,MIN,,CHI,W 10-7,8,6,40,6.67,0,75.0%,5.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
121,1993,1993-09-26,3,33.009,MIN,,GNB,W 15-13,5,2,23,11.50,0,40.0%,4.60,1,5,5.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
122,1993,1993-10-03,4,33.016,MIN,@,SFO,L 19-38,5,1,3,3.00,0,20.0%,0.60,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
123,1993,1993-10-10,5,33.023,MIN,,TAM,W 15-0,4,2,37,18.50,0,50.0%,9.25,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
124,1993,1993-10-25,6,33.038,MIN,@,CHI,W 19-12,2,0,0,,0,0.0%,0.00,0,0,,0,,,,,,,,,,,,,,,,,,,,0,
125,1993,1993-10-31,7,33.044,MIN,,DET,L 27-30,13,8,86,10.75,1,61.5%,6.62,1,-7,-7.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
126,1993,1993-11-07,8,33.051,MIN,,SDG,L 17-30,16,10,164,16.40,1,62.5%,10.25,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
127,1993,1993-11-14,9,33.058,MIN,@,DEN,W 26-23,8,4,111,27.75,0,50.0%,13.88,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
128,1993,1993-11-21,10,33.065,MIN,@,TAM,L 10-23,16,9,104,11.56,1,56.3%,6.50,1,8,8.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
129,1993,1993-12-05,12,33.079,MIN,@,DET,W 13-0,4,4,58,14.50,0,100.0%,14.50,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
130,1993,1993-12-12,13,33.086,MIN,,DAL,L 20-37,5,3,28,9.33,1,60.0%,5.60,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
131,1993,1993-12-19,14,33.093,MIN,@,GNB,W 21-17,5,3,26,8.67,0,60.0%,5.20,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
132,1993,1993-12-26,15,33.100,MIN,,KAN,W 30-10,2,0,0,,0,0.0%,0.00,1,9,9.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
133,1993,1993-12-31,16,33.105,MIN,@,WAS,W 14-9,9,6,63,10.50,1,66.7%,7.00,2,10,5.00,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
134,1994,1994-09-04,1,33.352,DET,,ATL,W 31-28,6,5,61,12.20,2,83.3%,10.17,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,2,12
135,1994,1994-09-11,2,33.359,DET,@,MIN,L 3-10,3,1,18,18.00,0,33.3%,6.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
136,1994,1994-12-10,14,34.084,DET,@,NYJ,W 18-7,2,1,14,14.00,0,50.0%,7.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,0,0
137,1994,1994-12-17,15,34.091,DET,,MIN,W 41-19,1,1,4,4.00,1,100.0%,4.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,0,0,,0,1,6
138,1995,1995-09-10,2,34.358,DET,@,MIN,L 10-20,1,,,,,0.0%,,,,,,,,,,,,,,,,,0,0,,0,0,0,,0,,
139,1995,1995-09-17,3,35.000,DET,,ARI,L 17-20,1,,,,,0.0%,,,,,,,,,,,,,,,,,0,0,,0,0,0,,0,,
140,1995,1995-09-25,4,35.008,DET,,SFO,W 27-24,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,,,,,2,46,23.00,0,1,3,3.00,0,0,0
