ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks,def_int,def_int_yds,def_int_td
1,1981,1981-09-06,1,22.037,NOR,@,ATL,L 0-27,,,,
2,1981,1981-09-13,2,22.044,NOR,,RAM,W 23-17,,,,
3,1981,1981-09-27,4,22.058,NOR,@,SFO,L 14-21,,,,
4,1981,1981-10-04,5,22.065,NOR,,PIT,L 6-20,,,,
5,1981,1981-10-11,6,22.072,NOR,,PHI,L 14-31,,,,
6,1981,1981-10-18,7,22.079,NOR,@,CLE,L 17-20,,,,
7,1981,1981-10-25,8,22.086,NOR,,CIN,W 17-7,,,,
8,1981,1981-11-01,9,22.093,NOR,,ATL,L 10-41,,,,
9,1981,1981-11-08,10,22.100,NOR,@,RAM,W 21-13,0.0,1,0,0
10,1981,1981-11-15,11,22.107,NOR,@,MIN,L 10-20,,,,
11,1981,1981-11-22,12,22.114,NOR,@,HOU,W 27-24,,,,
12,1981,1981-11-29,13,22.121,NOR,,TAM,L 14-31,,,,
13,1981,1981-12-06,14,22.128,NOR,@,STL,L 3-30,,,,
14,1981,1981-12-20,16,22.142,NOR,,SFO,L 17-21,,,,
15,1982,1982-09-12,1,23.043,NOR,,STL,L 7-21,1.0,0,0,0
16,1982,1982-09-19,2,23.050,NOR,@,CHI,W 10-0,1.0,1,19,0
17,1982,1982-11-21,3,23.113,NOR,,KAN,W 27-17,,,,
18,1982,1982-11-28,4,23.120,NOR,@,SFO,W 23-20,1.0,0,0,0
19,1982,1982-12-05,5,23.127,NOR,,TAM,L 10-13,,,,
20,1982,1982-12-12,6,23.134,NOR,@,ATL,L 0-35,,,,
21,1982,1982-12-19,7,23.141,NOR,@,DAL,L 7-21,0.0,1,6,0
22,1982,1982-12-26,8,23.148,NOR,,WAS,L 10-27,,,,
23,1982,1983-01-02,9,23.155,NOR,,ATL,W 35-6,,,,
24,1983,1983-09-18,3,24.049,NOR,,CHI,W 34-31,,,,
25,1983,1983-09-25,4,24.056,NOR,@,DAL,L 20-21,,,,
26,1983,1983-10-02,5,24.063,NOR,,MIA,W 17-7,,,,
27,1983,1983-10-09,6,24.070,NOR,@,ATL,W 19-17,0.0,1,26,0
28,1983,1983-10-16,7,24.077,NOR,,SFO,L 13-32,0.0,1,20,0
29,1983,1983-10-23,8,24.084,NOR,@,TAM,W 24-21,,,,
30,1983,1983-10-30,9,24.091,NOR,@,BUF,L 21-27,,,,
31,1983,1983-11-06,10,24.098,NOR,,ATL,W 27-10,,,,
32,1983,1983-11-13,11,24.105,NOR,@,SFO,L 0-27,,,,
33,1983,1983-11-21,12,24.113,NOR,,NYJ,L 28-31,0.0,1,24,0
34,1983,1983-11-27,13,24.119,NOR,,MIN,W 17-16,,,,
35,1983,1983-12-04,14,24.126,NOR,@,NWE,L 0-7,,,,
36,1983,1983-12-11,15,24.133,NOR,@,PHI,W 20-17,,,,
37,1983,1983-12-18,16,24.140,NOR,,RAM,L 24-26,,,,
38,1984,1984-09-02,1,25.033,NOR,,ATL,L 28-36,,,,
39,1984,1984-09-09,2,25.040,NOR,,TAM,W 17-13,,,,
40,1984,1984-09-16,3,25.047,NOR,@,SFO,L 20-30,,,,
41,1984,1984-09-23,4,25.054,NOR,,STL,W 34-24,,,,
42,1984,1984-09-30,5,25.061,NOR,@,HOU,W 27-10,,,,
43,1984,1984-10-07,6,25.068,NOR,@,CHI,L 7-20,,,,
44,1984,1984-10-14,7,25.075,NOR,,RAM,L 10-28,,,,
45,1984,1984-10-21,8,25.082,NOR,@,DAL,L 27-30,,,,
46,1984,1984-10-28,9,25.089,NOR,@,CLE,W 16-14,,,,
47,1984,1984-11-04,10,25.096,NOR,,GNB,L 13-23,,,,
48,1984,1984-11-11,11,25.103,NOR,@,ATL,W 17-13,,,,
49,1984,1984-11-19,12,25.111,NOR,,PIT,W 27-24,,,,
50,1984,1984-11-25,13,25.117,NOR,,SFO,L 3-35,,,,
51,1984,1984-12-02,14,25.124,NOR,@,RAM,L 21-34,,,,
