ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td
1,1975,1975-09-21,1,26.298,KAN,@,DEN,L 33-37,4,89,22.25,0,1,5,5.00,0
2,1975,1975-09-28,2,26.305,KAN,,NYJ,L 24-30,5,155,31.00,0,0,0,,0
3,1975,1975-11-02,7,26.340,KAN,,HOU,L 13-17,3,40,13.33,0,3,38,12.67,0
4,1975,1975-11-10,8,26.348,KAN,@,DAL,W 34-31,6,124,20.67,0,1,23,23.00,0
5,1975,1975-11-16,9,26.354,KAN,@,PIT,L 3-28,1,31,31.00,0,2,28,14.00,0
6,1975,1975-11-23,10,26.361,KAN,,DET,W 24-21,1,23,23.00,0,3,14,4.67,0
7,1975,1975-11-30,11,27.003,KAN,@,BAL,L 14-28,2,54,27.00,0,2,4,2.00,0
