ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks,def_int,def_int_yds,def_int_td
1,1988,1988-09-04,1,23.140,MIA,@,CHI,L 7-34,,,,
2,1988,1988-09-11,2,23.147,MIA,@,BUF,L 6-9,,,,
3,1988,1988-09-25,4,23.161,MIA,@,IND,L 13-15,,,,
4,1988,1988-10-02,5,23.168,MIA,,MIN,W 24-7,1.0,0,0,0
5,1988,1988-10-09,6,23.175,MIA,@,RAI,W 24-14,1.0,0,0,0
6,1988,1988-10-16,7,23.182,MIA,,SDG,W 31-28,1.0,0,0,0
7,1988,1988-10-23,8,23.189,MIA,,NYJ,L 30-44,,,,
8,1988,1988-10-30,9,23.196,MIA,@,TAM,W 17-14,,,,
9,1988,1988-11-06,10,23.203,MIA,@,NWE,L 10-21,,,,
10,1988,1988-11-14,11,23.211,MIA,,BUF,L 6-31,,,,
11,1988,1988-11-20,12,23.217,MIA,,NWE,L 3-6,,,,
12,1988,1988-11-27,13,23.224,MIA,@,NYJ,L 34-38,,,,
13,1988,1988-12-04,14,23.231,MIA,,IND,L 28-31,,,,
14,1988,1988-12-12,15,23.239,MIA,,CLE,W 38-31,,,,
15,1989,1989-09-17,2,24.153,MIA,@,NWE,W 24-10,2.0,0,0,0
16,1989,1989-09-24,3,24.160,MIA,,NYJ,L 33-40,,,,
17,1989,1989-10-01,4,24.167,MIA,@,HOU,L 7-39,,,,
18,1989,1989-10-08,5,24.174,MIA,,CLE,W 13-10,,,,
19,1989,1989-10-15,6,24.181,MIA,@,CIN,W 20-13,,,,
20,1989,1989-10-22,7,24.188,MIA,,GNB,W 23-20,,,,
21,1989,1989-10-29,8,24.195,MIA,@,BUF,L 17-31,,,,
22,1989,1989-11-05,9,24.202,MIA,,IND,W 19-13,,,,
23,1989,1989-11-12,10,24.209,MIA,@,NYJ,W 31-23,,,,
24,1989,1989-11-19,11,24.216,MIA,@,DAL,W 17-14,,,,
25,1989,1989-11-26,12,24.223,MIA,,PIT,L 14-34,,,,
26,1989,1989-12-24,16,24.251,MIA,,KAN,L 24-27,,,,
27,1990,1990-09-09,1,25.145,MIA,@,NWE,W 27-24,,,,
28,1990,1990-09-16,2,25.152,MIA,,BUF,W 30-7,,,,
29,1990,1990-09-23,3,25.159,MIA,@,NYG,L 3-20,,,,
30,1990,1990-09-30,4,25.166,MIA,@,PIT,W 28-6,0.0,1,5,0
31,1990,1990-10-07,5,25.173,MIA,,NYJ,W 20-16,,,,
32,1990,1990-10-18,6,25.184,MIA,,NWE,W 17-10,,,,
33,1990,1990-10-28,7,25.194,MIA,@,IND,W 27-7,,,,
34,1990,1990-11-04,8,25.201,MIA,,PHO,W 23-3,,,,
35,1990,1990-11-11,9,25.208,MIA,@,NYJ,W 17-3,,,,
36,1990,1990-11-19,10,25.216,MIA,,RAI,L 10-13,,,,
37,1990,1990-11-25,11,25.222,MIA,@,CLE,W 30-13,,,,
38,1990,1990-12-02,12,25.229,MIA,@,WAS,L 20-42,,,,
39,1990,1990-12-09,13,25.236,MIA,,PHI,W 23-20,,,,
40,1990,1990-12-16,14,25.243,MIA,,SEA,W 24-17,,,,
41,1990,1990-12-23,15,25.250,MIA,@,BUF,L 14-24,,,,
42,1990,1990-12-30,16,25.257,MIA,,IND,W 23-17,,,,
