ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2012,2012-12-02,12,23.216,KAN,,CAR,W 27-21,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0
2,2012,2012-12-09,13,23.223,KAN,@,CLE,L 7-30,*,,,,,,0.0%,,,,,,,,,,,,,,
3,2012,2012-12-16,14,23.230,KAN,@,OAK,L 0-15,,,,,,,0.0%,,,,,,,,,,,,,,
4,2012,2012-12-23,15,23.237,KAN,,IND,L 13-20,*,,,,,,0.0%,,,,,,,,,,,,,,
5,2012,2012-12-30,16,23.244,KAN,@,DEN,L 3-38,*,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,0.0,0,0
6,2013,2013-09-22,3,24.145,ATL,@,MIA,L 23-27,,0,,,,,0.0%,,,,,,,,,,,,,,
7,2013,2013-09-29,4,24.152,ATL,,NWE,L 23-30,,,,,,,0.0%,,,,,,,,,,,,,,
8,2013,2013-10-07,5,24.160,ATL,,NYJ,L 28-30,*,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0,,0,0,0,0.0,0,0
9,2013,2013-10-20,6,24.173,ATL,,TAM,W 31-23,*,,,,,,0.0%,,,,,,,,,,,,,,
10,2013,2013-10-27,7,24.180,ATL,@,ARI,L 13-27,*,2,2,13,6.50,0,100.0%,6.50,0,0,,0,0,0,,0,0,0,0.0,0,0
11,2013,2013-11-03,8,24.187,ATL,@,CAR,L 10-34,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0
12,2013,2013-11-10,9,24.194,ATL,,SEA,L 10-33,*,,,,,,0.0%,,,,,,,,,,,,,,
13,2013,2013-11-17,10,24.201,ATL,@,TAM,L 28-41,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,0.0,0,0
14,2013,2013-11-21,11,24.205,ATL,,NOR,L 13-17,,,,,,,0.0%,,,,,,,,,,,,,,
15,2013,2013-12-01,12,24.215,ATL,@,BUF,W 34-31,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,1,21,21.00,0,0,0,0.0,0,0
