ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2009,2009-09-13,1,24.082,PHI,@,CAR,W 38-10,,,,,,,,,,,0.0%,,,,,,,,,,
2,2009,2009-09-20,2,24.089,PHI,,NOR,L 22-48,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
3,2009,2009-09-27,3,24.096,PHI,,KAN,W 34-14,,1,4,4.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,1,0
4,2009,2009-10-11,4,24.110,PHI,,TAM,W 33-14,,,,,,,,,,,0.0%,,,,,,,,,,
5,2009,2009-10-18,5,24.117,PHI,@,OAK,L 9-13,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
6,2009,2009-10-26,6,24.125,PHI,@,WAS,W 27-17,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
7,2009,2009-11-01,7,24.131,PHI,,NYG,W 40-17,,2,6,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
8,2009,2009-11-08,8,24.138,PHI,,DAL,L 16-20,,,,,,,,,,,0.0%,,,,,,,,,,
9,2009,2009-11-15,9,24.145,PHI,@,SDG,L 23-31,,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,1
10,2009,2009-11-22,10,24.152,PHI,@,CHI,W 24-20,,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
11,2009,2009-11-29,11,24.159,PHI,,WAS,W 27-24,,2,1,0.50,1,0,0,0,,0,0.0%,,0,0,,0,1,6,0.0,0,0
12,2009,2009-12-06,12,24.166,PHI,@,ATL,W 34-7,,8,33,4.13,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
13,2009,2009-12-13,13,24.173,PHI,@,NYG,W 45-38,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
14,2009,2009-12-20,14,24.180,PHI,,SFO,W 27-13,,,,,,,,,,,0.0%,,,,,,,,,,
15,2009,2009-12-27,15,24.187,PHI,,DEN,W 30-27,,,,,,,,,,,0.0%,,,,,,,,,,
16,2009,2010-01-03,16,24.194,PHI,@,DAL,L 0-24,,,,,,,,,,,0.0%,,,,,,,,,,
17,2010,2010-09-12,1,25.081,PHI,,GNB,L 20-27,,0,0,,0,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0,0.0,0,0
18,2010,2010-09-19,2,25.088,PHI,@,DET,W 35-32,,,,,,,,,,,0.0%,,,,,,,,,,
19,2010,2010-09-26,3,25.095,PHI,@,JAX,W 28-3,,,,,,,,,,,0.0%,,,,,,,,,,
20,2010,2010-10-03,4,25.102,PHI,,WAS,L 12-17,,,,,,,,,,,0.0%,,,,,,,,,,
21,2010,2010-10-10,5,25.109,PHI,@,SFO,W 27-24,,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
22,2010,2010-10-17,6,25.116,PHI,,ATL,W 31-17,,12,40,3.33,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
23,2010,2010-10-24,7,25.123,PHI,@,TEN,L 19-37,,,,,,,,,,,0.0%,,,,,,,,,,
24,2010,2010-11-07,8,25.137,PHI,,IND,W 26-24,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
25,2010,2010-11-15,9,25.145,PHI,@,WAS,W 59-28,,5,13,2.60,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
26,2010,2010-11-21,10,25.151,PHI,,NYG,W 27-17,,0,0,,0,0,0,0,,0,0.0%,,1,20,20.00,0,0,0,0.0,0,0
27,2010,2010-11-28,11,25.158,PHI,@,CHI,L 26-31,,1,3,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
28,2010,2010-12-02,12,25.162,PHI,,HOU,W 34-24,,,,,,,,,,,0.0%,,,,,,,,,,
29,2010,2010-12-12,13,25.172,PHI,@,DAL,W 30-27,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
30,2010,2010-12-19,14,25.179,PHI,@,NYG,W 38-31,,,,,,,,,,,0.0%,,,,,,,,,,
31,2010,2010-12-28,15,25.188,PHI,,MIN,L 14-24,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
32,2010,2011-01-02,16,25.193,PHI,,DAL,L 13-14,,2,11,5.50,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
33,2011,2011-10-23,7,26.122,DET,,ATL,L 16-23,,,,,,,,,,,0.0%,,,,,,,,,,
34,2011,2011-10-30,8,26.129,DET,@,DEN,W 45-10,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
