ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks,def_int,def_int_yds,def_int_td
1,1987,1987-09-13,1,23.163,BUF,,NYJ,L 28-31,,,,
2,1987,1987-09-20,2,23.170,BUF,,HOU,W 34-30,,,,
3,1987,1987-10-25,6,23.205,BUF,@,MIA,W 34-31,,,,
4,1987,1987-11-01,7,23.212,BUF,,WAS,L 7-27,,,,
5,1987,1987-11-08,8,23.219,BUF,,DEN,W 21-14,,,,
6,1987,1987-11-15,9,23.226,BUF,@,CLE,L 21-27,,,,
7,1987,1987-11-22,10,23.233,BUF,@,NYJ,W 17-14,,,,
8,1987,1987-11-29,11,23.240,BUF,,MIA,W 27-0,,,,
9,1987,1987-12-06,12,23.247,BUF,@,RAI,L 21-34,,,,
10,1987,1987-12-13,13,23.254,BUF,@,IND,W 27-3,0.5,0,0,0
11,1987,1987-12-20,14,23.261,BUF,,NWE,L 7-13,,,,
12,1987,1987-12-27,15,23.268,BUF,@,PHI,L 7-17,,,,
13,1988,1988-09-04,1,24.154,BUF,,MIN,W 13-10,,,,
14,1988,1988-09-11,2,24.161,BUF,,MIA,W 9-6,,,,
15,1988,1988-09-18,3,24.168,BUF,@,NWE,W 16-14,0.5,0,0,0
16,1988,1988-09-25,4,24.175,BUF,,PIT,W 36-28,,,,
17,1988,1988-10-02,5,24.182,BUF,@,CHI,L 3-24,,,,
18,1988,1988-10-09,6,24.189,BUF,,IND,W 34-23,,,,
19,1988,1988-10-17,7,24.197,BUF,@,NYJ,W 37-14,,,,
20,1988,1988-10-23,8,24.203,BUF,,NWE,W 23-20,,,,
21,1988,1988-10-30,9,24.210,BUF,,GNB,W 28-0,1.0,0,0,0
22,1988,1988-11-06,10,24.217,BUF,@,SEA,W 13-3,,,,
23,1988,1988-11-14,11,24.225,BUF,@,MIA,W 31-6,0.0,1,0,0
24,1988,1988-11-20,12,24.231,BUF,,NYJ,W 9-6,,,,
25,1988,1988-12-11,15,24.252,BUF,,RAI,W 37-21,,,,
26,1989,1989-09-10,1,25.160,BUF,@,MIA,W 27-24,,,,
27,1989,1989-09-18,2,25.168,BUF,,DEN,L 14-28,,,,
28,1989,1989-11-05,9,25.216,BUF,@,ATL,L 28-30,,,,
29,1989,1989-11-12,10,25.223,BUF,,IND,W 30-7,,,,
30,1989,1989-11-19,11,25.230,BUF,@,NWE,L 24-33,,,,
31,1989,1989-11-26,12,25.237,BUF,,CIN,W 24-7,0.0,1,0,0
32,1989,1989-12-04,13,25.245,BUF,@,SEA,L 16-17,,,,
33,1989,1989-12-10,14,25.251,BUF,,NOR,L 19-22,1.0,0,0,0
34,1989,1989-12-17,15,25.258,BUF,@,SFO,L 10-21,,,,
35,1989,1989-12-23,16,25.264,BUF,@,NYJ,W 37-0,,,,
36,1990,1990-09-09,1,26.159,BUF,,IND,W 26-10,,,,
37,1990,1990-09-16,2,26.166,BUF,@,MIA,L 7-30,,,,
38,1990,1990-09-24,3,26.174,BUF,@,NYJ,W 30-7,,,,
39,1990,1990-09-30,4,26.180,BUF,,DEN,W 29-28,,,,
40,1990,1990-10-07,5,26.187,BUF,,RAI,W 38-24,,,,
41,1990,1990-10-21,6,26.201,BUF,,NYJ,W 30-27,,,,
42,1990,1990-10-28,7,26.208,BUF,@,NWE,W 27-10,,,,
43,1990,1990-11-04,8,26.215,BUF,@,CLE,W 42-0,,,,
44,1990,1990-11-11,9,26.222,BUF,,PHO,W 45-14,,,,
45,1990,1990-11-18,10,26.229,BUF,,NWE,W 14-0,,,,
46,1990,1990-11-26,11,26.237,BUF,@,HOU,L 24-27,,,,
47,1990,1990-12-02,12,26.243,BUF,,PHI,W 30-23,,,,
48,1990,1990-12-09,13,26.250,BUF,@,IND,W 31-7,,,,
49,1990,1990-12-15,14,26.256,BUF,@,NYG,W 17-13,,,,
50,1990,1990-12-23,15,26.264,BUF,,MIA,W 24-14,1.0,0,0,0
51,1990,1990-12-30,16,26.271,BUF,@,WAS,L 14-29,,,,
52,1991,1991-09-01,1,27.151,BUF,,MIA,W 35-31,,,,
53,1991,1991-09-08,2,27.158,BUF,,PIT,W 52-34,,,,
54,1991,1991-09-15,3,27.165,BUF,@,NYJ,W 23-20,,,,
55,1991,1991-09-22,4,27.172,BUF,@,TAM,W 17-10,,,,
56,1991,1991-09-29,5,27.179,BUF,,CHI,W 35-20,,,,
57,1991,1991-10-07,6,27.187,BUF,@,KAN,L 6-33,,,,
58,1991,1991-10-13,7,27.193,BUF,,IND,W 42-6,,,,
59,1991,1991-10-21,8,27.201,BUF,,CIN,W 35-16,,,,
60,1991,1991-11-03,9,27.214,BUF,,NWE,W 22-17,,,,
61,1991,1991-11-10,10,27.221,BUF,@,GNB,W 34-24,,,,
62,1991,1991-11-18,11,27.229,BUF,@,MIA,W 41-27,,,,
63,1991,1991-11-24,12,27.235,BUF,@,NWE,L 13-16,,,,
64,1991,1991-12-01,13,27.242,BUF,,NYJ,W 24-13,,,,
