ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
84,1976,1976-10-10,5,29.245,DET,,NWE,W 30-10,1,17,17.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
85,1976,1976-10-17,6,29.252,DET,@,WAS,L 7-20,3,63,21.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
86,1976,1976-10-24,7,29.259,DET,@,SEA,W 41-14,2,17,8.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
87,1976,1976-10-31,8,29.266,DET,,GNB,W 27-6,1,8,8.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
88,1976,1976-11-07,9,29.273,DET,@,MIN,L 23-31,2,27,13.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
89,1976,1976-11-14,10,29.280,DET,@,NOR,L 16-17,3,47,15.67,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
90,1976,1976-11-21,11,29.287,DET,,CHI,W 14-10,1,28,28.00,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
91,1976,1976-11-25,12,29.291,DET,,BUF,W 27-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,1976,1976-12-05,13,29.301,DET,@,NYG,L 10-24,2,36,18.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
93,1976,1976-12-11,14,29.307,DET,,RAM,L 17-20,1,12,12.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
94,1978,1978-09-03,1,31.207,BUF,,PIT,L 17-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,1978,1978-09-10,2,31.214,BUF,,NYJ,L 20-21,2,39,19.50,1,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
96,1978,1978-09-17,3,31.221,BUF,@,MIA,L 24-31,1,8,8.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
97,1978,1978-09-24,4,31.228,BUF,,BAL,W 24-17,1,19,19.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
98,1978,1978-10-01,5,31.235,BUF,,KAN,W 28-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,1978,1978-10-08,6,31.242,BUF,@,NYJ,L 14-45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,1978,1978-10-15,7,31.249,BUF,@,HOU,L 10-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,1978,1978-10-22,8,31.256,BUF,,CIN,W 5-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,1978,1978-10-29,9,31.263,BUF,@,CLE,L 20-41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,1978,1978-11-05,10,31.270,BUF,,NWE,L 10-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,1978,1978-11-19,12,31.284,BUF,@,TAM,L 10-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,1978,1978-11-26,13,31.291,BUF,,NYG,W 41-17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
