ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt
1,2012,2012-12-23,15,23.217,CLE,@,DEN,L 12-34,,1,1,3,3.00,0,100.0%,3.00
2,2012,2012-12-30,16,23.224,CLE,@,PIT,L 10-24,,,,,,,0.0%,
3,2013,2013-12-15,14,24.209,HOU,@,IND,L 3-25,,,,,,,0.0%,
4,2013,2013-12-22,15,24.216,HOU,,DEN,L 13-37,,,,,,,0.0%,
