ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1998,1998-09-06,1,22.065,STL,,NOR,L 17-24,,,,,,,
2,1998,1998-09-13,2,22.072,STL,,MIN,L 31-38,,,,,,,
3,1998,1998-09-20,3,22.079,STL,@,BUF,W 34-33,,,,,,,
4,1998,1998-09-27,4,22.086,STL,,ARI,L 17-20,,,,,,,
5,1998,1998-10-11,5,22.100,STL,,NYJ,W 30-10,,,,,,,
6,1998,1998-10-18,6,22.107,STL,@,MIA,L 0-14,,,,,,,
7,1998,1998-10-25,7,22.114,STL,,SFO,L 10-28,,0,0,1.0,0,0,0
8,1998,1998-11-01,8,22.121,STL,@,ATL,L 15-37,,,,,,,
9,1998,1998-11-29,12,22.149,STL,,ATL,L 10-21,,,,,,,
10,1998,1998-12-03,13,22.153,STL,@,PHI,L 14-17,,,,,,,
11,1998,1998-12-13,14,22.163,STL,,NWE,W 32-18,,0,0,1.0,0,0,0
12,1998,1998-12-20,15,22.170,STL,@,CAR,L 13-20,,0,0,1.0,0,0,0
13,1998,1998-12-27,16,22.177,STL,@,SFO,L 19-38,,,,,,,
14,1999,1999-09-12,1,23.071,STL,,BAL,W 27-10,*,0,0,1.0,0,0,0
15,1999,1999-09-26,2,23.085,STL,,ATL,W 35-7,*,,,,,,
16,1999,1999-10-03,3,23.092,STL,@,CIN,W 38-10,*,0,0,1.0,0,0,0
17,1999,1999-10-10,4,23.099,STL,,SFO,W 42-20,*,,,,,,
18,1999,1999-10-17,5,23.106,STL,@,ATL,W 41-13,*,1,6,0.5,1,91,1
19,1999,1999-10-24,6,23.113,STL,,CLE,W 34-3,*,,,,,,
20,1999,1999-10-31,7,23.120,STL,@,TEN,L 21-24,*,,,,,,
21,1999,1999-11-07,8,23.127,STL,@,DET,L 27-31,*,0,0,1.0,0,0,0
22,1999,1999-11-14,9,23.134,STL,,CAR,W 35-10,*,,,,,,
23,1999,1999-11-21,10,23.141,STL,@,SFO,W 23-7,*,0,0,1.0,0,0,0
24,1999,1999-11-28,11,23.148,STL,,NOR,W 43-12,*,,,,,,
25,1999,1999-12-05,12,23.155,STL,@,CAR,W 34-21,*,,,,,,
26,1999,1999-12-12,13,23.162,STL,@,NOR,W 30-14,*,0,0,1.0,0,0,0
27,1999,1999-12-19,14,23.169,STL,,NYG,W 31-10,*,0,0,1.0,0,0,0
28,1999,1999-12-26,15,23.176,STL,,CHI,W 34-12,*,1,6,0.0,1,40,1
29,1999,2000-01-02,16,23.183,STL,@,PHI,L 31-38,*,,,,,,
30,2000,2000-09-04,1,24.063,STL,,DEN,W 41-36,*,,,,,,
31,2000,2000-09-10,2,24.069,STL,@,SEA,W 37-34,*,,,,,,
32,2000,2000-09-17,3,24.076,STL,,SFO,W 41-24,*,,,,,,
33,2000,2000-09-24,4,24.083,STL,@,ATL,W 41-20,*,0,0,2.5,0,0,0
34,2000,2000-10-01,5,24.090,STL,,SDG,W 57-31,*,0,0,1.0,0,0,0
35,2000,2000-10-15,6,24.104,STL,,ATL,W 45-29,*,0,0,1.0,0,0,0
36,2000,2000-10-22,7,24.111,STL,@,KAN,L 34-54,*,,,,,,
37,2000,2000-10-29,8,24.118,STL,@,SFO,W 34-24,*,0,0,1.5,0,0,0
38,2000,2000-11-05,9,24.125,STL,,CAR,L 24-27,*,0,0,1.5,0,0,0
39,2000,2000-11-12,10,24.132,STL,@,NYG,W 38-24,*,0,0,1.0,0,0,0
40,2000,2000-11-20,11,24.140,STL,,WAS,L 20-33,*,,,,,,
41,2000,2000-11-26,12,24.146,STL,,NOR,L 24-31,,0,0,0.5,0,0,0
42,2000,2000-12-03,13,24.153,STL,@,CAR,L 3-16,,0,0,1.0,0,0,0
43,2000,2000-12-10,14,24.160,STL,,MIN,W 40-29,*,0,0,1.0,0,0,0
44,2000,2000-12-18,15,24.168,STL,@,TAM,L 35-38,,,,,,,
45,2000,2000-12-24,16,24.174,STL,@,NOR,W 26-21,,,,,,,
46,2001,2001-09-23,2,25.082,STL,@,SFO,W 30-26,*,0,0,1.0,0,0,0
47,2001,2001-09-30,3,25.089,STL,,MIA,W 42-10,*,0,0,1.0,0,0,0
48,2001,2001-10-08,4,25.097,STL,@,DET,W 35-0,*,,,,,,
49,2001,2001-10-14,5,25.103,STL,,NYG,W 15-14,*,0,0,0.0,1,-4,0
50,2001,2001-10-21,6,25.110,STL,@,NYJ,W 34-14,*,,,,,,
51,2001,2001-10-28,7,25.117,STL,,NOR,L 31-34,*,0,0,2.0,0,0,0
52,2001,2001-11-11,8,25.131,STL,,CAR,W 48-14,*,,,,,,
53,2001,2001-11-18,9,25.138,STL,@,NWE,W 24-17,*,,,,,,
54,2001,2001-11-26,10,25.146,STL,,TAM,L 17-24,*,,,,,,
55,2001,2001-12-02,11,25.152,STL,@,ATL,W 35-6,*,,,,,,
56,2001,2001-12-09,12,25.159,STL,,SFO,W 27-14,*,0,0,0.5,0,0,0
