ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,punt,punt_yds,punt_yds_per_punt,punt_blocked
1,2002,2002-09-08,1,23.289,OAK,,SEA,W 31-17,,2,101,50.50,0
2,2002,2002-09-15,2,23.296,OAK,@,PIT,W 30-17,,3,111,37.00,1
3,2004,2004-11-29,11,26.006,STL,@,GNB,L 17-45,,2,60,30.00,0
4,2004,2004-12-05,12,26.012,STL,,SFO,W 16-6,,4,139,34.75,0
5,2004,2004-12-12,13,26.019,STL,@,CAR,L 7-20,,4,160,40.00,0
6,2004,2004-12-19,14,26.026,STL,@,ARI,L 7-31,,9,404,44.89,0
7,2004,2004-12-27,15,26.034,STL,,PHI,W 20-7,,2,72,36.00,0
8,2004,2005-01-02,16,26.040,STL,,NYJ,W 32-29,,7,280,40.00,0
