ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2000,2000-10-22,8,22.149,DEN,@,CIN,L 21-31,,,,,,,0.0%,,,,,,,,,,,
2,2000,2000-11-13,10,22.171,DEN,,OAK,W 27-24,,0,,,,,0.0%,,,,,,,,,,,
3,2000,2000-12-17,15,22.205,DEN,@,KAN,L 7-20,,0,,,,,0.0%,,,,,,,,,,,
4,2000,2000-12-23,16,22.211,DEN,,SFO,W 38-9,,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0,,0,0,0
5,2001,2001-10-28,7,23.155,DEN,,NWE,W 31-20,,2,2,15,7.50,0,100.0%,7.50,0,0,,0,0,0,,0,0,0
6,2001,2001-11-05,8,23.163,DEN,@,OAK,L 28-38,,3,,,,,0.0%,,,,,,,,,,,
7,2001,2001-11-11,9,23.169,DEN,,SDG,W 26-16,,2,1,23,23.00,0,50.0%,11.50,0,0,,0,0,0,,0,0,0
8,2001,2001-12-02,12,23.190,DEN,@,MIA,L 10-21,,5,3,17,5.67,0,60.0%,3.40,0,0,,0,0,0,,0,0,0
9,2001,2001-12-09,13,23.197,DEN,,SEA,W 20-7,,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0,,0,0,0
10,2001,2001-12-16,14,23.204,DEN,@,KAN,L 23-26,,2,0,0,,0,0.0%,0.00,1,5,5.00,0,0,0,,0,0,0
11,2001,2001-12-30,15,23.218,DEN,,OAK,W 23-17,,4,4,34,8.50,0,100.0%,8.50,0,0,,0,0,0,,0,0,0
12,2001,2002-01-06,16,23.225,DEN,@,IND,L 10-29,,3,,,,,0.0%,,,,,,,,,,,
13,2002,2002-09-08,1,24.105,DEN,,STL,W 23-16,,0,,,,,0.0%,,,,,,,,,,,
14,2002,2002-09-15,2,24.112,DEN,@,SFO,W 24-14,,1,1,11,11.00,1,100.0%,11.00,0,0,,0,0,0,,0,1,6
15,2002,2002-09-22,3,24.119,DEN,,BUF,W 28-23,,1,1,8,8.00,0,100.0%,8.00,1,28,28.00,0,0,0,,0,0,0
16,2002,2002-09-30,4,24.127,DEN,@,BAL,L 23-34,,0,0,0,,0,0.0%,,0,0,,0,5,134,26.80,0,0,0
17,2002,2002-10-06,5,24.133,DEN,,SDG,W 26-9,,1,1,11,11.00,0,100.0%,11.00,1,4,4.00,0,0,0,,0,0,0
18,2002,2002-10-13,6,24.140,DEN,,MIA,L 22-24,,1,,,,,0.0%,,,,,,,,,,,
19,2002,2002-10-20,7,24.147,DEN,@,KAN,W 37-34,,,,,,,0.0%,,,,,,,,,,,
20,2002,2002-10-27,8,24.154,DEN,@,NWE,W 24-16,,0,0,0,,0,0.0%,,1,0,0.00,0,4,102,25.50,0,0,0
21,2002,2002-11-11,9,24.169,DEN,,OAK,L 10-34,,0,0,0,,0,0.0%,,0,0,,0,4,102,25.50,0,0,0
22,2002,2002-11-17,10,24.175,DEN,@,SEA,W 31-9,,,,,,,0.0%,,,,,,,,,,,
23,2002,2002-11-24,11,24.182,DEN,,IND,L 20-23,,1,1,21,21.00,0,100.0%,21.00,0,0,,0,0,0,,0,0,0
24,2002,2002-12-01,12,24.189,DEN,@,SDG,L 27-30,,0,0,0,,0,0.0%,,1,-5,-5.00,0,2,32,16.00,0,0,0
25,2002,2002-12-15,14,24.203,DEN,,KAN,W 31-24,,,,,,,0.0%,,,,,,,,,,,
26,2002,2002-12-22,15,24.210,DEN,@,OAK,L 16-28,,1,,,,,0.0%,,,,,,,,,,,
27,2002,2002-12-29,16,24.217,DEN,,ARI,W 37-7,,,,,,,0.0%,,,,,,,,,,,
