ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
18,2009,2009-09-27,3,23.226,TAM,,NYG,L 0-24,*,0,0,,0,0,0,0.0,3,0,0,0,0
19,2009,2009-10-04,4,23.233,TAM,@,WAS,L 13-16,*,0,0,,0,0,0,0.0,4,0,3,61,0
20,2009,2009-10-11,5,23.240,TAM,@,PHI,L 14-33,*,0,0,,0,0,0,0.0,3,0,0,0,0
21,2009,2009-10-18,6,23.247,TAM,,CAR,L 21-28,*,0,0,,0,0,0,0.0,1,1,0,0,0
22,2009,2009-10-25,7,23.254,TAM,,NWE,L 7-35,*,0,0,,0,0,0,0.0,2,1,1,23,0
23,2009,2009-11-08,8,23.268,TAM,,GNB,W 38-28,*,0,0,,0,0,0,0.0,3,0,1,15,0
24,2009,2009-11-15,9,23.275,TAM,@,MIA,L 23-25,*,0,0,,0,0,0,0.0,5,0,0,0,0
25,2009,2009-11-22,10,23.282,TAM,,NOR,L 7-38,*,0,0,,0,0,0,0.0,3,1,0,0,0
26,2009,2009-11-29,11,23.289,TAM,@,ATL,L 17-20,*,0,0,,0,0,0,0.0,2,0,0,0,0
27,2009,2009-12-13,13,23.303,TAM,,NYJ,L 3-26,*,0,0,,0,0,0,0.0,4,0,0,0,0
28,2009,2009-12-20,14,23.310,TAM,@,SEA,W 24-7,*,0,0,,0,0,0,0.0,7,1,0,0,0
29,2009,2009-12-27,15,23.317,TAM,@,NOR,W 20-17,*,0,0,,0,0,0,0.0,6,1,0,0,0
30,2009,2010-01-03,16,23.324,TAM,,ATL,L 10-20,*,0,0,,0,0,0,0.0,5,1,0,0,0
31,2010,2010-09-19,2,24.218,TAM,@,CAR,W 20-7,*,0,0,,0,0,0,0.0,1,0,1,21,0
32,2010,2010-09-26,3,24.225,TAM,,PIT,L 13-38,*,0,0,,0,0,0,0.0,3,0,1,0,0
33,2010,2010-10-10,4,24.239,TAM,@,CIN,W 24-21,*,0,0,,0,0,0,0.0,6,0,1,0,0
34,2010,2010-10-17,5,24.246,TAM,,NOR,L 6-31,*,0,0,,0,0,0,0.0,2,0,0,0,0
35,2010,2010-10-24,6,24.253,TAM,,STL,W 18-17,*,0,0,,0,0,0,0.0,3,0,0,0,0
36,2010,2010-10-31,7,24.260,TAM,@,ARI,W 38-35,*,0,0,,0,1,6,0.0,5,0,2,45,1
37,2010,2010-11-07,8,24.267,TAM,@,ATL,L 21-27,*,0,0,,0,0,0,0.0,3,0,0,0,0
38,2010,2010-11-14,9,24.274,TAM,,CAR,W 31-16,*,0,0,,0,0,0,0.0,7,1,0,0,0
39,2010,2010-11-21,10,24.281,TAM,@,SFO,W 21-0,*,0,0,,0,0,0,0.0,1,0,0,0,0
40,2010,2010-11-28,11,24.288,TAM,@,BAL,L 10-17,*,0,0,,0,0,0,0.0,5,0,1,25,0
41,2010,2010-12-05,12,24.295,TAM,,ATL,L 24-28,*,0,0,,0,0,0,0.0,2,0,0,0,0
42,2011,2011-09-11,1,25.210,TAM,,DET,L 20-27,*,0,0,,0,0,6,0.0,3,1,1,28,1
43,2011,2011-09-18,2,25.217,TAM,@,MIN,W 24-20,*,0,0,,0,0,0,0.0,2,0,0,0,0
44,2011,2011-09-25,3,25.224,TAM,,ATL,W 16-13,*,0,0,,0,0,0,0.0,6,0,0,0,0
45,2011,2011-10-03,4,25.232,TAM,,IND,W 24-17,*,0,0,,0,0,0,0.0,2,0,0,0,0
46,2011,2011-10-09,5,25.238,TAM,@,SFO,L 3-48,*,0,0,,0,0,0,0.0,0,0,0,0,0
47,2011,2011-10-16,6,25.245,TAM,,NOR,W 26-20,*,0,0,,0,0,0,0.0,2,0,0,0,0
48,2011,2011-10-23,7,25.252,TAM,,CHI,L 18-24,*,0,0,,0,0,0,0.0,3,1,0,0,0
49,2011,2011-11-06,8,25.266,TAM,@,NOR,L 16-27,*,0,0,,0,0,0,0.0,6,0,0,0,0
50,2011,2011-11-13,9,25.273,TAM,,HOU,L 9-37,*,0,0,,0,0,0,0.0,3,0,0,0,0
51,2011,2011-11-20,10,25.280,TAM,@,GNB,L 26-35,*,0,0,,0,0,0,0.0,2,0,0,0,0
52,2011,2011-11-27,11,25.287,TAM,@,TEN,L 17-23,*,0,0,,0,0,6,0.0,1,2,1,27,1
53,2011,2011-12-04,12,25.294,TAM,,CAR,L 19-38,*,,,,,,,,,,,,
54,2011,2011-12-17,14,25.307,TAM,,DAL,L 15-31,*,0,0,,0,0,0,0.0,1,0,0,0,0
55,2012,2012-09-09,1,26.209,TAM,,CAR,W 16-10,*,0,0,,0,0,0,0.0,2,1,0,0,0
56,2012,2012-09-16,2,26.216,TAM,@,NYG,L 34-41,*,0,0,,0,0,0,0.0,8,0,0,0,0
57,2012,2012-09-23,3,26.223,TAM,@,DAL,L 10-16,*,0,0,,0,0,0,0.0,7,0,1,0,0
58,2012,2012-09-30,4,26.230,TAM,,WAS,L 22-24,*,0,0,,0,0,0,0.0,3,0,0,0,0
59,2012,2012-11-18,10,26.279,NWE,,IND,W 59-24,*,0,0,,0,0,6,0.0,5,2,1,59,1
60,2012,2012-11-22,11,26.283,NWE,@,NYJ,W 49-19,*,0,0,,0,0,0,0.0,1,1,0,0,0
61,2012,2012-12-02,12,26.293,NWE,@,MIA,W 23-16,*,0,0,,0,0,0,0.0,2,1,0,0,0
62,2012,2012-12-10,13,26.301,NWE,,HOU,W 42-14,*,0,0,,0,0,0,0.0,3,0,0,0,0
63,2012,2012-12-16,14,26.307,NWE,,SFO,L 34-41,*,0,0,,0,0,0,0.0,2,2,0,0,0
64,2012,2012-12-23,15,26.314,NWE,@,JAX,W 23-16,,,,,,,,,,,,,
65,2013,2013-09-08,1,27.207,NWE,@,BUF,W 23-21,*,0,0,,0,0,0,0.0,3,0,0,0,0
66,2013,2013-09-12,2,27.211,NWE,,NYJ,W 13-10,*,0,0,,0,0,0,0.0,1,1,2,14,0
67,2013,2013-09-22,3,27.221,NWE,,TAM,W 23-3,*,0,0,,0,0,0,0.0,2,1,1,0,0
68,2013,2013-09-29,4,27.228,NWE,@,ATL,W 30-23,*,0,0,,0,0,0,0.0,1,1,1,-2,0
69,2013,2013-10-06,5,27.235,NWE,@,CIN,L 6-13,*,0,0,,0,0,0,0.0,5,0,0,0,0
70,2013,2013-10-13,6,27.242,NWE,,NOR,W 30-27,*,0,0,,0,0,0,0.0,0,0,0,0,0
71,2013,2013-11-18,10,27.278,NWE,@,CAR,L 20-24,*,0,0,,0,0,0,0.0,5,0,0,0,0
72,2013,2013-11-24,11,27.284,NWE,,DEN,W 34-31,*,0,0,,0,0,0,0.0,1,1,0,0,0
73,2013,2013-12-01,12,27.291,NWE,@,HOU,W 34-31,*,0,0,,0,0,0,0.0,3,0,0,0,0
74,2013,2013-12-08,13,27.298,NWE,,CLE,W 27-26,*,0,0,,0,0,0,0.0,3,0,0,0,0
75,2013,2013-12-15,14,27.305,NWE,@,MIA,L 20-24,*,0,0,,0,0,0,0.0,3,0,0,0,0
76,2013,2013-12-22,15,27.312,NWE,@,BAL,W 41-7,*,0,0,,0,0,0,0.0,4,2,0,0,0
77,2013,2013-12-29,16,27.319,NWE,,BUF,W 34-20,*,0,0,,0,0,0,0.0,4,0,0,0,0
78,2014,2014-09-07,1,28.206,DEN,,IND,W 31-24,*,0,0,,0,0,0,0.0,4,0,0,0,0
79,2014,2014-09-14,2,28.213,DEN,,KAN,W 24-17,*,0,0,,0,0,0,0.0,2,0,0,0,0
80,2014,2014-09-21,3,28.220,DEN,@,SEA,L 20-26,*,0,0,,0,0,0,0.0,5,1,0,0,0
81,2014,2014-10-05,4,28.234,DEN,,ARI,W 41-20,*,0,0,,0,0,0,0.0,3,0,0,0,0
82,2014,2014-10-12,5,28.241,DEN,@,NYJ,W 31-17,*,0,0,,0,0,6,0.0,4,0,1,22,1
83,2014,2014-10-19,6,28.248,DEN,,SFO,W 42-17,*,0,0,,0,0,0,0.0,2,0,1,3,0
84,2014,2014-10-23,7,28.252,DEN,,SDG,W 35-21,*,0,0,,0,0,0,0.0,6,1,0,0,0
85,2014,2014-11-02,8,28.262,DEN,@,NWE,L 21-43,*,0,0,,0,0,0,0.0,7,0,0,0,0
86,2014,2014-11-09,9,28.269,DEN,@,OAK,W 41-17,*,0,0,,0,0,0,0.0,1,1,0,0,0
87,2014,2014-11-16,10,28.276,DEN,@,STL,L 7-22,*,0,0,,0,0,0,0.0,2,2,0,0,0
88,2014,2014-11-23,11,28.283,DEN,,MIA,W 39-36,*,0,0,,0,0,0,0.0,2,0,0,0,0
89,2014,2014-12-07,13,28.297,DEN,,BUF,W 24-17,*,0,0,,0,0,0,0.0,3,1,0,0,0
90,2014,2014-12-14,14,28.304,DEN,@,SDG,W 22-10,*,0,0,,0,0,0,0.0,7,1,1,4,0
91,2014,2014-12-22,15,28.312,DEN,@,CIN,L 28-37,*,0,0,,0,0,6,0.0,3,1,1,33,1
92,2014,2014-12-28,16,28.318,DEN,,OAK,W 47-14,*,0,0,,0,0,0,1.0,3,1,0,0,0
93,2015,2015-09-13,1,29.212,DEN,,BAL,W 19-13,*,0,0,,0,1,6,0.0,2,1,1,51,1
94,2015,2015-09-17,2,29.216,DEN,@,KAN,W 31-24,*,0,0,,0,0,0,0.0,2,0,1,9,0
95,2015,2015-09-27,3,29.226,DEN,@,DET,W 24-12,*,0,0,,0,0,0,0.0,5,0,0,0,0
96,2015,2015-10-04,4,29.233,DEN,,MIN,W 23-20,*,0,0,,0,0,0,0.0,3,0,0,0,0
97,2015,2015-10-11,5,29.240,DEN,@,OAK,W 16-10,*,0,0,,0,0,0,0.0,1,1,0,0,0
98,2015,2015-10-18,6,29.247,DEN,@,CLE,W 26-23,*,0,0,,0,1,6,0.0,3,1,1,63,1
99,2015,2015-11-01,7,29.261,DEN,,GNB,W 29-10,*,0,0,,0,0,0,0.0,1,0,0,0,0
100,2015,2015-11-08,8,29.268,DEN,@,IND,L 24-27,*,0,0,,0,0,0,0.0,0,0,0,0,0
101,2015,2015-11-22,10,29.282,DEN,@,CHI,W 17-15,*,0,0,,0,0,0,0.0,3,0,0,0,0
102,2015,2015-11-29,11,29.289,DEN,,NWE,W 30-24,*,0,0,,0,0,0,0.0,2,2,0,0,0
103,2015,2015-12-06,12,29.296,DEN,@,SDG,W 17-3,*,0,0,,0,0,0,0.0,2,0,0,0,0
104,2015,2015-12-13,13,29.303,DEN,,OAK,L 12-15,*,0,0,,0,0,0,0.0,1,0,0,0,0
105,2015,2015-12-20,14,29.310,DEN,@,PIT,L 27-34,*,0,0,,0,0,0,0.0,8,0,0,0,0
106,2015,2015-12-28,15,29.318,DEN,,CIN,W 20-17,*,0,0,,0,0,0,0.0,2,0,0,0,0
107,2015,2016-01-03,16,29.324,DEN,,SDG,W 27-20,*,0,0,,0,0,0,0.0,4,1,0,0,0
108,2016,2016-09-08,1,30.208,DEN,,CAR,W 21-20,*,0,0,,0,0,0,0.0,0,1,0,0,0
109,2016,2016-09-18,2,30.218,DEN,,IND,W 34-20,*,0,0,,0,1,6,0.0,2,0,1,46,1
110,2016,2016-09-25,3,30.225,DEN,@,CIN,W 29-17,*,0,0,,0,0,0,0.0,5,0,0,0,0
111,2016,2016-10-02,4,30.232,DEN,@,TAM,W 27-7,*,0,0,,0,0,0,0.0,3,0,2,40,0
112,2016,2016-10-09,5,30.239,DEN,,ATL,L 16-23,*,0,0,,0,0,0,0.0,1,1,0,0,0
113,2016,2016-10-13,6,30.243,DEN,@,SDG,L 13-21,*,1,1,1.00,0,0,0,0.0,3,0,0,0,0
114,2016,2016-10-24,7,30.254,DEN,,HOU,W 27-9,*,0,0,,0,0,0,0.0,3,1,0,0,0
115,2016,2016-11-27,11,30.288,DEN,,KAN,L 27-30,*,0,0,,0,0,0,0.0,3,2,0,0,0
116,2016,2016-12-04,12,30.295,DEN,@,JAX,W 20-10,*,0,0,,0,0,0,0.0,3,0,0,0,0
117,2016,2016-12-11,13,30.302,DEN,@,TEN,L 10-13,*,0,0,,0,0,0,0.0,1,1,0,0,0
118,2016,2016-12-18,14,30.309,DEN,,NWE,L 3-16,*,0,0,,0,0,0,0.0,3,2,0,0,0
119,2016,2016-12-25,15,30.316,DEN,@,KAN,L 10-33,*,0,0,,0,0,0,0.0,2,2,0,0,0
120,2016,2017-01-01,16,30.323,DEN,,OAK,W 24-6,*,0,0,,0,0,0,0.0,3,1,0,0,0
121,2017,2017-09-11,1,31.210,DEN,,LAC,W 24-21,*,0,0,,0,0,0,0.0,1,0,0,0,0
122,2017,2017-09-17,2,31.216,DEN,,DAL,W 42-17,*,0,0,,0,1,6,0.0,1,0,1,103,1
123,2017,2017-09-24,3,31.223,DEN,@,BUF,L 16-26,*,0,0,,0,0,0,0.0,2,0,0,0,0
124,2017,2017-10-01,4,31.230,DEN,,OAK,W 16-10,*,0,0,,0,0,0,0.0,3,1,0,0,0
125,2017,2017-10-15,5,31.244,DEN,,NYG,L 10-23,*,0,0,,0,0,0,0.0,0,0,0,0,0
126,2017,2017-10-22,6,31.251,DEN,@,LAC,L 0-21,*,0,0,,0,0,0,0.0,2,0,0,0,0
127,2017,2017-10-30,7,31.259,DEN,@,KAN,L 19-29,*,0,0,,0,0,0,0.0,1,2,0,0,0
128,2017,2017-11-05,8,31.265,DEN,@,PHI,L 23-51,*,0,0,,0,0,0,0.0,2,0,0,0,0
129,2017,2017-11-12,9,31.272,DEN,,NWE,L 16-41,*,0,0,,0,0,0,0.0,0,0,0,0,0
130,2017,2017-11-19,10,31.279,DEN,,CIN,L 17-20,*,0,0,,0,0,0,0.0,4,0,0,0,0
131,2017,2017-11-26,11,31.286,DEN,@,OAK,L 14-21,*,0,0,,0,0,0,0.0,0,0,0,0,0
132,2017,2017-12-10,13,31.300,DEN,,NYJ,W 23-0,*,0,0,,0,0,0,0.0,0,1,0,0,0
133,2017,2017-12-14,14,31.304,DEN,@,IND,W 25-13,*,0,0,,0,0,0,0.0,3,2,0,0,0
134,2017,2017-12-24,15,31.314,DEN,@,WAS,L 11-27,*,0,0,,0,0,0,0.0,3,2,0,0,0
135,2017,2017-12-31,16,31.321,DEN,,KAN,L 24-27,*,0,0,,0,0,0,0.0,1,0,0,0,0
136,2018,2018-09-10,1,32.209,LAR,@,OAK,W 33-13,*,0,0,,0,0,0,0.0,4,3,0,0,0
137,2018,2018-09-16,2,32.215,LAR,,ARI,W 34-0,*,0,0,,0,0,0,0.0,0,0,0,0,0
138,2018,2018-09-23,3,32.222,LAR,,LAC,W 35-23,*,0,0,,0,0,0,0.0,2,0,0,0,0
