ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists
1,1998,1998-09-13,2,21.280,PIT,,CHI,W 17-12,,,,
2,1998,1998-09-20,3,21.287,PIT,@,MIA,L 0-21,,,,
3,1998,1998-09-27,4,21.294,PIT,,SEA,W 13-10,,,,
4,1998,1998-10-11,5,21.308,PIT,@,CIN,L 20-25,,,,
5,1998,1998-10-26,7,21.323,PIT,@,KAN,W 20-13,,,,
6,1998,1998-11-01,8,21.329,PIT,,TEN,L 31-41,,,,
7,1998,1998-11-09,9,21.337,PIT,,GNB,W 27-20,,,,
8,1998,1998-11-15,10,21.343,PIT,@,TEN,L 14-23,,,,
9,1998,1998-11-22,11,21.350,PIT,,JAX,W 30-15,,,,
10,1998,1998-11-26,12,21.354,PIT,@,DET,L 16-19,,,,
11,1998,1998-12-06,13,21.364,PIT,,NWE,L 9-23,,,,
12,1998,1998-12-13,14,22.006,PIT,@,TAM,L 3-16,,,,
13,1998,1998-12-20,15,22.013,PIT,,CIN,L 24-25,,,,
14,1998,1998-12-28,16,22.021,PIT,@,JAX,L 3-21,,,,
15,1999,1999-09-12,1,22.279,PIT,@,CLE,W 43-0,*,,,
16,1999,1999-09-19,2,22.286,PIT,@,BAL,W 23-20,*,,,
17,1999,1999-09-26,3,22.293,PIT,,SEA,L 10-29,*,,,
18,1999,1999-10-10,5,22.307,PIT,@,BUF,L 21-24,,,,
19,1999,1999-10-17,6,22.314,PIT,@,CIN,W 17-3,*,,,
20,1999,1999-10-25,7,22.322,PIT,,ATL,W 13-9,*,,,
21,1999,1999-11-07,8,22.335,PIT,@,SFO,W 27-6,*,,,
22,1999,1999-11-14,9,22.342,PIT,,CLE,L 15-16,*,,,
23,1999,1999-11-21,10,22.349,PIT,@,TEN,L 10-16,*,,,
24,1999,1999-11-28,11,22.356,PIT,,CIN,L 20-27,*,,,
25,1999,1999-12-02,12,22.360,PIT,@,JAX,L 6-20,*,,,
26,1999,1999-12-12,13,23.005,PIT,,BAL,L 24-31,*,,,
27,1999,1999-12-18,14,23.011,PIT,@,KAN,L 19-35,*,,,
28,1999,1999-12-26,15,23.019,PIT,,CAR,W 30-20,*,,,
29,1999,2000-01-02,16,23.026,PIT,,TEN,L 36-47,*,,,
30,2000,2000-09-03,1,23.271,PIT,,BAL,L 0-16,,,,
31,2000,2000-09-17,2,23.285,PIT,@,CLE,L 20-23,*,,,
32,2000,2000-09-24,3,23.292,PIT,,TEN,L 20-23,*,,,
33,2000,2000-10-01,4,23.299,PIT,@,JAX,W 24-13,,,,
34,2000,2000-10-08,5,23.306,PIT,@,NYJ,W 20-3,,,,
35,2000,2000-10-15,6,23.313,PIT,,CIN,W 15-0,*,,,
36,2000,2000-10-22,7,23.320,PIT,,CLE,W 22-0,,,,
37,2000,2000-10-29,8,23.327,PIT,@,BAL,W 9-6,*,,,
38,2000,2000-11-05,9,23.334,PIT,@,TEN,L 7-9,,,,
39,2000,2000-11-12,10,23.341,PIT,,PHI,L 23-26,,,,
40,2000,2000-11-19,11,23.348,PIT,,JAX,L 24-34,*,,,
41,2000,2000-11-26,12,23.355,PIT,@,CIN,W 48-28,*,,,
42,2000,2000-12-03,13,23.362,PIT,,OAK,W 21-20,*,,,
43,2000,2000-12-10,14,24.003,PIT,@,NYG,L 10-30,,,,
44,2000,2000-12-16,15,24.009,PIT,,WAS,W 24-3,*,,,
45,2000,2000-12-24,16,24.017,PIT,@,SDG,W 34-21,,,,
46,2001,2001-09-09,1,24.276,PIT,@,JAX,L 3-21,*,,,
47,2001,2001-09-30,2,24.297,PIT,@,BUF,W 20-3,*,,,
48,2001,2001-10-07,3,24.304,PIT,,CIN,W 16-7,*,,,
49,2001,2001-10-14,4,24.311,PIT,@,KAN,W 20-17,*,,,
50,2001,2001-10-21,5,24.318,PIT,@,TAM,W 17-10,*,,,
51,2001,2001-10-29,6,24.326,PIT,,TEN,W 34-7,*,,,
52,2001,2001-11-04,7,24.332,PIT,,BAL,L 10-13,*,,,
53,2001,2001-11-11,8,24.339,PIT,@,CLE,W 15-12,*,,,
54,2001,2001-11-18,9,24.346,PIT,,JAX,W 20-7,*,,,
55,2001,2001-11-25,10,24.353,PIT,@,TEN,W 34-24,*,,,
56,2001,2001-12-02,11,24.360,PIT,,MIN,W 21-16,*,,,
57,2001,2001-12-09,12,25.002,PIT,,NYJ,W 18-7,*,,,
58,2001,2001-12-16,13,25.009,PIT,@,BAL,W 26-21,*,,,
59,2001,2001-12-23,14,25.016,PIT,,DET,W 47-14,*,,,
60,2001,2001-12-30,15,25.023,PIT,@,CIN,L 23-26,*,,,
61,2002,2002-09-09,1,25.276,PIT,@,NWE,L 14-30,*,,,
62,2002,2002-09-15,2,25.282,PIT,,OAK,L 17-30,*,,,
63,2002,2002-09-29,3,25.296,PIT,,CLE,W 16-13,*,,,
64,2002,2002-10-06,4,25.303,PIT,@,NOR,L 29-32,*,,,
65,2002,2002-10-13,5,25.310,PIT,@,CIN,W 34-7,*,,,
66,2002,2002-10-21,6,25.318,PIT,,IND,W 28-10,*,,,
67,2002,2002-10-27,7,25.324,PIT,@,BAL,W 31-18,*,,,
68,2002,2002-11-03,8,25.331,PIT,@,CLE,W 23-20,*,,,
69,2002,2002-11-10,9,25.338,PIT,,ATL,T 34-34,*,,,
