ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,def_int,def_int_yds,def_int_td
1,1986,1986-09-07,1,23.046,BUF,,NYJ,L 24-28,,,,,
2,1986,1986-09-14,2,23.053,BUF,@,CIN,L 33-36,,,,,
3,1986,1986-09-21,3,23.060,BUF,,STL,W 17-10,,,,,
4,1987,1987-09-13,1,24.052,BUF,,NYJ,L 28-31,0,0,1,0,0
5,1987,1987-09-20,2,24.059,BUF,,HOU,W 34-30,,,,,
6,1987,1987-10-25,6,24.094,BUF,@,MIA,W 34-31,,,,,
7,1987,1987-11-01,7,24.101,BUF,,WAS,L 7-27,,,,,
8,1987,1987-11-08,8,24.108,BUF,,DEN,W 21-14,,,,,
9,1987,1987-11-15,9,24.115,BUF,@,CLE,L 21-27,,,,,
10,1987,1987-11-22,10,24.122,BUF,@,NYJ,W 17-14,0,0,1,0,0
11,1987,1987-11-29,11,24.129,BUF,,MIA,W 27-0,0,0,1,5,0
12,1987,1987-12-06,12,24.136,BUF,@,RAI,L 21-34,,,,,
13,1987,1987-12-13,13,24.143,BUF,@,IND,W 27-3,0,0,2,18,0
14,1987,1987-12-20,14,24.150,BUF,,NWE,L 7-13,0,0,1,2,0
15,1987,1987-12-27,15,24.157,BUF,@,PHI,L 7-17,,,,,
16,1988,1988-09-04,1,25.043,BUF,,MIN,W 13-10,,,,,
17,1988,1988-09-11,2,25.050,BUF,,MIA,W 9-6,,,,,
18,1988,1988-09-18,3,25.057,BUF,@,NWE,W 16-14,0,0,1,0,0
19,1988,1988-09-25,4,25.064,BUF,,PIT,W 36-28,0,0,2,70,0
20,1988,1988-10-02,5,25.071,BUF,@,CHI,L 3-24,,,,,
21,1988,1988-10-09,6,25.078,BUF,,IND,W 34-23,,,,,
22,1988,1988-10-17,7,25.086,BUF,@,NYJ,W 37-14,0,0,1,7,0
23,1988,1988-10-23,8,25.092,BUF,,NWE,W 23-20,,,,,
24,1988,1988-10-30,9,25.099,BUF,,GNB,W 28-0,1,6,1,78,1
25,1988,1988-11-06,10,25.106,BUF,@,SEA,W 13-3,0,0,1,0,0
26,1988,1988-11-14,11,25.114,BUF,@,MIA,W 31-6,0,0,1,25,0
27,1988,1988-11-20,12,25.120,BUF,,NYJ,W 9-6,,,,,
28,1988,1988-11-27,13,25.127,BUF,@,CIN,L 21-35,,,,,
29,1988,1988-12-04,14,25.134,BUF,@,TAM,L 5-10,,,,,
30,1988,1988-12-11,15,25.141,BUF,,RAI,W 37-21,,,,,
31,1988,1988-12-18,16,25.148,BUF,@,IND,L 14-17,,,,,
32,1989,1989-09-10,1,26.049,BUF,@,MIA,W 27-24,,,,,
33,1989,1989-09-18,2,26.057,BUF,,DEN,L 14-28,0,0,1,4,0
34,1989,1989-09-24,3,26.063,BUF,@,HOU,W 47-41,0,0,1,43,0
35,1989,1989-10-01,4,26.070,BUF,,NWE,W 31-10,,,,,
36,1989,1989-10-08,5,26.077,BUF,@,IND,L 14-37,,,,,
37,1989,1989-10-16,6,26.085,BUF,,RAM,W 23-20,0,0,1,33,0
38,1989,1989-10-22,7,26.091,BUF,,NYJ,W 34-3,,,,,
39,1989,1989-10-29,8,26.098,BUF,,MIA,W 31-17,,,,,
40,1989,1989-11-05,9,26.105,BUF,@,ATL,L 28-30,,,,,
41,1989,1989-11-12,10,26.112,BUF,,IND,W 30-7,,,,,
42,1989,1989-11-19,11,26.119,BUF,@,NWE,L 24-33,0,0,1,21,0
43,1989,1989-11-26,12,26.126,BUF,,CIN,W 24-7,,,,,
44,1989,1989-12-04,13,26.134,BUF,@,SEA,L 16-17,,,,,
45,1989,1989-12-10,14,26.140,BUF,,NOR,L 19-22,,,,,
46,1989,1989-12-17,15,26.147,BUF,@,SFO,L 10-21,0,0,2,0,0
47,1989,1989-12-23,16,26.153,BUF,@,NYJ,W 37-0,,,,,
48,1990,1990-09-09,1,27.048,BUF,,IND,W 26-10,0,0,1,0,0
49,1990,1990-09-16,2,27.055,BUF,@,MIA,L 7-30,,,,,
50,1990,1990-09-24,3,27.063,BUF,@,NYJ,W 30-7,,,,,
51,1990,1990-09-30,4,27.069,BUF,,DEN,W 29-28,,,,,
52,1990,1990-10-07,5,27.076,BUF,,RAI,W 38-24,0,0,1,0,0
53,1990,1990-12-30,16,27.160,BUF,@,WAS,L 14-29,,,,,
54,1991,1991-09-01,1,28.040,BUF,,MIA,W 35-31,,,,,
55,1991,1991-09-08,2,28.047,BUF,,PIT,W 52-34,,,,,
56,1991,1991-09-15,3,28.054,BUF,@,NYJ,W 23-20,,,,,
57,1991,1991-09-22,4,28.061,BUF,@,TAM,W 17-10,,,,,
58,1991,1991-09-29,5,28.068,BUF,,CHI,W 35-20,,,,,
59,1991,1991-10-07,6,28.076,BUF,@,KAN,L 6-33,,,,,
60,1991,1991-10-13,7,28.082,BUF,,IND,W 42-6,,,,,
61,1991,1991-10-21,8,28.090,BUF,,CIN,W 35-16,,,,,
62,1991,1991-11-03,9,28.103,BUF,,NWE,W 22-17,,,,,
63,1991,1991-11-10,10,28.110,BUF,@,GNB,W 34-24,,,,,
64,1991,1991-11-18,11,28.118,BUF,@,MIA,W 41-27,,,,,
65,1991,1991-11-24,12,28.124,BUF,@,NWE,L 13-16,,,,,
66,1991,1991-12-01,13,28.131,BUF,,NYJ,W 24-13,0,0,1,0,0
67,1991,1991-12-08,14,28.138,BUF,@,RAI,W 30-27,0,0,1,0,0
68,1991,1991-12-15,15,28.145,BUF,@,IND,W 35-7,,,,,
