ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks,def_int,def_int_yds,def_int_td
1,1989,1989-09-24,3,23.102,SEA,@,NWE,W 24-3,,,,
2,1989,1989-10-01,4,23.109,SEA,@,RAI,W 24-20,,,,
3,1989,1989-10-08,5,23.116,SEA,,KAN,L 16-20,,,,
4,1989,1989-10-15,6,23.123,SEA,@,SDG,W 17-16,,,,
5,1989,1989-10-22,7,23.130,SEA,,DEN,L 21-24,,,,
6,1989,1989-10-29,8,23.137,SEA,,SDG,W 10-7,,,,
7,1989,1989-12-04,13,23.173,SEA,,BUF,W 17-16,,,,
8,1989,1989-12-10,14,23.179,SEA,@,CIN,W 24-17,,,,
9,1989,1989-12-17,15,23.186,SEA,,RAI,W 23-17,,,,
10,1989,1989-12-23,16,23.192,SEA,,WAS,L 0-29,,,,
11,1990,1990-12-09,13,24.178,SEA,@,GNB,W 20-14,,,,
12,1990,1990-12-16,14,24.185,SEA,@,MIA,L 17-24,,,,
13,1990,1990-12-23,15,24.192,SEA,,DEN,W 17-12,,,,
14,1990,1990-12-30,16,24.199,SEA,,DET,W 30-10,,,,
15,1991,1991-09-01,1,25.079,SEA,@,NOR,L 24-27,,,,
16,1991,1991-09-08,2,25.086,SEA,,NYJ,W 20-13,,,,
17,1991,1991-09-15,3,25.093,SEA,@,DEN,L 10-16,,,,
18,1991,1991-09-22,4,25.100,SEA,@,KAN,L 13-20,,,,
19,1991,1991-09-29,5,25.107,SEA,,IND,W 31-3,,,,
20,1991,1991-10-06,6,25.114,SEA,@,CIN,W 13-7,,,,
21,1991,1991-10-13,7,25.121,SEA,,RAI,L 20-23,,,,
22,1991,1991-10-20,8,25.128,SEA,@,PIT,W 27-7,,,,
23,1991,1991-10-27,9,25.135,SEA,,SDG,W 20-9,,,,
24,1991,1991-11-10,10,25.149,SEA,@,SDG,L 14-17,,,,
25,1991,1991-11-17,11,25.156,SEA,@,RAI,L 7-31,,,,
26,1991,1991-11-24,12,25.163,SEA,,DEN,W 13-10,,,,
27,1991,1991-12-01,13,25.170,SEA,,KAN,L 6-19,,,,
28,1991,1991-12-08,14,25.177,SEA,,SFO,L 22-24,,,,
29,1991,1991-12-15,15,25.184,SEA,@,ATL,L 13-26,,,,
30,1991,1991-12-22,16,25.191,SEA,,RAM,W 23-9,,,,
31,1992,1992-09-06,1,26.084,SEA,,CIN,L 3-21,,,,
32,1992,1992-09-13,2,26.091,SEA,@,KAN,L 7-26,,,,
33,1992,1992-09-20,3,26.098,SEA,@,NWE,W 10-6,,,,
34,1992,1992-09-27,4,26.105,SEA,,MIA,L 17-19,,,,
35,1992,1992-10-04,5,26.112,SEA,@,SDG,L 6-17,,,,
36,1992,1992-10-11,6,26.119,SEA,@,DAL,L 0-27,,,,
37,1992,1992-10-18,7,26.126,SEA,,RAI,L 0-19,,,,
38,1992,1992-10-25,8,26.133,SEA,@,NYG,L 10-23,,,,
39,1992,1992-11-08,9,26.147,SEA,,WAS,L 3-16,,,,
40,1992,1992-11-15,10,26.154,SEA,@,RAI,L 3-20,,,,
41,1992,1992-11-22,11,26.161,SEA,,KAN,L 14-24,,,,
42,1992,1992-11-30,12,26.169,SEA,,DEN,W 16-13,,,,
43,1992,1992-12-06,13,26.175,SEA,@,PIT,L 14-20,,,,
44,1992,1992-12-13,14,26.182,SEA,,PHI,L 17-20,,,,
45,1992,1992-12-20,15,26.189,SEA,@,DEN,L 6-10,,,,
46,1992,1992-12-27,16,26.196,SEA,,SDG,L 14-31,,,,
47,1993,1993-09-05,1,27.083,SEA,@,SDG,L 12-18,,,,
48,1993,1993-09-12,2,27.090,SEA,,RAI,L 13-17,0.5,0,0,0
49,1993,1993-09-19,3,27.097,SEA,@,NWE,W 17-14,,,,
50,1993,1993-09-26,4,27.104,SEA,@,CIN,W 19-10,,,,
51,1993,1993-10-03,5,27.111,SEA,,SDG,W 31-14,,,,
52,1993,1993-10-17,6,27.125,SEA,@,DET,L 10-30,1.0,0,0,0
53,1993,1993-10-24,7,27.132,SEA,,NWE,W 10-9,,,,
54,1993,1993-10-31,8,27.139,SEA,@,DEN,L 17-28,,,,
55,1993,1993-11-28,11,27.167,SEA,,DEN,L 9-17,1.0,0,0,0
56,1993,1993-12-05,12,27.174,SEA,,KAN,L 16-31,,,,
57,1993,1993-12-12,13,27.181,SEA,@,RAI,L 23-27,,,,
58,1993,1993-12-26,15,27.195,SEA,,PIT,W 16-6,,,,
59,1993,1994-01-02,16,27.202,SEA,@,KAN,L 24-34,,,,
60,1994,1994-09-04,1,28.082,SEA,@,WAS,W 28-7,,,,
61,1994,1994-09-11,2,28.089,SEA,@,RAI,W 38-9,2.0,0,0,0
62,1994,1994-09-18,3,28.096,SEA,,SDG,L 10-24,,,,
63,1994,1994-09-25,4,28.103,SEA,,PIT,W 30-13,,,,
64,1994,1994-10-02,5,28.110,SEA,@,IND,L 15-17,,,,
65,1994,1994-10-09,6,28.117,SEA,,DEN,L 9-16,,,,
66,1994,1994-10-23,7,28.131,SEA,@,KAN,L 23-38,,,,
67,1994,1994-10-30,8,28.138,SEA,@,SDG,L 15-35,,,,
68,1994,1994-11-06,9,28.145,SEA,,CIN,L 17-20,,,,
69,1994,1994-11-13,10,28.152,SEA,@,DEN,L 10-17,,,,
70,1994,1994-11-20,11,28.159,SEA,,TAM,W 22-21,,,,
71,1994,1994-11-27,12,28.166,SEA,,KAN,W 10-9,,,,
72,1994,1994-12-04,13,28.173,SEA,,IND,L 19-31,,,,
73,1994,1994-12-11,14,28.180,SEA,@,HOU,W 16-14,0.5,0,0,0
74,1994,1994-12-18,15,28.187,SEA,,RAI,L 16-17,,,,
75,1994,1994-12-24,16,28.193,SEA,@,CLE,L 9-35,,,,
76,1995,1995-09-03,1,29.081,WAS,,ARI,W 27-7,,,,
77,1995,1995-09-10,2,29.088,WAS,,OAK,L 8-20,,,,
78,1995,1995-09-17,3,29.095,WAS,@,DEN,L 31-38,,,,
79,1995,1995-09-24,4,29.102,WAS,@,TAM,L 6-14,,,,
80,1995,1995-10-01,5,29.109,WAS,,DAL,W 27-23,,,,
81,1995,1995-10-08,6,29.116,WAS,@,PHI,L 34-37,,,,
82,1995,1995-10-15,7,29.123,WAS,@,ARI,L 20-24,,,,
83,1995,1995-10-22,8,29.130,WAS,,DET,W 36-30,,,,
84,1995,1995-10-29,9,29.137,WAS,,NYG,L 15-24,,,,
85,1995,1995-11-05,10,29.144,WAS,@,KAN,L 3-24,,,,
