ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,1969,1969-09-20,2,22.118,MIA,@,OAK,L 17-20,0,0,,0,1,0,0.00,0
2,1969,1969-11-16,10,22.175,MIA,@,BUF,L 3-28,1,15,15.00,0,0,0,,0
3,1969,1969-11-30,12,22.189,MIA,,BOS,L 23-38,0,0,,0,1,1,1.00,0
4,1969,1969-12-14,14,22.203,MIA,,NYJ,L 9-27,1,11,11.00,0,0,0,,0
