ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
76,1989,1989-10-22,7,27.008,DET,,MIN,L 7-20,0,0,,0,,0,0,,0,,,,,,,0,
77,1989,1989-10-29,8,27.015,DET,@,GNB,L 20-23,0,0,,0,,0,0,,0,,,,,,,0,
78,1989,1989-11-05,9,27.022,DET,@,HOU,L 31-35,0,0,,0,,0,0,,0,,,,,,,0,
79,1989,1989-11-12,10,27.029,DET,,GNB,W 31-22,0,0,,0,,0,0,,0,,,,,,,0,
80,1989,1989-11-19,11,27.036,DET,@,CIN,L 7-42,2,-2,-1.00,0,,0,0,,0,,,0,0,,0,0,0
81,1989,1989-11-23,12,27.040,DET,,CLE,W 13-10,0,0,,0,,0,0,,0,,,,,,,0,
82,1989,1989-12-03,13,27.050,DET,,NOR,W 21-14,0,0,,0,,0,0,,0,,,,,,,0,
83,1989,1989-12-10,14,27.057,DET,@,CHI,W 27-17,0,0,,0,,0,0,,0,,,,,,,0,
84,1989,1989-12-17,15,27.064,DET,,TAM,W 33-7,4,12,3.00,0,,0,0,,0,,,0,0,,0,0,0
85,1989,1989-12-24,16,27.071,DET,@,ATL,W 31-24,0,0,,0,,0,0,,0,,,,,,,0,
86,1990,1990-09-09,1,27.330,MIA,@,NWE,W 27-24,1,7,7.00,0,,5,56,11.20,1,,,0,0,,0,1,6
87,1990,1990-09-16,2,27.337,MIA,,BUF,W 30-7,8,16,2.00,0,,3,34,11.33,1,,,0,0,,0,1,6
88,1990,1990-09-23,3,27.344,MIA,@,NYG,L 3-20,2,5,2.50,0,,2,6,3.00,0,,,0,0,,0,0,0
89,1990,1990-09-30,4,27.351,MIA,@,PIT,W 28-6,5,10,2.00,1,,6,36,6.00,0,,,0,0,,0,1,6
90,1990,1990-10-07,5,27.358,MIA,,NYJ,W 20-16,0,0,,0,,2,7,3.50,0,,,0,0,,0,0,0
91,1990,1990-10-18,6,28.004,MIA,,NWE,W 17-10,3,3,1.00,0,,0,0,,0,,,0,0,,0,0,0
92,1990,1990-10-28,7,28.014,MIA,@,IND,W 27-7,3,15,5.00,1,,8,41,5.13,0,,,0,0,,0,1,6
93,1990,1990-11-04,8,28.021,MIA,,PHO,W 23-3,6,29,4.83,0,,1,17,17.00,1,,,1,18,18.00,0,1,6
94,1990,1990-11-11,9,28.028,MIA,@,NYJ,W 17-3,3,10,3.33,0,,3,20,6.67,1,,,0,0,,0,1,6
95,1990,1990-12-02,12,28.049,MIA,@,WAS,L 20-42,0,0,,0,,1,5,5.00,0,,,0,0,,0,0,0
96,1990,1990-12-09,13,28.056,MIA,,PHI,W 23-20,0,0,,0,,0,0,,0,,,0,0,,0,0,
97,1990,1990-12-23,15,28.070,MIA,@,BUF,L 14-24,0,0,,0,,0,0,,0,,,0,0,,0,0,
98,1990,1990-12-30,16,28.077,MIA,,IND,W 23-17,1,0,0.00,0,,4,25,6.25,0,,,0,0,,0,0,0
99,1991,1991-09-01,1,28.322,MIA,@,BUF,L 31-35,0,0,,0,,3,20,6.67,0,,,1,16,16.00,0,0,0
100,1991,1991-09-08,2,28.329,MIA,,IND,W 17-6,0,0,,0,,5,53,10.60,0,,,0,0,,0,0,0
101,1991,1991-09-15,3,28.336,MIA,@,DET,L 13-17,1,1,1.00,0,,3,27,9.00,0,,,0,0,,0,0,0
102,1991,1991-09-22,4,28.343,MIA,,GNB,W 16-13,1,3,3.00,0,,6,34,5.67,0,,,0,0,,0,0,0
103,1991,1991-09-29,5,28.350,MIA,@,NYJ,L 23-41,0,0,,0,,0,0,,0,,,0,0,,0,0,
104,1991,1991-10-06,6,28.357,MIA,@,NWE,W 20-10,0,0,,0,,0,0,,0,,,0,0,,0,0,
105,1991,1991-10-13,7,28.364,MIA,@,KAN,L 7-42,0,0,,0,,0,0,,0,,,0,0,,0,0,
106,1991,1991-10-20,8,29.006,MIA,,HOU,L 13-17,0,0,,0,,4,45,11.25,0,,,0,0,,0,0,0
107,1991,1991-11-03,9,29.020,MIA,@,IND,W 10-6,1,2,2.00,0,,6,50,8.33,0,,,0,0,,0,0,0
108,1991,1991-11-10,10,29.027,MIA,,NWE,W 30-20,1,1,1.00,0,,8,79,9.88,0,,,0,0,,0,0,0
109,1991,1991-11-18,11,29.035,MIA,,BUF,L 27-41,0,0,,0,,2,17,8.50,0,,,0,0,,0,0,0
110,1991,1991-11-24,12,29.041,MIA,@,CHI,W 16-13,3,10,3.33,0,,2,12,6.00,0,,,1,15,15.00,0,0,0
111,1991,1991-12-01,13,29.048,MIA,,TAM,W 33-14,2,5,2.50,0,,0,0,,0,,,0,0,,0,0,0
112,1991,1991-12-09,14,29.056,MIA,,CIN,W 37-13,0,0,,0,,6,42,7.00,0,,,0,0,,0,0,0
113,1991,1991-12-15,15,29.062,MIA,@,SDG,L 30-38,1,3,3.00,0,,7,58,8.29,1,,,0,0,,0,1,6
114,1991,1991-12-22,16,29.069,MIA,,NYJ,L 20-23,0,0,,0,,5,32,6.40,0,,,0,0,,0,0,0
115,1992,1992-09-14,1,29.336,MIA,@,CLE,W 27-23,0,0,,0,4,3,20,6.67,0,75.0%,5.00,0,0,,0,0,0
116,1992,1992-09-20,2,29.342,MIA,,RAM,W 26-10,3,7,2.33,0,4,3,26,8.67,0,75.0%,6.50,0,0,,0,0,0
117,1992,1992-09-27,3,29.349,MIA,@,SEA,W 19-17,0,0,,0,10,8,71,8.88,0,80.0%,7.10,0,0,,0,0,0
118,1992,1992-10-04,4,29.356,MIA,@,BUF,W 37-10,0,0,,0,3,3,35,11.67,1,100.0%,11.67,0,0,,0,1,6
119,1992,1992-10-11,5,29.363,MIA,,ATL,W 21-17,0,0,,0,3,3,27,9.00,0,100.0%,9.00,0,0,,0,0,0
120,1992,1992-10-18,6,30.004,MIA,,NWE,W 38-17,2,4,2.00,0,5,4,42,10.50,0,80.0%,8.40,0,0,,0,0,0
121,1992,1992-10-25,7,30.011,MIA,,IND,L 20-31,0,0,,0,6,6,35,5.83,0,100.0%,5.83,0,0,,0,0,0
122,1992,1992-11-01,8,30.018,MIA,@,NYJ,L 14-26,0,0,,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,
123,1992,1992-11-08,9,30.025,MIA,@,IND,W 28-0,1,1,1.00,1,3,3,20,6.67,0,100.0%,6.67,0,0,,0,1,6
124,1992,1992-11-16,10,30.033,MIA,,BUF,L 20-26,0,0,,0,3,2,22,11.00,0,66.7%,7.33,1,19,19.00,0,0,0
125,1992,1992-11-22,11,30.039,MIA,,HOU,W 19-16,0,0,,0,1,0,0,,0,0.0%,0.00,1,10,10.00,0,0,0
126,1992,1992-11-29,12,30.046,MIA,@,NOR,L 13-24,1,-1,-1.00,0,2,2,16,8.00,0,100.0%,8.00,0,0,,0,0,0
127,1992,1992-12-06,13,30.053,MIA,@,SFO,L 3-27,0,0,,0,3,2,8,4.00,0,66.7%,2.67,0,0,,0,0,0
128,1992,1992-12-14,14,30.061,MIA,,RAI,W 20-7,0,0,,0,3,2,16,8.00,0,66.7%,5.33,0,0,,0,0,0
129,1992,1992-12-20,15,30.067,MIA,,NYJ,W 19-17,0,0,,0,4,4,31,7.75,0,100.0%,7.75,0,0,,0,0,0
130,1992,1992-12-27,16,30.074,MIA,@,NWE,W 16-13,0,0,,0,5,3,30,10.00,0,60.0%,6.00,0,0,,0,0,0
