ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1992,1992-09-06,1,24.002,NOR,@,PHI,L 13-15,11,27,2.45,0,,0,0,,0,0.0%,,0,0,,0,0,0
2,1992,1992-09-13,2,24.009,NOR,,CHI,W 28-6,13,47,3.62,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
3,1992,1992-09-20,3,24.016,NOR,@,ATL,W 10-7,16,85,5.31,0,,0,0,,0,0.0%,,0,0,,0,0,0
4,1992,1992-09-27,4,24.023,NOR,,SFO,L 10-16,12,47,3.92,0,2,1,-1,-1.00,0,50.0%,-0.50,0,0,,0,0,0
5,1992,1992-10-04,5,24.030,NOR,@,DET,W 13-7,22,70,3.18,1,2,2,20,10.00,0,100.0%,10.00,0,0,,0,1,6
6,1992,1992-10-11,6,24.037,NOR,,RAM,W 13-10,14,68,4.86,0,2,1,0,0.00,0,50.0%,0.00,0,0,,0,0,0
7,1992,1992-10-18,7,24.044,NOR,@,PHO,W 30-21,11,15,1.36,0,,0,0,,0,0.0%,,0,0,,0,0,0
8,1992,1992-11-01,8,24.058,NOR,,TAM,W 23-21,8,25,3.13,0,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0
9,1992,1992-11-08,9,24.065,NOR,@,NWE,W 31-14,17,52,3.06,1,2,2,16,8.00,0,100.0%,8.00,3,50,16.67,0,1,6
10,1992,1992-11-15,10,24.072,NOR,@,SFO,L 20-21,1,2,2.00,0,1,1,13,13.00,0,100.0%,13.00,1,15,15.00,0,0,0
11,1992,1992-11-23,11,24.080,NOR,,WAS,W 20-3,0,0,,0,,0,0,,0,0.0%,,1,16,16.00,0,0,0
12,1992,1992-11-29,12,24.086,NOR,,MIA,W 24-13,0,0,,0,,0,0,,0,0.0%,,4,83,20.75,0,0,0
13,1992,1992-12-03,13,24.090,NOR,,ATL,W 22-14,1,2,2.00,0,2,0,0,,0,0.0%,0.00,1,23,23.00,0,0,0
14,1992,1992-12-13,14,24.100,NOR,@,RAM,W 37-14,13,91,7.00,1,,0,0,,0,0.0%,,0,0,,0,1,6
15,1992,1992-12-20,15,24.107,NOR,,BUF,L 16-20,5,10,2.00,0,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0
16,1992,1992-12-26,16,24.113,NOR,@,NYJ,W 20-0,10,24,2.40,0,,0,0,,0,0.0%,,0,0,,0,0,0
17,1994,1994-09-25,4,26.021,NOR,@,SFO,L 13-24,0,0,,0,,,,,,0.0%,,0,0,,0,,
18,1994,1994-10-02,5,26.028,NOR,,NYG,W 27-22,0,0,,0,,,,,,0.0%,,0,0,,0,,
19,1994,1994-10-16,7,26.042,NOR,,SDG,L 22-36,0,0,,0,,,,,,0.0%,,0,0,,0,,
20,1994,1994-10-23,8,26.049,NOR,,RAM,W 37-34,0,0,,0,,,,,,0.0%,,0,0,,0,,
21,1994,1994-11-06,9,26.063,NOR,@,MIN,L 20-21,0,0,,0,,,,,,0.0%,,0,0,,0,,
22,1994,1994-11-13,10,26.070,NOR,,ATL,W 33-32,3,9,3.00,0,0,0,0,,0,0.0%,,1,28,28.00,0,0,0
23,1994,1994-11-20,11,26.077,NOR,@,RAI,L 19-24,0,0,,0,,,,,,0.0%,,0,0,,0,,
24,1994,1994-11-28,12,26.085,NOR,,SFO,L 14-35,0,0,,0,,,,,,0.0%,,0,0,,0,,
25,1995,1995-09-03,1,26.364,NOR,,SFO,L 22-24,,,,,,,,,,0.0%,,,,,,,
26,1995,1995-09-10,2,27.006,JAX,@,CIN,L 17-24,3,5,1.67,0,0,0,0,,0,0.0%,,0,0,,0,0,0
27,1995,1995-09-24,4,27.020,JAX,,GNB,L 14-24,1,5,5.00,0,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0
28,1995,1995-10-01,5,27.027,JAX,@,HOU,W 17-16,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
29,1995,1995-10-08,6,27.034,JAX,,PIT,W 20-16,0,0,,0,0,0,0,,0,0.0%,,2,32,16.00,0,0,0
30,1995,1995-10-15,7,27.041,JAX,,CHI,L 27-30,0,0,,0,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0
31,1995,1995-10-22,8,27.048,JAX,@,CLE,W 23-15,26,90,3.46,1,0,0,0,,0,0.0%,,0,0,,0,1,6
32,1995,1995-10-29,9,27.055,JAX,@,PIT,L 7-24,10,27,2.70,0,0,0,0,,0,0.0%,,0,0,,0,0,0
33,1995,1995-11-12,10,27.069,JAX,,SEA,L 30-47,15,53,3.53,1,0,0,0,,0,0.0%,,0,0,,0,1,6
34,1995,1995-11-19,11,27.076,JAX,@,TAM,L 16-17,7,25,3.57,0,0,0,0,,0,0.0%,,0,0,,0,0,0
35,1995,1995-11-26,12,27.083,JAX,,CIN,L 13-17,12,37,3.08,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
36,1995,1995-12-03,13,27.090,JAX,@,DEN,L 23-31,11,12,1.09,0,0,0,0,,0,0.0%,,0,0,,0,0,0
37,1995,1995-12-10,14,27.097,JAX,,IND,L 31-41,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,
38,1995,1995-12-17,15,27.104,JAX,@,DET,L 0-44,9,71,7.89,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
39,1995,1995-12-24,16,27.111,JAX,,CLE,W 24-21,16,36,2.25,0,0,0,0,,0,0.0%,,0,0,,0,0,0
