ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1971,1971-09-19,1,22.169,DEN,,MIA,T 10-10,
2,1971,1971-09-26,2,22.176,DEN,@,GNB,L 13-34,
3,1971,1971-10-03,3,22.183,DEN,,KAN,L 3-16,
4,1971,1971-10-10,4,22.190,DEN,,OAK,L 16-27,
5,1971,1971-10-17,5,22.197,DEN,,SDG,W 20-16,
6,1971,1971-10-24,6,22.204,DEN,@,CLE,W 27-0,
7,1971,1971-10-31,7,22.211,DEN,@,PHI,L 16-17,
8,1971,1971-11-07,8,22.218,DEN,,DET,L 20-24,
9,1971,1971-11-14,9,22.225,DEN,,CIN,L 10-24,
10,1971,1971-12-05,12,22.246,DEN,,CHI,W 6-3,
11,1971,1971-12-12,13,22.253,DEN,@,SDG,L 17-45,
12,1971,1971-12-19,14,22.260,DEN,@,OAK,L 13-21,
13,1972,1972-09-17,1,23.167,DEN,,HOU,W 30-17,
14,1972,1972-09-24,2,23.174,DEN,@,SDG,L 14-37,
15,1972,1972-10-01,3,23.181,DEN,,KAN,L 24-45,
16,1972,1972-10-08,4,23.188,DEN,@,CIN,L 10-21,
17,1972,1972-10-15,5,23.195,DEN,,MIN,L 20-23,
18,1972,1972-10-22,6,23.202,DEN,@,OAK,W 30-23,
19,1972,1972-10-29,7,23.209,DEN,,CLE,L 20-27,
20,1972,1972-11-05,8,23.216,DEN,@,NYG,L 17-29,
21,1972,1972-11-12,9,23.223,DEN,@,RAM,W 16-10,
22,1972,1972-11-19,10,23.230,DEN,,OAK,L 20-37,
23,1972,1972-11-26,11,23.237,DEN,@,ATL,L 20-23,
24,1972,1972-12-03,12,23.244,DEN,@,KAN,L 21-24,
25,1972,1972-12-10,13,23.251,DEN,,SDG,W 38-13,
26,1972,1972-12-17,14,23.258,DEN,,NWE,W 45-21,
27,1973,1973-09-16,1,24.166,DEN,,CIN,W 28-10,
28,1973,1973-09-23,2,24.173,DEN,,SFO,L 34-36,
29,1973,1973-09-30,3,24.180,DEN,,CHI,L 14-33,
30,1973,1973-10-07,4,24.187,DEN,@,KAN,L 14-16,
31,1973,1973-10-14,5,24.194,DEN,@,HOU,W 48-20,
32,1973,1973-10-22,6,24.202,DEN,,OAK,T 23-23,
33,1973,1973-10-28,7,24.208,DEN,@,NYJ,W 40-28,
34,1973,1973-11-04,8,24.215,DEN,@,STL,T 17-17,
35,1973,1973-11-11,9,24.222,DEN,,SDG,W 30-19,
36,1973,1973-11-18,10,24.229,DEN,@,PIT,W 23-13,
37,1973,1973-11-25,11,24.236,DEN,,KAN,W 14-10,
38,1973,1973-12-02,12,24.243,DEN,,DAL,L 10-22,
39,1973,1973-12-09,13,24.250,DEN,@,SDG,W 42-28,
40,1973,1973-12-16,14,24.257,DEN,@,OAK,L 17-21,
41,1974,1974-09-15,1,25.165,DEN,,RAM,L 10-17,
42,1974,1974-09-22,2,25.172,DEN,,PIT,T 35-35,
43,1974,1974-09-30,3,25.180,DEN,@,WAS,L 3-30,
