ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2007,2007-09-10,1,22.257,BAL,@,CIN,L 20-27,*,0,0,,0,4,3,13,4.33,0,75.0%,3.25,0,0,,0,0,0,0.0,,
2,2007,2007-09-16,2,22.263,BAL,,NYJ,W 20-13,*,2,6,3.00,0,1,1,9,9.00,0,100.0%,9.00,0,0,,0,0,0,0.0,,
3,2007,2007-09-23,3,22.270,BAL,,ARI,W 26-23,,0,0,,0,2,1,1,1.00,0,50.0%,0.50,0,0,,0,0,0,0.0,,
4,2007,2007-09-30,4,22.277,BAL,@,CLE,L 13-27,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
5,2007,2007-10-07,5,22.284,BAL,@,SFO,W 9-7,*,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
6,2007,2007-10-14,6,22.291,BAL,,STL,W 22-3,*,1,3,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
7,2007,2007-10-21,7,22.298,BAL,@,BUF,L 14-19,*,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
8,2007,2007-11-05,8,22.313,BAL,@,PIT,L 7-38,*,1,3,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
9,2007,2007-11-11,9,22.319,BAL,,CIN,L 7-21,*,0,0,,0,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,0.0,,
10,2007,2007-11-18,10,22.326,BAL,,CLE,L 30-33,*,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
11,2007,2007-11-25,11,22.333,BAL,@,SDG,L 14-32,,0,0,,0,2,1,13,13.00,1,50.0%,6.50,0,0,,0,1,6,0.0,,
