ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring
1,1997,1997-08-31,1,22.349,SDG,@,NWE,L 7-41,,9,4,73,18.25,1,44.4%,8.11,1,6
2,1997,1997-09-07,2,22.356,SDG,@,NOR,W 20-6,,2,2,17,8.50,1,100.0%,8.50,1,6
3,1997,1997-09-14,3,22.363,SDG,,CAR,L 7-26,,4,3,26,8.67,0,75.0%,6.50,0,0
4,1997,1997-09-21,4,23.005,SDG,@,SEA,L 22-26,,8,5,60,12.00,0,62.5%,7.50,0,0
5,1997,1997-09-28,5,23.012,SDG,,BAL,W 21-17,,1,1,29,29.00,0,100.0%,29.00,0,0
6,1997,1997-10-05,6,23.019,SDG,@,OAK,W 25-10,,4,4,53,13.25,0,100.0%,13.25,0,0
7,1997,1997-10-16,7,23.030,SDG,@,KAN,L 3-31,,9,4,81,20.25,0,44.4%,9.00,0,0
8,1997,1997-10-26,8,23.040,SDG,,IND,W 35-19,,5,4,28,7.00,0,80.0%,5.60,0,0
9,1997,1997-11-02,9,23.047,SDG,@,CIN,L 31-38,,6,5,37,7.40,0,83.3%,6.17,0,0
10,1997,1997-11-09,10,23.054,SDG,,SEA,L 31-37,,7,4,38,9.50,0,57.1%,5.43,0,0
11,1997,1997-11-16,11,23.061,SDG,,OAK,L 13-38,,3,1,11,11.00,0,33.3%,3.67,0,0
12,1997,1997-11-23,12,23.068,SDG,@,SFO,L 10-17,,8,3,48,16.00,0,37.5%,6.00,0,0
13,1997,1997-11-30,13,23.075,SDG,,DEN,L 28-38,,3,1,4,4.00,0,33.3%,1.33,0,0
14,1998,1998-09-06,1,23.355,SDG,,BUF,W 16-14,,7,3,19,6.33,0,42.9%,2.71,0,0
15,1998,1998-09-13,2,23.362,SDG,@,TEN,W 13-7,,7,5,41,8.20,0,71.4%,5.86,0,0
16,1998,1998-09-20,3,24.004,SDG,@,KAN,L 7-23,,5,1,4,4.00,0,20.0%,0.80,0,0
17,1998,1998-09-27,4,24.011,SDG,,NYG,L 16-34,,9,3,47,15.67,0,33.3%,5.22,0,0
18,1998,1998-10-04,5,24.018,SDG,@,IND,L 12-17,,4,1,16,16.00,0,25.0%,4.00,0,0
19,1998,1998-10-11,6,24.025,SDG,@,OAK,L 6-7,,6,1,11,11.00,0,16.7%,1.83,0,0
20,1998,1998-10-18,7,24.032,SDG,,PHI,W 13-10,,5,1,10,10.00,0,20.0%,2.00,0,0
21,1998,1998-10-25,8,24.039,SDG,,SEA,L 20-27,,9,6,81,13.50,0,66.7%,9.00,0,0
22,1998,1998-11-08,9,24.053,SDG,@,DEN,L 10-27,,6,5,36,7.20,1,83.3%,6.00,1,6
23,1998,1998-11-15,10,24.060,SDG,,BAL,W 14-13,,11,5,33,6.60,0,45.5%,3.00,0,0
24,1998,1998-11-22,11,24.067,SDG,,KAN,W 38-37,,5,5,78,15.60,1,100.0%,15.60,1,6
25,1998,1998-11-29,12,24.074,SDG,,DEN,L 16-31,,9,5,37,7.40,0,55.6%,4.11,0,0
26,1998,1998-12-06,13,24.081,SDG,@,WAS,L 20-24,,9,5,53,10.60,1,55.6%,5.89,1,6
27,1998,1998-12-13,14,24.088,SDG,@,SEA,L 17-38,,9,5,51,10.20,0,55.6%,5.67,0,0
28,1998,1998-12-20,15,24.095,SDG,,OAK,L 10-17,,8,4,59,14.75,0,50.0%,7.38,0,0
29,1998,1998-12-27,16,24.102,SDG,@,ARI,L 13-16,,2,2,26,13.00,0,100.0%,13.00,0,0
30,1999,1999-09-19,1,25.003,SDG,@,CIN,W 34-7,*,5,1,3,3.00,0,20.0%,0.60,0,0
31,1999,1999-09-26,2,25.010,SDG,,IND,L 19-27,*,8,5,45,9.00,0,62.5%,5.63,0,0
32,1999,1999-10-03,3,25.017,SDG,,KAN,W 21-14,*,4,4,48,12.00,0,100.0%,12.00,0,0
33,1999,1999-10-10,4,25.024,SDG,@,DET,W 20-10,*,3,2,9,4.50,0,66.7%,3.00,0,0
34,1999,1999-10-17,5,25.031,SDG,,SEA,W 13-10,*,9,5,74,14.80,0,55.6%,8.22,0,0
35,1999,1999-10-24,6,25.038,SDG,,GNB,L 3-31,*,11,7,87,12.43,0,63.6%,7.91,0,0
36,1999,1999-10-31,7,25.045,SDG,@,KAN,L 0-34,*,5,4,57,14.25,0,80.0%,11.40,0,0
37,1999,1999-11-07,8,25.052,SDG,,DEN,L 17-33,*,6,4,65,16.25,1,66.7%,10.83,1,6
38,1999,1999-11-14,9,25.059,SDG,@,OAK,L 9-28,*,8,5,65,13.00,1,62.5%,8.13,1,6
39,1999,1999-11-21,10,25.066,SDG,,CHI,L 20-23,*,6,4,36,9.00,0,66.7%,6.00,0,0
40,1999,1999-11-28,11,25.073,SDG,@,MIN,L 27-35,*,5,1,7,7.00,0,20.0%,1.40,0,0
41,1999,1999-12-05,12,25.080,SDG,,CLE,W 23-10,*,5,4,42,10.50,0,80.0%,8.40,0,0
42,1999,1999-12-12,13,25.087,SDG,@,SEA,W 19-16,*,5,2,30,15.00,0,40.0%,6.00,0,0
43,1999,1999-12-19,14,25.094,SDG,@,MIA,L 9-12,*,3,2,10,5.00,0,66.7%,3.33,0,0
44,1999,1999-12-26,15,25.101,SDG,,OAK,W 23-20,*,7,5,81,16.20,0,71.4%,11.57,0,0
45,1999,2000-01-02,16,25.108,SDG,@,DEN,W 12-6,*,1,1,11,11.00,0,100.0%,11.00,0,0
46,2000,2000-09-03,1,25.353,SDG,@,OAK,L 6-9,*,8,5,43,8.60,0,62.5%,5.38,0,0
47,2000,2000-09-10,2,25.360,SDG,,NOR,L 27-28,,2,1,19,19.00,0,50.0%,9.50,0,0
48,2000,2000-09-17,3,26.001,SDG,@,KAN,L 10-42,,7,4,45,11.25,0,57.1%,6.43,0,0
49,2000,2000-09-24,4,26.008,SDG,,SEA,L 12-20,*,14,8,82,10.25,0,57.1%,5.86,0,0
50,2000,2000-10-01,5,26.015,SDG,@,STL,L 31-57,*,8,7,50,7.14,0,87.5%,6.25,0,0
51,2000,2000-10-08,6,26.022,SDG,,DEN,L 7-21,*,12,5,72,14.40,1,41.7%,6.00,1,6
52,2000,2000-10-15,7,26.029,SDG,@,BUF,L 24-27,,2,,,,,0.0%,,,
53,2000,2000-10-29,8,26.043,SDG,,OAK,L 13-15,,14,10,111,11.10,2,71.4%,7.93,2,12
54,2000,2000-11-05,9,26.050,SDG,@,SEA,L 15-17,,11,5,86,17.20,0,45.5%,7.82,0,0
55,2000,2000-11-12,10,26.057,SDG,,MIA,L 7-17,*,11,4,39,9.75,0,36.4%,3.55,0,0
56,2000,2000-11-19,11,26.064,SDG,@,DEN,L 37-38,,6,3,35,11.67,0,50.0%,5.83,0,0
57,2000,2000-11-26,12,26.071,SDG,,KAN,W 17-16,,6,4,47,11.75,2,66.7%,7.83,2,12
58,2000,2000-12-03,13,26.078,SDG,,SFO,L 17-45,,10,7,69,9.86,0,70.0%,6.90,0,0
