ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,1998,1998-10-18,6,23.072,BUF,,JAX,W 17-16,
2,1998,1998-10-25,7,23.079,BUF,@,CAR,W 30-14,
3,1998,1998-11-01,8,23.086,BUF,,MIA,W 30-24,
4,1998,1998-11-08,9,23.093,BUF,@,NYJ,L 12-34,
5,1998,1998-12-06,13,23.121,MIA,@,OAK,W 27-17,
6,1998,1998-12-27,16,23.142,MIA,@,ATL,L 16-38,
7,1999,1999-09-13,1,24.037,MIA,@,DEN,W 38-21,
8,1999,1999-09-19,2,24.043,MIA,,ARI,W 19-16,
9,1999,1999-10-04,3,24.058,MIA,,BUF,L 18-23,
10,1999,1999-10-10,4,24.064,MIA,@,IND,W 34-31,
11,1999,1999-10-17,5,24.071,MIA,@,NWE,W 31-30,
12,1999,1999-10-24,6,24.078,MIA,,PHI,W 16-13,
13,1999,1999-10-31,7,24.085,MIA,@,OAK,W 16-9,
14,1999,1999-11-07,8,24.092,MIA,,TEN,W 17-0,
15,1999,1999-11-14,9,24.099,MIA,@,BUF,L 3-23,
16,1999,1999-11-21,10,24.106,MIA,,NWE,W 27-17,
17,1999,1999-11-25,11,24.110,MIA,@,DAL,L 0-20,
18,1999,1999-12-05,12,24.120,MIA,,IND,L 34-37,
19,1999,1999-12-12,13,24.127,MIA,@,NYJ,L 20-28,
20,1999,1999-12-19,14,24.134,MIA,,SDG,W 12-9,
21,1999,1999-12-27,15,24.142,MIA,,NYJ,L 31-38,
22,1999,2000-01-02,16,24.148,MIA,@,WAS,L 10-21,
23,2000,2000-09-03,1,25.027,MIA,,SEA,W 23-0,
24,2000,2000-09-10,2,25.034,MIA,@,MIN,L 7-13,
25,2000,2000-10-23,7,25.077,MIA,@,NYJ,L 37-40,
26,2000,2000-11-26,12,25.111,BUF,@,TAM,L 17-31,
27,2000,2000-12-03,13,25.118,BUF,,MIA,L 6-33,
28,2000,2000-12-11,14,25.126,BUF,@,IND,L 20-44,
29,2000,2000-12-17,15,25.132,BUF,,NWE,L 10-13,
30,2000,2000-12-23,16,25.138,BUF,@,SEA,W 42-23,
