ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
17,1992,1992-12-27,16,23.078,GNB,@,MIN,L 7-27,*,23,35,65.71,187,0,3,43.4,1,5,5.34,1.49,0,0,,0,,0,0,,0,0.0%,,0,0,0.0,,
18,1993,1993-09-05,1,23.330,GNB,,RAM,W 36-6,*,19,29,65.52,264,2,1,103.2,3,21,9.10,8.93,1,7,7.00,0,,0,0,,0,0.0%,,0,0,0.0,,
19,1993,1993-09-12,2,23.337,GNB,,PHI,L 17-20,*,12,24,50.00,111,2,2,56.1,1,4,4.63,2.54,2,4,2.00,0,,0,0,,0,0.0%,,0,0,0.0,,
20,1993,1993-09-26,3,23.351,GNB,@,MIN,L 13-15,*,20,31,64.52,150,0,2,49.1,0,0,4.84,1.94,4,8,2.00,1,,0,0,,0,0.0%,,1,6,0.0,,
21,1993,1993-10-03,4,23.358,GNB,@,DAL,L 14-36,*,21,37,56.76,174,0,0,69.0,1,22,4.70,4.70,1,9,9.00,0,,0,0,,0,0.0%,,0,0,0.0,,
22,1993,1993-10-10,5,24.000,GNB,,DEN,W 30-27,*,20,32,62.50,235,1,3,56.1,0,0,7.34,3.75,5,18,3.60,0,,0,0,,0,0.0%,,0,0,0.0,,
23,1993,1993-10-24,6,24.014,GNB,@,TAM,W 37-14,*,20,35,57.14,268,4,1,107.8,2,10,7.66,8.66,2,9,4.50,0,,0,0,,0,0.0%,,0,0,0.0,,
24,1993,1993-10-31,7,24.021,GNB,,CHI,W 17-3,*,15,24,62.50,136,1,1,74.3,2,10,5.67,4.63,5,14,2.80,0,,0,0,,0,0.0%,,0,0,0.0,,
25,1993,1993-11-08,8,24.029,GNB,@,KAN,L 16-23,*,20,34,58.82,213,1,3,50.2,4,25,6.26,2.88,4,22,5.50,0,,0,0,,0,0.0%,,0,0,0.0,,
26,1993,1993-11-14,9,24.035,GNB,@,NOR,W 19-17,*,18,32,56.25,150,1,0,78.9,6,25,4.69,5.31,5,24,4.80,0,,0,0,,0,0.0%,,0,0,0.0,,
27,1993,1993-11-21,10,24.042,GNB,,DET,W 26-17,*,24,33,72.73,259,0,2,70.1,1,8,7.85,5.12,7,-7,-1.00,0,,0,0,,0,0.0%,,0,0,0.0,,
28,1993,1993-11-28,11,24.049,GNB,,TAM,W 13-10,*,23,36,63.89,159,1,0,83.0,2,7,4.42,4.97,4,25,6.25,0,,0,0,,0,0.0%,,0,0,0.0,,
29,1993,1993-12-05,12,24.056,GNB,@,CHI,L 17-30,*,36,54,66.67,402,2,3,77.9,1,15,7.44,5.69,3,30,10.00,0,,0,0,,0,0.0%,,0,0,0.0,,
30,1993,1993-12-12,13,24.063,GNB,@,SDG,W 20-13,*,13,23,56.52,146,0,1,57.5,2,22,6.35,4.39,4,7,1.75,0,,0,0,,0,0.0%,,0,0,0.0,,
31,1993,1993-12-19,14,24.070,GNB,,MIN,L 17-21,*,20,33,60.61,256,2,1,92.5,1,3,7.76,7.61,5,24,4.80,0,,0,0,,0,0.0%,,0,0,0.0,,
32,1993,1993-12-26,15,24.077,GNB,,RAI,W 28-0,*,14,28,50.00,190,1,0,83.9,2,9,6.79,7.50,1,9,9.00,0,,0,0,,0,0.0%,,0,0,0.0,,
33,1993,1994-01-02,16,24.084,GNB,@,DET,L 20-30,*,23,37,62.16,190,1,4,44.7,2,18,5.14,0.81,5,13,2.60,0,,0,0,,0,0.0%,,0,0,0.0,,
34,1994,1994-09-04,1,24.329,GNB,,MIN,W 16-10,*,22,36,61.11,185,1,0,83.7,3,15,5.14,5.69,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
35,1994,1994-09-11,2,24.336,GNB,,MIA,L 14-24,*,31,51,60.78,362,2,1,87.2,4,17,7.10,7.00,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
36,1994,1994-09-18,3,24.343,GNB,@,PHI,L 7-13,*,24,45,53.33,280,1,2,61.3,6,42,6.22,4.67,1,8,8.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
37,1994,1994-09-25,4,24.350,GNB,,TAM,W 30-3,*,30,39,76.92,306,3,0,124.5,0,0,7.85,9.38,3,4,1.33,0,0,0,0,,0,0.0%,,0,0,0.0,,
38,1994,1994-10-02,5,24.357,GNB,@,NWE,L 16-17,*,25,47,53.19,294,1,2,61.8,4,30,6.26,4.77,2,12,6.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
39,1994,1994-10-09,6,24.364,GNB,,RAM,W 24-17,*,25,41,60.98,222,1,1,73.4,2,14,5.41,4.80,5,18,3.60,0,0,0,0,,0,0.0%,,0,0,0.0,,
40,1994,1994-10-20,7,25.010,GNB,@,MIN,L 10-13,*,6,10,60.00,32,0,1,25.8,1,8,3.20,-1.30,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
41,1994,1994-10-31,8,25.021,GNB,@,CHI,W 33-6,*,6,15,40.00,82,1,0,80.4,0,0,5.47,6.80,2,58,29.00,1,0,0,0,,0,0.0%,,1,6,0.0,,
42,1994,1994-11-06,9,25.027,GNB,,DET,W 38-30,*,24,36,66.67,237,3,1,101.3,1,7,6.58,7.00,3,17,5.67,0,0,0,0,,0,0.0%,,0,0,0.0,,
43,1994,1994-11-13,10,25.034,GNB,,NYJ,W 17-10,*,20,28,71.43,183,2,0,112.6,1,11,6.54,7.96,7,21,3.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
44,1994,1994-11-20,11,25.041,GNB,@,BUF,L 20-29,*,22,40,55.00,214,3,1,84.8,1,9,5.35,5.73,1,9,9.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
45,1994,1994-11-24,12,25.045,GNB,@,DAL,L 31-42,*,27,40,67.50,257,4,0,118.4,2,9,6.43,8.43,2,0,0.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
46,1994,1994-12-04,13,25.055,GNB,@,DET,L 31-34,*,29,43,67.44,366,3,2,97.6,1,7,8.51,7.81,4,12,3.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
47,1994,1994-12-11,14,25.062,GNB,,CHI,W 40-3,*,19,31,61.29,250,3,1,105.6,2,7,8.06,8.55,3,28,9.33,0,0,0,0,,0,0.0%,,0,0,0.0,,
48,1994,1994-12-18,15,25.069,GNB,,ATL,W 21-17,*,29,44,65.91,321,2,1,93.1,2,11,7.30,7.18,4,12,3.00,1,0,0,0,,0,0.0%,,1,6,0.0,,
49,1994,1994-12-24,16,25.075,GNB,@,TAM,W 34-19,*,24,36,66.67,291,3,1,107.5,1,1,8.08,8.50,5,3,0.60,0,0,0,0,,0,0.0%,,0,0,0.0,,
50,1995,1995-09-03,1,25.328,GNB,,STL,L 14-17,*,29,51,56.86,299,2,3,62.5,4,37,5.86,4.00,4,27,6.75,0,0,0,0,,0,0.0%,,0,0,0.0,,
51,1995,1995-09-11,2,25.336,GNB,@,CHI,W 27-24,*,21,37,56.76,312,3,1,100.3,2,6,8.43,8.84,4,7,1.75,0,0,0,0,,0,0.0%,,0,0,0.0,,
52,1995,1995-09-17,3,25.342,GNB,,NYG,W 14-6,*,14,25,56.00,141,2,0,98.9,4,28,5.64,7.24,1,-2,-2.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
53,1995,1995-09-24,4,25.349,GNB,@,JAX,W 24-14,*,20,30,66.67,202,2,1,94.0,2,9,6.73,6.57,2,39,19.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
54,1995,1995-10-08,5,25.363,GNB,@,DAL,L 24-34,*,21,41,51.22,295,1,1,72.7,0,0,7.20,6.59,2,25,12.50,2,0,0,0,,0,0.0%,,2,12,0.0,,
55,1995,1995-10-15,6,26.005,GNB,,DET,W 30-21,*,23,34,67.65,342,2,0,120.0,2,15,10.06,11.24,5,12,2.40,0,0,0,0,,0,0.0%,,0,0,0.0,,
56,1995,1995-10-22,7,26.012,GNB,,MIN,W 38-21,*,22,43,51.16,295,4,0,104.3,3,18,6.86,8.72,1,4,4.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
57,1995,1995-10-29,8,26.019,GNB,@,DET,L 16-24,*,26,43,60.47,304,1,3,60.6,1,6,7.07,4.40,1,12,12.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
58,1995,1995-11-05,9,26.026,GNB,@,MIN,L 24-27,*,17,30,56.67,177,0,2,46.1,4,36,5.90,2.90,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
59,1995,1995-11-12,10,26.033,GNB,,CHI,W 35-28,*,25,33,75.76,336,5,0,147.2,3,23,10.18,13.21,1,2,2.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
60,1995,1995-11-19,11,26.040,GNB,@,CLE,W 31-20,*,23,28,82.14,210,3,0,133.6,2,7,7.50,9.64,5,-1,-0.20,1,0,0,0,,0,0.0%,,1,6,0.0,,
61,1995,1995-11-26,12,26.047,GNB,,TAM,W 35-13,*,16,24,66.67,267,3,0,143.6,1,6,11.13,13.63,2,18,9.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
62,1995,1995-12-03,13,26.054,GNB,,CIN,W 24-10,*,31,43,72.09,339,3,1,108.6,1,0,7.88,8.23,6,15,2.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
63,1995,1995-12-10,14,26.061,GNB,@,TAM,L 10-13,*,27,46,58.70,285,1,1,75.0,0,0,6.20,5.65,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
64,1995,1995-12-16,15,26.067,GNB,@,NOR,W 34-23,*,21,30,70.00,308,4,0,142.8,2,14,10.27,12.93,1,15,15.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
65,1995,1995-12-24,16,26.075,GNB,,PIT,W 24-19,*,23,32,71.88,301,2,0,122.0,2,12,9.41,10.66,3,6,2.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
66,1996,1996-09-01,1,26.327,GNB,@,TAM,W 34-3,*,20,27,74.07,247,4,0,141.5,1,4,9.15,12.11,1,1,1.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
67,1996,1996-09-09,2,26.335,GNB,,PHI,W 39-13,*,17,31,54.84,261,3,0,115.1,1,0,8.42,10.35,2,3,1.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
68,1996,1996-09-15,3,26.341,GNB,,SDG,W 42-10,*,22,33,66.67,231,3,1,104.5,2,27,7.00,7.45,3,7,2.33,0,0,0,0,,0,0.0%,,0,0,0.0,,
69,1996,1996-09-22,4,26.348,GNB,@,MIN,L 21-30,*,14,27,51.85,198,2,1,85.1,7,41,7.33,7.15,2,25,12.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
70,1996,1996-09-29,5,26.355,GNB,@,SEA,W 31-10,*,20,34,58.82,209,4,0,115.9,2,7,6.15,8.50,5,15,3.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
71,1996,1996-10-06,6,26.362,GNB,@,CHI,W 37-6,*,18,27,66.67,246,4,1,119.8,2,8,9.11,10.41,3,15,5.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
72,1996,1996-10-14,7,27.004,GNB,,SFO,W 23-20,*,28,61,45.90,395,1,2,59.1,2,17,6.48,5.33,6,24,4.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
73,1996,1996-10-27,8,27.017,GNB,,TAM,W 13-7,*,19,31,61.29,178,0,1,63.6,2,9,5.74,4.29,7,2,0.29,0,0,0,0,,0,0.0%,,0,0,0.0,,
74,1996,1996-11-03,9,27.024,GNB,,DET,W 28-18,*,24,35,68.57,281,4,1,118.9,4,27,8.03,9.03,1,1,1.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
75,1996,1996-11-10,10,27.031,GNB,@,KAN,L 20-27,*,27,49,55.10,314,2,1,79.8,4,25,6.41,6.31,2,10,5.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
76,1996,1996-11-18,11,27.039,GNB,@,DAL,L 6-21,*,21,37,56.76,194,1,0,80.2,4,30,5.24,5.78,3,14,4.67,0,0,0,0,,0,0.0%,,0,0,0.0,,
77,1996,1996-11-24,12,27.045,GNB,@,STL,W 24-9,*,25,38,65.79,192,2,2,73.6,1,7,5.05,3.74,4,0,0.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
78,1996,1996-12-01,13,27.052,GNB,,CHI,W 28-17,*,19,27,70.37,231,1,0,108.7,2,15,8.56,9.30,4,4,1.00,1,0,0,0,,0,0.0%,,1,6,0.0,,
79,1996,1996-12-08,14,27.059,GNB,,DEN,W 41-6,*,20,38,52.63,280,4,2,89.8,1,4,7.37,7.11,2,2,1.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
80,1996,1996-12-15,15,27.066,GNB,@,DET,W 31-3,*,16,25,64.00,240,1,1,92.1,3,15,9.60,8.60,2,3,1.50,1,0,0,0,,0,0.0%,,1,6,0.0,,
81,1996,1996-12-22,16,27.073,GNB,,MIN,W 38-10,*,15,23,65.22,202,3,0,132.6,2,5,8.78,11.39,2,10,5.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
82,1997,1997-09-01,1,27.326,GNB,,CHI,W 38-24,*,15,22,68.18,226,2,1,113.1,2,18,10.27,10.05,7,18,2.57,0,0,0,0,,0,0.0%,,0,0,0.0,,
83,1997,1997-09-07,2,27.332,GNB,@,PHI,L 9-10,*,19,41,46.34,279,0,1,58.9,1,6,6.80,5.71,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
84,1997,1997-09-14,3,27.339,GNB,,MIA,W 23-18,*,24,37,64.86,253,2,0,102.6,1,3,6.84,7.92,5,11,2.20,0,0,0,0,,0,0.0%,,0,0,0.0,,
85,1997,1997-09-21,4,27.346,GNB,,MIN,W 38-32,*,18,31,58.06,266,5,2,98.9,2,9,8.58,8.90,4,10,2.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
86,1997,1997-09-28,5,27.353,GNB,@,DET,L 15-26,*,22,43,51.16,295,1,3,52.0,2,6,6.86,4.19,1,1,1.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
87,1997,1997-10-05,6,27.360,GNB,,TAM,W 21-16,*,21,31,67.74,191,2,0,105.7,3,21,6.16,7.45,4,17,4.25,0,0,0,0,,0,0.0%,,0,0,0.0,,
88,1997,1997-10-12,7,28.002,GNB,@,CHI,W 24-23,*,19,35,54.29,177,3,1,85.1,0,0,5.06,5.49,4,5,1.25,0,0,0,0,,0,0.0%,,0,0,0.0,,
89,1997,1997-10-27,8,28.017,GNB,@,NWE,W 28-10,*,23,34,67.65,239,3,0,117.2,1,12,7.03,8.79,9,32,3.56,0,0,0,0,,0,0.0%,,0,0,0.0,,
90,1997,1997-11-02,9,28.023,GNB,,DET,W 20-10,*,15,28,53.57,181,1,1,70.7,2,18,6.46,5.57,4,13,3.25,0,0,0,0,,0,0.0%,,0,0,0.0,,
91,1997,1997-11-09,10,28.030,GNB,,STL,W 17-7,*,18,37,48.65,306,1,2,63.6,2,15,8.27,6.38,4,15,3.75,1,0,0,0,,0,0.0%,,1,6,0.0,,
92,1997,1997-11-16,11,28.037,GNB,@,IND,L 38-41,*,18,25,72.00,363,3,2,120.4,3,29,14.52,13.32,1,0,0.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
93,1997,1997-11-23,12,28.044,GNB,,DAL,W 45-17,*,22,35,62.86,203,4,1,104.8,2,14,5.80,6.80,3,21,7.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
94,1997,1997-12-01,13,28.052,GNB,@,MIN,W 27-11,*,15,29,51.72,196,1,0,84.8,1,9,6.76,7.45,4,17,4.25,0,0,0,0,,0,0.0%,,0,0,0.0,,
95,1997,1997-12-07,14,28.058,GNB,@,TAM,W 17-6,*,25,33,75.76,280,2,1,108.1,0,0,8.48,8.33,6,13,2.17,0,0,0,0,,0,0.0%,,0,0,0.0,,
96,1997,1997-12-14,15,28.065,GNB,@,CAR,W 31-10,*,18,34,52.94,256,3,1,94.7,3,16,7.53,7.97,1,15,15.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
97,1997,1997-12-20,16,28.071,GNB,,BUF,W 31-21,*,12,18,66.67,156,2,0,130.8,0,0,8.67,10.89,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
98,1998,1998-09-06,1,28.331,GNB,,DET,W 38-19,*,24,32,75.00,277,2,0,121.5,2,10,8.66,9.91,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
99,1998,1998-09-13,2,28.338,GNB,,TAM,W 23-15,*,22,33,66.67,237,2,0,107.8,4,14,7.18,8.39,4,-9,-2.25,0,0,0,0,,0,0.0%,,0,0,0.0,,
100,1998,1998-09-20,3,28.345,GNB,@,CIN,W 13-6,*,23,35,65.71,274,1,1,87.1,3,32,7.83,7.11,2,-1,-0.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
101,1998,1998-09-27,4,28.352,GNB,@,CAR,W 37-30,*,27,45,60.00,388,5,3,97.3,2,10,8.62,7.84,1,17,17.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
102,1998,1998-10-05,5,28.360,GNB,,MIN,L 24-37,*,13,23,56.52,114,0,3,30.3,2,13,4.96,-0.91,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
103,1998,1998-10-15,6,29.005,GNB,@,DET,L 20-27,*,22,43,51.16,300,2,3,60.2,2,25,6.98,4.77,1,18,18.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
104,1998,1998-10-25,7,29.015,GNB,,BAL,W 28-10,*,22,41,53.66,260,2,2,69.2,1,8,6.34,5.12,3,2,0.67,1,0,0,0,,0,0.0%,,1,6,0.0,,
105,1998,1998-11-01,8,29.022,GNB,,SFO,W 36-22,*,15,28,53.57,279,3,3,84.4,2,5,9.96,7.29,4,-3,-0.75,0,0,0,0,,0,0.0%,,0,0,0.0,,
106,1998,1998-11-09,9,29.030,GNB,@,PIT,L 20-27,*,22,39,56.41,234,0,1,63.4,3,17,6.00,4.85,4,18,4.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
107,1998,1998-11-15,10,29.036,GNB,@,NYG,W 37-3,*,21,33,63.64,267,2,0,109.0,1,3,8.09,9.30,3,6,2.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
108,1998,1998-11-22,11,29.043,GNB,@,MIN,L 14-28,*,31,39,79.49,303,2,1,105.4,3,22,7.77,7.64,2,2,1.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
109,1998,1998-11-29,12,29.050,GNB,,PHI,W 24-16,*,20,33,60.61,321,2,2,88.1,0,0,9.73,8.21,4,1,0.25,0,0,0,0,,0,0.0%,,0,0,0.0,,
110,1998,1998-12-07,13,29.058,GNB,@,TAM,L 22-24,*,29,41,70.73,262,2,0,103.9,8,40,6.39,7.37,2,16,8.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
111,1998,1998-12-13,14,29.064,GNB,,CHI,W 26-20,*,26,42,61.90,290,2,2,78.5,3,16,6.90,5.71,3,8,2.67,0,0,0,0,,0,0.0%,,0,0,0.0,,
112,1998,1998-12-20,15,29.071,GNB,,TEN,W 30-22,*,14,22,63.64,253,3,0,142.6,2,10,11.50,14.23,4,49,12.25,0,0,0,0,,0,0.0%,,0,0,0.0,,
113,1998,1998-12-27,16,29.078,GNB,@,CHI,W 16-13,*,16,22,72.73,153,1,2,68.9,0,0,6.95,3.77,3,9,3.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
114,1999,1999-09-12,1,29.337,GNB,,OAK,W 28-24,*,28,47,59.57,333,4,3,83.0,3,15,7.09,5.91,2,13,6.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
115,1999,1999-09-19,2,29.344,GNB,@,DET,L 15-23,*,20,41,48.78,288,0,1,61.8,1,5,7.02,5.93,2,1,0.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
116,1999,1999-09-26,3,29.351,GNB,,MIN,W 23-20,*,24,39,61.54,304,1,0,94.4,2,15,7.79,8.31,3,13,4.33,0,0,0,0,,0,0.0%,,0,0,0.0,,
117,1999,1999-10-10,4,30.000,GNB,,TAM,W 26-23,*,22,40,55.00,390,2,0,105.2,5,38,9.75,10.75,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
118,1999,1999-10-17,5,30.007,GNB,@,DEN,L 10-31,*,7,23,30.43,120,0,3,9.6,1,8,5.22,-0.65,1,9,9.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
119,1999,1999-10-24,6,30.014,GNB,@,SDG,W 31-3,*,12,22,54.55,173,3,1,100.9,1,7,7.86,8.55,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
120,1999,1999-11-01,7,30.022,GNB,,SEA,L 7-27,*,14,35,40.00,180,1,4,26.8,3,21,5.14,0.57,3,16,5.33,0,0,0,0,,0,0.0%,,0,0,0.0,,
121,1999,1999-11-07,8,30.028,GNB,,CHI,L 13-14,*,27,40,67.50,267,1,1,84.1,3,13,6.68,6.05,2,8,4.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
122,1999,1999-11-14,9,30.035,GNB,@,DAL,L 13-27,*,26,50,52.00,260,1,2,57.1,3,16,5.20,3.80,2,9,4.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
123,1999,1999-11-21,10,30.042,GNB,,DET,W 26-17,*,26,40,65.00,309,1,0,96.8,1,2,7.73,8.23,1,-1,-1.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
124,1999,1999-11-29,11,30.050,GNB,@,SFO,W 20-3,*,24,35,68.57,236,2,0,106.4,1,7,6.74,7.89,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
125,1999,1999-12-05,12,30.056,GNB,@,CHI,W 35-19,*,17,24,70.83,155,1,2,67.2,2,16,6.46,3.54,1,10,10.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
126,1999,1999-12-12,13,30.063,GNB,,CAR,L 31-33,*,26,38,68.42,302,2,1,98.8,2,19,7.95,7.82,5,29,5.80,0,0,0,0,,0,0.0%,,0,0,0.0,,
127,1999,1999-12-20,14,30.071,GNB,@,MIN,L 20-24,*,22,39,56.41,229,0,2,52.2,4,26,5.87,3.56,2,8,4.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
128,1999,1999-12-26,15,30.077,GNB,@,TAM,L 10-29,*,25,48,52.08,234,1,2,55.4,1,3,4.88,3.42,2,8,4.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
129,1999,2000-01-02,16,30.084,GNB,,ARI,W 49-24,*,21,34,61.76,311,2,1,99.0,2,12,9.15,9.00,1,20,20.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
130,2000,2000-09-03,1,30.329,GNB,,NYJ,L 16-20,*,14,34,41.18,152,1,1,52.6,1,3,4.47,3.74,2,13,6.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
131,2000,2000-09-10,2,30.336,GNB,@,BUF,L 18-27,*,25,35,71.43,269,2,0,112.7,4,35,7.69,8.83,3,-2,-0.67,0,0,0,0,,0,0.0%,,0,0,0.0,,
132,2000,2000-09-17,3,30.343,GNB,,PHI,W 6-3,*,18,33,54.55,189,0,3,33.5,5,32,5.73,1.64,2,2,1.00,0,0,0,0,,0,0.0%,,0,0,0.0,,
133,2000,2000-09-24,4,30.350,GNB,@,ARI,W 29-3,*,17,31,54.84,277,1,0,95.8,1,9,8.94,9.58,4,38,9.50,0,0,0,0,,0,0.0%,,0,0,0.0,,
134,2000,2000-10-01,5,30.357,GNB,,CHI,L 24-27,*,31,48,64.58,333,3,1,97.0,2,13,6.94,7.25,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
135,2000,2000-10-08,6,30.364,GNB,@,DET,L 24-31,*,27,43,62.79,293,2,3,69.2,4,23,6.81,4.60,0,0,,0,0,0,0,,0,0.0%,,0,0,0.0,,
