ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,2015,2015-09-10,1,23.164,PIT,@,NWE,L 21-28,,0,0,0,,0,0.0%,,0,0,,0,0,0
2,2015,2015-09-20,2,23.174,PIT,,SFO,W 43-18,,0,0,0,,0,0.0%,,0,0,,0,0,0
3,2015,2015-09-27,3,23.181,PIT,@,STL,W 12-6,,0,0,0,,0,0.0%,,0,0,,0,0,0
4,2015,2015-10-01,4,23.185,PIT,,BAL,L 20-23,,0,0,0,,0,0.0%,,0,0,,0,0,0
5,2015,2015-10-12,5,23.196,PIT,@,SDG,W 24-20,,0,0,0,,0,0.0%,,0,0,,0,0,0
6,2015,2015-10-18,6,23.202,PIT,,ARI,W 25-13,,0,0,0,,0,0.0%,,0,0,,0,0,0
7,2015,2015-10-25,7,23.209,PIT,@,KAN,L 13-23,,0,0,0,,0,0.0%,,0,0,,0,0,0
8,2015,2015-11-01,8,23.216,PIT,,CIN,L 10-16,*,0,0,0,,0,0.0%,,0,0,,0,0,0
9,2015,2015-11-08,9,23.223,PIT,,OAK,W 38-35,,0,0,0,,0,0.0%,,0,0,,0,0,0
10,2015,2015-11-15,10,23.230,PIT,,CLE,W 30-9,*,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0
11,2015,2015-11-29,11,23.244,PIT,@,SEA,L 30-39,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0
12,2015,2015-12-06,12,23.251,PIT,,IND,W 45-10,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0
13,2015,2015-12-13,13,23.258,PIT,@,CIN,W 33-20,,0,0,0,,0,0.0%,,0,0,,0,0,0
14,2015,2015-12-20,14,23.265,PIT,,DEN,W 34-27,,0,0,0,,0,0.0%,,0,0,,0,0,0
15,2015,2015-12-27,15,23.272,PIT,@,BAL,L 17-20,,0,0,0,,0,0.0%,,0,0,,0,0,0
