ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
24,2015,2015-11-15,9,25.226,ARI,@,SEA,W 39-32,*,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
25,2015,2015-11-22,10,25.233,ARI,,CIN,W 34-31,*,3,3,43,14.33,1,100.0%,14.33,2,9,4.50,0,0,0,,0,0,0,,0,1,6,0.0,0,0
26,2015,2015-11-29,11,25.240,ARI,@,SFO,W 19-13,,7,5,99,19.80,0,71.4%,14.14,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
27,2015,2015-12-06,12,25.247,ARI,@,STL,W 27-3,*,8,6,113,18.83,0,75.0%,14.13,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
28,2015,2015-12-10,13,25.251,ARI,,MIN,W 23-20,,5,4,78,19.50,1,80.0%,15.60,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0
29,2015,2015-12-20,14,25.261,ARI,@,PHI,W 40-17,*,9,3,38,12.67,1,33.3%,4.22,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0
30,2015,2015-12-27,15,25.268,ARI,,GNB,W 38-8,*,4,3,25,8.33,1,75.0%,6.25,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0
31,2015,2016-01-03,16,25.275,ARI,,SEA,L 6-36,*,11,4,45,11.25,0,36.4%,4.09,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
32,2016,2016-09-11,1,26.161,ARI,,NWE,L 21-23,,4,1,8,8.00,0,25.0%,2.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
33,2016,2016-09-18,2,26.168,ARI,,TAM,W 40-7,,3,1,14,14.00,0,33.3%,4.67,0,0,,0,0,0,,0,1,7,7.00,0,0,0,0.0,0,0
34,2016,2016-09-25,3,26.175,ARI,@,BUF,L 18-33,,11,6,70,11.67,0,54.5%,6.36,0,0,,0,1,51,51.00,0,1,12,12.00,0,0,0,0.0,0,0
35,2016,2016-10-02,4,26.182,ARI,,LAR,L 13-17,*,16,10,144,14.40,0,62.5%,9.00,0,0,,0,0,0,,0,3,23,7.67,0,0,0,0.0,0,0
36,2016,2016-10-06,5,26.186,ARI,@,SFO,W 33-21,*,5,1,11,11.00,0,20.0%,2.20,0,0,,0,0,0,,0,4,25,6.25,0,0,0,0.0,0,0
37,2016,2016-10-17,6,26.197,ARI,,NYJ,W 28-3,*,7,5,54,10.80,0,71.4%,7.71,0,0,,0,0,0,,0,2,3,1.50,0,0,0,0.0,0,0
38,2016,2016-10-30,8,26.210,ARI,@,CAR,L 20-30,,4,4,49,12.25,1,100.0%,12.25,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0
39,2016,2016-11-13,9,26.224,ARI,,SFO,W 23-20,,4,2,30,15.00,0,50.0%,7.50,1,10,10.00,0,0,0,,0,2,7,3.50,0,0,0,0.0,0,0
40,2016,2016-11-20,10,26.231,ARI,@,MIN,L 24-30,,4,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,3,36,12.00,0,0,0,0.0,0,0
41,2016,2016-11-27,11,26.238,ARI,@,ATL,L 19-38,*,2,1,19,19.00,0,50.0%,9.50,0,0,,0,0,0,,0,1,6,6.00,0,0,0,0.0,0,0
42,2016,2016-12-04,12,26.245,ARI,,WAS,W 31-23,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
43,2016,2016-12-11,13,26.252,ARI,@,MIA,L 23-26,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
44,2016,2016-12-18,14,26.259,ARI,,NOR,L 41-48,*,6,5,81,16.20,1,83.3%,13.50,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0
45,2016,2016-12-24,15,26.265,ARI,@,SEA,W 34-31,*,2,1,12,12.00,0,50.0%,6.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
46,2016,2017-01-01,16,26.273,ARI,@,LAR,W 44-6,,4,2,25,12.50,0,50.0%,6.25,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
47,2017,2017-09-10,1,27.160,ARI,@,DET,L 23-35,*,9,4,32,8.00,0,44.4%,3.56,1,10,10.00,0,0,0,,0,0,0,,0,0,0,0.0,0,0
48,2017,2017-10-01,4,27.181,ARI,,SFO,W 18-15,,7,3,47,15.67,0,42.9%,6.71,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
49,2017,2017-10-08,5,27.188,ARI,@,PHI,L 7-34,,7,2,26,13.00,1,28.6%,3.71,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0
50,2017,2017-10-15,6,27.195,ARI,,TAM,W 38-33,*,4,3,63,21.00,1,75.0%,15.75,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0
51,2017,2017-10-22,7,27.202,ARI,@,LAR,L 0-33,*,4,1,6,6.00,0,25.0%,1.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
52,2017,2017-11-05,8,27.216,ARI,@,SFO,W 20-10,*,4,1,52,52.00,0,25.0%,13.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
53,2017,2017-11-09,9,27.220,ARI,,SEA,L 16-22,,6,2,27,13.50,0,33.3%,4.50,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
54,2017,2017-11-19,10,27.230,ARI,@,HOU,L 21-31,*,6,3,18,6.00,0,50.0%,3.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
55,2017,2017-12-24,15,27.265,ARI,,NYG,W 23-0,,4,2,28,14.00,1,50.0%,7.00,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0
56,2017,2017-12-31,16,27.272,ARI,@,SEA,W 26-24,,4,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
57,2018,2018-09-09,1,28.159,BAL,,BUF,W 47-3,*,4,3,44,14.67,1,75.0%,11.00,1,1,1.00,0,0,0,,0,0,0,,0,1,6,0.0,0,0
58,2018,2018-09-13,2,28.163,BAL,@,CIN,L 23-34,*,10,4,92,23.00,1,40.0%,9.20,0,0,,0,0,0,,0,0,0,,0,1,6,0.0,0,0
59,2018,2018-09-23,3,28.173,BAL,,DEN,W 27-14,*,9,5,86,17.20,0,55.6%,9.56,0,0,,0,0,0,,0,0,0,,0,0,0,0.0,0,0
