ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2001,2001-11-18,9,23.181,DAL,,PHI,L 3-36,,0,,,,,0.0%,,,,,,,,,,,
2,2001,2001-11-22,10,23.185,DAL,,DEN,L 24-26,,,,,,,0.0%,,,,,,,,,,,
3,2001,2001-12-02,11,23.195,DAL,@,WAS,W 20-14,,,,,,,0.0%,,,,,,,,,,,
4,2001,2001-12-09,12,23.202,DAL,,NYG,W 20-13,,,,,,,0.0%,,,,,,,,,,,
5,2001,2001-12-16,13,23.209,DAL,@,SEA,L 3-29,,0,,,,,0.0%,,,,,,,,,,,
6,2001,2001-12-30,15,23.223,DAL,,SFO,W 27-21,,0,,,,,0.0%,,,,,,,,,,,
7,2001,2002-01-06,16,23.230,DAL,@,DET,L 10-15,,0,,,,,0.0%,,,,,,,,,,,
8,2002,2002-09-08,1,24.110,DAL,@,HOU,L 10-19,,0,,,,,0.0%,,,,,,,,,,,
9,2002,2002-09-15,2,24.117,DAL,,TEN,W 21-13,,0,,,,,0.0%,,,,,,,,,,,
10,2002,2002-09-22,3,24.124,DAL,@,PHI,L 13-44,,0,,,,,0.0%,,,,,,,,,,,
11,2002,2002-09-29,4,24.131,DAL,@,STL,W 13-10,,0,,,,,0.0%,,,,,,,,,,,
12,2002,2002-10-06,5,24.138,DAL,,NYG,L 17-21,,0,,,,,0.0%,,,,,,,,,,,
13,2002,2002-10-13,6,24.145,DAL,,CAR,W 14-13,,0,,,,,0.0%,,,,,,,,,,,
14,2002,2002-10-20,7,24.152,DAL,@,ARI,L 6-9,,0,,,,,0.0%,,,,,,,,,,,
15,2002,2002-10-27,8,24.159,DAL,,SEA,L 14-17,,0,,,,,0.0%,,,,,,,,,,,
16,2002,2002-11-03,9,24.166,DAL,@,DET,L 7-9,,0,,,,,0.0%,,,,,,,,,,,
17,2002,2002-11-17,10,24.180,DAL,@,IND,L 3-20,,0,,,,,0.0%,,,,,,,,,,,
18,2002,2002-11-24,11,24.187,DAL,,JAX,W 21-19,,0,,,,,0.0%,,,,,,,,,,,
19,2003,2003-09-07,1,25.109,DAL,,ATL,L 13-27,,0,,,,,0.0%,,,,,,,,,,,
20,2003,2003-09-15,2,25.117,DAL,@,NYG,W 35-32,,0,,,,,0.0%,,,,,,,,,,,
21,2003,2003-09-28,3,25.130,DAL,@,NYJ,W 17-6,*,0,,,,,0.0%,,,,,,,,,,,
22,2003,2003-10-05,4,25.137,DAL,,ARI,W 24-7,,0,,,,,0.0%,,,,,,,,,,,
23,2003,2003-10-12,5,25.144,DAL,,PHI,W 23-21,,0,0,0,,0,0.0%,,0,0,,0,1,37,37.00,1,1,6
24,2003,2003-10-19,6,25.151,DAL,@,DET,W 38-7,,0,,,,,0.0%,,,,,,,,,,,
25,2003,2003-10-26,7,25.158,DAL,@,TAM,L 0-16,,0,,,,,0.0%,,,,,,,,,,,
26,2003,2003-11-02,8,25.165,DAL,,WAS,W 21-14,,0,,,,,0.0%,,,,,,,,,,,
27,2003,2003-11-09,9,25.172,DAL,,BUF,W 10-6,,0,,,,,0.0%,,,,,,,,,,,
28,2003,2003-11-16,10,25.179,DAL,@,NWE,L 0-12,,0,,,,,0.0%,,,,,,,,,,,
29,2003,2003-11-23,11,25.186,DAL,,CAR,W 24-20,,0,,,,,0.0%,,,,,,,,,,,
30,2003,2003-11-27,12,25.190,DAL,,MIA,L 21-40,,2,0,0,,0,0.0%,0.00,0,0,,0,1,23,23.00,0,0,0
31,2003,2003-12-07,13,25.200,DAL,@,PHI,L 10-36,,1,,,,,0.0%,,,,,,,,,,,
32,2003,2003-12-14,14,25.207,DAL,@,WAS,W 27-0,,0,,,,,0.0%,,,,,,,,,,,
33,2003,2003-12-21,15,25.214,DAL,,NYG,W 19-3,,0,,,,,0.0%,,,,,,,,,,,
34,2003,2003-12-28,16,25.221,DAL,@,NOR,L 7-13,,0,,,,,0.0%,,,,,,,,,,,
35,2004,2004-09-12,1,26.114,DAL,@,MIN,L 17-35,*,0,,,,,0.0%,,,,,,,,,,,
36,2004,2004-09-19,2,26.121,DAL,,CLE,W 19-12,*,0,,,,,0.0%,,,,,,,,,,,
37,2004,2004-09-27,3,26.129,DAL,@,WAS,W 21-18,*,0,,,,,0.0%,,,,,,,,,,,
38,2004,2004-10-10,4,26.142,DAL,,NYG,L 10-26,*,0,,,,,0.0%,,,,,,,,,,,
39,2004,2004-10-17,5,26.149,DAL,,PIT,L 20-24,*,0,,,,,0.0%,,,,,,,,,,,
40,2004,2004-10-24,6,26.156,DAL,@,GNB,L 20-41,*,0,,,,,0.0%,,,,,,,,,,,
41,2004,2004-10-31,7,26.163,DAL,,DET,W 31-21,*,0,0,0,,0,0.0%,,1,13,13.00,0,0,0,,0,0,0
42,2004,2004-11-07,8,26.170,DAL,@,CIN,L 3-26,*,3,1,14,14.00,0,33.3%,4.67,0,0,,0,0,0,,0,0,0
43,2005,2005-09-08,1,27.110,OAK,@,NWE,L 20-30,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
44,2005,2005-09-18,2,27.120,OAK,,KAN,L 17-23,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
