ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists
1,2011,2011-09-11,1,22.251,MIN,@,SDG,L 17-24,,,,,,,,
2,2011,2011-09-18,2,22.258,MIN,,TAM,L 20-24,,0,0,,0,0.0,0,1
3,2011,2011-09-25,3,22.265,MIN,,DET,L 23-26,,,,,,,,
4,2011,2011-10-02,4,22.272,MIN,@,KAN,L 17-22,,,,,,,,
5,2011,2011-10-09,5,22.279,MIN,,ARI,W 34-10,,0,0,,0,0.0,0,0
6,2011,2011-10-16,6,22.286,MIN,@,CHI,L 10-39,,0,0,,0,0.0,1,0
7,2011,2011-10-23,7,22.293,MIN,,GNB,L 27-33,,,,,,,,
8,2011,2011-10-30,8,22.300,MIN,@,CAR,W 24-21,,,,,,,,
9,2011,2011-11-14,9,22.315,MIN,@,GNB,L 7-45,*,0,0,,0,0.0,2,1
10,2011,2011-11-20,10,22.321,MIN,,OAK,L 21-27,,,,,,,,
11,2011,2011-11-27,11,22.328,MIN,@,ATL,L 14-24,,0,0,,0,0.0,0,1
12,2011,2011-12-04,12,22.335,MIN,,DEN,L 32-35,,0,0,,0,0.0,0,1
13,2011,2011-12-11,13,22.342,MIN,@,DET,L 28-34,*,,,,,,,
14,2011,2011-12-18,14,22.349,MIN,,NOR,L 20-42,,0,0,,0,0.0,0,1
15,2011,2011-12-24,15,22.355,MIN,@,WAS,W 33-26,,,,,,,,
16,2011,2012-01-01,16,22.363,MIN,,CHI,L 13-17,,0,0,,0,0.0,2,0
17,2012,2012-09-09,1,23.250,MIN,,JAX,W 26-23,,0,0,,0,0.0,1,0
18,2012,2012-09-16,2,23.257,MIN,@,IND,L 20-23,,0,0,,0,0.0,1,1
19,2012,2012-09-23,3,23.264,MIN,,SFO,W 24-13,,,,,,,,
20,2012,2012-09-30,4,23.271,MIN,@,DET,W 20-13,,1,4,4.00,0,0.0,0,2
21,2012,2012-10-07,5,23.278,MIN,,TEN,W 30-7,,,,,,,,
22,2012,2012-10-14,6,23.285,MIN,@,WAS,L 26-38,,,,,,,,
23,2012,2012-10-21,7,23.292,MIN,,ARI,W 21-14,,0,0,,0,0.0,0,0
24,2012,2012-10-25,8,23.296,MIN,,TAM,L 17-36,,0,0,,0,0.0,1,2
25,2012,2012-11-04,9,23.306,MIN,@,SEA,L 20-30,,,,,,,,
26,2012,2012-11-11,10,23.313,MIN,,DET,W 34-24,,1,8,8.00,0,0.0,0,0
27,2012,2012-11-25,11,23.327,MIN,@,CHI,L 10-28,,0,0,,0,0.0,2,1
28,2012,2012-12-02,12,23.334,MIN,@,GNB,L 14-23,,,,,,,,
29,2012,2012-12-09,13,23.341,MIN,,CHI,W 21-14,,0,0,,0,0.0,0,0
30,2012,2012-12-16,14,23.348,MIN,@,STL,W 36-22,,0,0,,0,1.0,3,0
31,2012,2012-12-23,15,23.355,MIN,@,HOU,W 23-6,,,,,,,,
32,2012,2012-12-30,16,23.362,MIN,,GNB,W 37-34,,,,,,,,
