ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td
1,1950,1950-09-17,1,23.309,NYY,@,SFO,W 21-17,*,10,18,55.56,75,1,1,61.1,0,0,4.17,2.78,1,0,0.00,0
2,1950,1950-09-22,2,23.314,NYY,@,RAM,L 28-45,*,8,20,40.00,128,1,1,57.9,0,0,6.40,5.15,1,1,1.00,1
3,1950,1950-09-29,3,23.321,NYY,,DET,W 44-21,*,15,29,51.72,264,4,2,94.0,0,0,9.10,8.76,2,2,1.00,0
4,1950,1950-10-08,4,23.330,NYY,@,GNB,W 44-31,*,10,24,41.67,212,3,2,78.5,0,0,8.83,7.58,0,0,,0
5,1950,1950-10-12,5,23.334,NYY,,SFO,W 29-24,*,18,35,51.43,280,3,3,71.1,0,0,8.00,5.86,1,3,3.00,0
6,1950,1950-10-19,6,23.341,NYY,,GNB,W 35-17,*,12,23,52.17,244,2,2,82.5,0,0,10.61,8.43,1,-9,-9.00,0
7,1950,1950-10-29,7,23.351,NYY,,CHI,W 38-27,*,10,18,55.56,276,2,1,114.4,0,0,15.33,15.06,1,1,1.00,1
8,1950,1950-11-12,8,24.000,NYY,@,CHI,L 20-28,*,12,28,42.86,210,2,1,78.0,0,0,7.50,7.32,0,0,,0
9,1950,1950-11-19,9,24.007,NYY,,RAM,L 35-43,*,17,33,51.52,202,2,6,51.1,0,0,6.12,-0.85,1,2,2.00,1
10,1950,1950-11-23,10,24.011,NYY,@,DET,L 14-49,*,7,18,38.89,97,1,2,35.9,0,0,5.39,1.50,0,0,,0
11,1950,1950-12-03,11,24.021,NYY,@,NYG,L 7-51,*,12,27,44.44,101,0,2,23.8,0,0,3.74,0.41,0,0,,0
12,1950,1950-12-10,12,24.028,NYY,,BAL,W 51-14,*,9,21,42.86,162,1,1,66.0,0,0,7.71,6.52,0,0,,0
13,1951,1951-11-18,8,25.006,NYY,@,RAM,L 21-48,,9,16,56.25,111,0,1,51.8,0,0,6.94,4.13,2,5,2.50,0
14,1951,1951-11-25,9,25.013,NYY,,SFO,T 10-10,*,4,10,40.00,16,0,2,8.3,0,0,1.60,-7.40,0,0,,0
15,1951,1951-12-02,10,25.020,NYY,@,GNB,W 31-28,,9,20,45.00,97,1,1,55.6,0,0,4.85,3.60,1,4,4.00,0
16,1951,1951-12-09,11,25.027,NYY,,CHI,L 21-45,,4,8,50.00,43,0,0,66.1,0,0,5.38,5.38,0,0,,0
17,1951,1951-12-16,12,25.034,NYY,,NYG,L 17-27,,5,13,38.46,73,1,2,43.6,0,0,5.62,0.23,0,0,,0
18,1952,1952-09-28,1,25.321,CLE,,RAM,W 37-7,,0,0,,0,0,,,,,,,1,2,2.00,0
19,1952,1952-10-19,4,25.342,CLE,@,PHI,W 49-7,,1,1,100.00,11,1,0,152.1,0,0,11.00,31.00,0,0,,0
20,1952,1952-11-09,7,25.363,CLE,,CRD,W 28-13,,1,4,25.00,9,0,1,0.0,0,0,2.25,-9.00,0,0,,0
21,1952,1952-11-30,10,26.018,CLE,@,WAS,W 48-24,,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,0,0,,0
22,1953,1953-09-27,1,26.319,CLE,@,GNB,W 27-0,,2,2,100.00,-12,0,0,79.2,0,0,-6.00,-6.00,0,0,,0
23,1953,1953-10-10,3,26.332,CLE,,PHI,W 37-13,,1,1,100.00,15,0,0,118.7,0,0,15.00,15.00,0,0,,0
24,1953,1953-11-01,6,26.354,CLE,,WAS,W 27-3,,1,2,50.00,0,0,0,56.2,0,0,0.00,0.00,0,0,,0
25,1953,1953-11-15,8,27.003,CLE,,SFO,W 23-21,,0,3,0.00,0,0,0,39.6,0,0,0.00,0.00,1,3,3.00,0
26,1953,1953-12-06,11,27.024,CLE,,NYG,W 62-14,*,15,27,55.56,237,3,0,122.0,0,0,8.78,11.00,1,3,3.00,0
27,1953,1953-12-13,12,27.031,CLE,@,PHI,L 27-42,,4,6,66.67,61,1,0,139.6,0,0,10.17,13.50,0,0,,0
28,1954,1954-10-10,2,27.332,CLE,,CRD,W 31-7,,5,9,55.56,80,0,1,45.8,0,0,8.89,3.89,2,-9,-4.50,0
29,1954,1954-10-24,4,27.346,CLE,@,CRD,W 35-3,,7,11,63.64,74,0,0,83.1,0,0,6.73,6.73,0,0,,0
30,1954,1954-11-07,6,27.360,CLE,,WAS,W 62-3,,10,11,90.91,208,3,0,158.3,0,0,18.91,24.36,3,2,0.67,0
31,1954,1954-12-05,10,28.023,CLE,@,WAS,W 34-14,,5,10,50.00,49,0,1,24.6,0,0,4.90,0.40,2,-1,-0.50,1
32,1954,1954-12-12,11,28.030,CLE,,PIT,W 42-7,,5,12,41.67,54,0,1,20.8,0,0,4.50,0.75,1,-5,-5.00,0
33,1955,1955-09-25,1,28.317,CLE,,WAS,L 17-27,,12,18,66.67,159,2,0,131.5,0,0,8.83,11.06,3,4,1.33,0
34,1955,1955-10-02,2,28.324,CLE,@,SFO,W 38-3,,1,1,100.00,32,0,0,118.7,0,0,32.00,32.00,0,0,,0
35,1955,1955-10-16,4,28.338,CLE,@,WAS,W 24-14,,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0
36,1955,1955-10-23,5,28.345,CLE,,GNB,W 41-10,,3,3,100.00,84,2,0,158.3,0,0,28.00,41.33,0,0,,0
37,1955,1955-11-06,7,28.359,CLE,,NYG,W 24-14,,10,15,66.67,163,2,2,102.9,0,0,10.87,7.53,3,4,1.33,1
38,1955,1955-11-13,8,29.001,CLE,@,PHI,L 17-33,,1,3,33.33,5,0,1,2.8,0,0,1.67,-13.33,0,0,,0
39,1955,1955-11-20,9,29.008,CLE,,PIT,W 41-14,,2,2,100.00,41,0,0,118.7,0,0,20.50,20.50,0,0,,0
40,1955,1955-12-04,11,29.022,CLE,@,PIT,W 30-7,,3,4,75.00,20,0,0,85.4,0,0,5.00,5.00,0,0,,0
41,1956,1956-09-30,1,29.323,CLE,@,CRD,L 7-9,*,6,12,50.00,89,1,2,62.8,0,0,7.42,1.58,2,0,0.00,0
42,1956,1956-10-06,2,29.329,CLE,@,PIT,W 14-10,*,14,17,82.35,122,0,0,96.6,0,0,7.18,7.18,4,8,2.00,1
43,1956,1956-10-14,3,29.337,CLE,,NYG,L 9-21,*,17,25,68.00,156,0,1,68.1,0,0,6.24,4.44,3,10,3.33,0
44,1956,1956-10-21,4,29.344,CLE,@,WAS,L 9-20,*,2,3,66.67,31,0,0,100.7,0,0,10.33,10.33,1,1,1.00,0
