ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
24,1987,1987-11-29,11,23.257,SFO,,CLE,W 38-24,,,,,0,0,,0,,,,,,
25,1987,1987-12-06,12,23.264,SFO,@,GNB,W 23-12,,,,,0,0,,0,,,,,,
26,1987,1987-12-14,13,23.272,SFO,,CHI,W 41-0,0,0,,0,0,0,,0,0,0,0.0,1,0,0
27,1987,1987-12-20,14,23.278,SFO,,ATL,W 35-7,0,0,,0,0,0,,0,0,0,0.0,1,0,0
28,1987,1987-12-27,15,23.285,SFO,,RAM,W 48-0,0,0,,0,0,0,,0,0,0,0.0,1,1,0
29,1988,1988-09-04,1,24.171,SFO,@,NOR,W 34-33,0,0,,0,2,18,9.00,0,0,0,0.0,0,0,0
30,1988,1988-09-11,2,24.178,SFO,@,NYG,W 20-17,,,,,0,0,,0,,,,,,
31,1988,1988-09-18,3,24.185,SFO,,ATL,L 17-34,,,,,0,0,,0,,,,,,
32,1988,1988-09-25,4,24.192,SFO,@,SEA,W 38-7,0,0,,0,1,10,10.00,0,0,0,0.0,0,0,0
33,1988,1988-10-02,5,24.199,SFO,,DET,W 20-13,0,0,,0,0,0,,0,0,0,1.0,0,0,0
34,1988,1988-10-09,6,24.206,SFO,,DEN,L 13-16,0,0,,0,1,0,0.00,0,0,0,0.0,0,0,0
35,1988,1988-10-16,7,24.213,SFO,@,RAM,W 24-21,,,,,0,0,,0,,,,,,
36,1988,1988-10-24,8,24.221,SFO,@,CHI,L 9-10,,,,,0,0,,0,,,,,,
37,1988,1988-10-30,9,24.227,SFO,,MIN,W 24-21,,,,,0,0,,0,,,,,,
38,1988,1988-11-06,10,24.234,SFO,@,PHO,L 23-24,,,,,0,0,,0,,,,,,
39,1989,1989-09-10,1,25.177,SFO,@,IND,W 30-24,,,,,0,0,,0,,,,,,
40,1989,1989-09-17,2,25.184,SFO,@,TAM,W 20-16,,,,,0,0,,0,,,,,,
41,1989,1989-09-24,3,25.191,SFO,@,PHI,W 38-28,,,,,0,0,,0,,,,,,
42,1989,1989-10-01,4,25.198,SFO,,RAM,L 12-13,,,,,0,0,,0,,,,,,
43,1989,1989-10-08,5,25.205,SFO,@,NOR,W 24-20,,,,,0,0,,0,,,,,,
44,1989,1989-10-15,6,25.212,SFO,@,DAL,W 31-14,,,,,0,0,,0,,,,,,
45,1989,1989-10-22,7,25.219,SFO,,NWE,W 37-20,0,0,,0,0,0,,0,0,0,0.0,1,3,0
46,1989,1989-10-29,8,25.226,SFO,@,NYJ,W 23-10,,,,,0,0,,0,,,,,,
47,1989,1989-11-06,9,25.234,SFO,,NOR,W 31-13,,,,,0,0,,0,,,,,,
48,1989,1989-11-12,10,25.240,SFO,,ATL,W 45-3,,,,,0,0,,0,,,,,,
49,1989,1989-11-19,11,25.247,SFO,,GNB,L 17-21,,,,,0,0,,0,,,,,,
50,1989,1989-11-27,12,25.255,SFO,,NYG,W 34-24,,,,,0,0,,0,,,,,,
51,1989,1989-12-03,13,25.261,SFO,@,ATL,W 23-10,,,,,0,0,,0,,,,,,
52,1989,1989-12-11,14,25.269,SFO,@,RAM,W 30-27,,,,,0,0,,0,,,,,,
53,1989,1989-12-17,15,25.275,SFO,,BUF,W 21-10,,,,,0,0,,0,,,,,,
54,1989,1989-12-24,16,25.282,SFO,,CHI,W 26-0,0,0,,0,1,9,9.00,0,0,0,0.0,1,3,0
55,1990,1990-09-10,1,26.177,SFO,@,NOR,W 13-12,0,0,,0,0,0,,0,,,,,,
56,1990,1990-09-16,2,26.183,SFO,,WAS,W 26-13,0,0,,0,0,0,,0,,,,,,
57,1990,1990-09-23,3,26.190,SFO,,ATL,W 19-13,1,15,15.00,0,3,11,3.67,0,0,0,0.0,0,0,0
58,1990,1990-10-07,4,26.204,SFO,@,HOU,W 24-21,0,0,,0,0,0,,0,,,,,,
59,1990,1990-10-14,5,26.211,SFO,@,ATL,W 45-35,0,0,,0,0,0,,0,,,,,,
60,1990,1990-10-21,6,26.218,SFO,,PIT,W 27-7,0,0,,0,2,22,11.00,0,0,0,0.0,0,0,0
61,1990,1990-10-28,7,26.225,SFO,,CLE,W 20-17,0,0,,0,2,10,5.00,0,0,0,0.0,1,0,0
62,1990,1990-11-04,8,26.232,SFO,@,GNB,W 24-20,0,0,,0,0,0,,0,,,,,,
63,1990,1990-11-11,9,26.239,SFO,@,DAL,W 24-6,0,0,,0,3,33,11.00,0,0,0,0.0,0,0,0
64,1990,1990-11-18,10,26.246,SFO,,TAM,W 31-7,0,0,,0,2,7,3.50,0,0,0,0.0,1,9,0
65,1990,1990-11-25,11,26.253,SFO,,RAM,L 17-28,0,0,,0,3,20,6.67,0,0,0,0.0,0,0,0
66,1990,1990-12-03,12,26.261,SFO,,NYG,W 7-3,0,0,,0,0,0,,0,,,,,,
67,1990,1990-12-09,13,26.267,SFO,@,CIN,W 20-17,0,0,,0,0,0,,0,,,,,,
68,1990,1990-12-17,14,26.275,SFO,@,RAM,W 26-10,0,0,,0,0,0,,0,0,0,0.0,1,23,0
69,1990,1990-12-23,15,26.281,SFO,,NOR,L 10-13,0,0,,0,1,2,2.00,0,0,0,0.0,0,0,0
70,1990,1990-12-30,16,26.288,SFO,@,MIN,W 20-17,0,0,,0,0,0,,0,,,,,,
71,1991,1991-09-02,1,27.169,SFO,@,NYG,L 14-16,,,,,0,0,,0,,,,,,
72,1991,1991-09-08,2,27.175,SFO,,SDG,W 34-14,,,,,0,0,,0,,,,,,
73,1991,1991-09-15,3,27.182,SFO,@,MIN,L 14-17,,,,,0,0,,0,,,,,,
74,1991,1991-09-22,4,27.189,SFO,,RAM,W 27-10,,,,,0,0,,0,,,,,,
75,1991,1991-09-29,5,27.196,SFO,@,RAI,L 6-12,,,,,0,0,,0,,,,,,
76,1991,1991-10-13,6,27.210,SFO,,ATL,L 34-39,,,,,0,0,,0,,,,,,
77,1991,1991-10-20,7,27.217,SFO,,DET,W 35-3,,,,,0,0,,0,,,,,,
78,1991,1991-10-27,8,27.224,SFO,@,PHI,W 23-7,0,0,,0,0,0,,0,0,0,0.0,1,0,0
79,1991,1991-11-03,9,27.231,SFO,@,ATL,L 14-17,,,,,0,0,,0,,,,,,
80,1991,1991-11-10,10,27.238,SFO,@,NOR,L 3-10,,,,,0,0,,0,,,,,,
81,1991,1991-11-17,11,27.245,SFO,,PHO,W 14-10,,,,,0,0,,0,,,,,,
82,1991,1991-11-25,12,27.253,SFO,@,RAM,W 33-10,,,,,0,0,,0,,,,,,
83,1991,1991-12-01,13,27.259,SFO,,NOR,W 38-24,,,,,0,0,,0,,,,,,
84,1991,1991-12-08,14,27.266,SFO,@,SEA,W 24-22,,,,,0,0,,0,,,,,,
85,1991,1991-12-14,15,27.272,SFO,,KAN,W 28-14,,,,,0,0,,0,,,,,,
86,1991,1991-12-23,16,27.281,SFO,,CHI,W 52-14,,,,,0,0,,0,,,,,,
87,1992,1992-09-06,1,28.173,SFO,@,NYG,W 31-14,0,0,,0,4,60,15.00,0,0,0,0.0,0,0,0
88,1992,1992-09-13,2,28.180,SFO,,BUF,L 31-34,,,,,0,0,,0,,,,,,
89,1992,1992-09-20,3,28.187,SFO,@,NYJ,W 31-14,,,,,0,0,,0,,,,,,
90,1992,1992-09-27,4,28.194,SFO,@,NOR,W 16-10,,,,,0,0,,0,,,,,,
91,1992,1992-10-04,5,28.201,SFO,,RAM,W 27-24,,,,,0,0,,0,,,,,,
92,1992,1992-10-11,6,28.208,SFO,@,NWE,W 24-12,0,0,,0,2,9,4.50,0,0,0,0.0,0,0,0
93,1992,1992-10-18,7,28.215,SFO,,ATL,W 56-17,0,0,,0,0,0,,0,0,0,0.0,1,0,0
94,1992,1992-11-01,8,28.229,SFO,@,PHO,L 14-24,0,0,,0,0,0,,0,0,0,0.0,1,0,0
95,1992,1992-11-09,9,28.237,SFO,@,ATL,W 41-3,0,0,,0,0,0,,0,0,0,0.0,1,0,0
96,1992,1992-11-15,10,28.243,SFO,,NOR,W 21-20,,,,,0,0,,0,,,,,,
97,1992,1992-11-22,11,28.250,SFO,@,RAM,W 27-10,,,,,0,0,,0,,,,,,
98,1992,1992-11-29,12,28.257,SFO,,PHI,W 20-14,,,,,0,0,,0,,,,,,
99,1992,1992-12-06,13,28.264,SFO,,MIA,W 27-3,,,,,0,0,,0,,,,,,
100,1992,1992-12-13,14,28.271,SFO,@,MIN,W 20-17,0,0,,0,0,0,,0,0,0,0.0,1,2,0
101,1992,1992-12-19,15,28.277,SFO,,TAM,W 21-14,,,,,0,0,,0,,,,,,
102,1992,1992-12-28,16,28.286,SFO,,DET,W 24-6,0,0,,0,0,0,,0,0,0,0.0,1,2,0
103,1993,1993-09-05,1,29.172,SFO,@,PIT,W 24-13,0,0,,0,0,0,,0,0,0,0.0,1,3,0
104,1993,1993-09-13,2,29.180,SFO,@,CLE,L 13-23,,,,,,,,,,,,,,
105,1993,1993-09-19,3,29.186,SFO,,ATL,W 37-30,,,,,,,,,,,,,,
106,1993,1993-10-17,6,29.214,SFO,@,DAL,L 17-26,,,,,,,,,,,,,,
107,1993,1993-11-14,9,29.242,SFO,@,TAM,W 45-21,,,,,,,,,,,,,,
108,1993,1993-11-22,10,29.250,SFO,,NOR,W 42-7,,,,,,,,,,,,,,
109,1993,1993-11-28,11,29.256,SFO,@,RAM,W 35-10,,,,,,,,,,,,,,
110,1993,1993-12-05,12,29.263,SFO,,CIN,W 21-8,,,,,,,,,,,,,,
111,1993,1993-12-11,13,29.269,SFO,@,ATL,L 24-27,,,,,,,,,,,,,,
112,1993,1993-12-19,14,29.277,SFO,@,DET,W 55-17,,,,,,,,,,,,,,
113,1993,1993-12-25,15,29.283,SFO,,HOU,L 7-10,0,0,,0,0,0,,0,0,0,0.0,1,3,0
114,1993,1994-01-03,16,29.292,SFO,,PHI,L 34-37,0,0,,0,0,0,,0,0,0,0.0,1,0,0
115,1994,1994-09-04,1,30.171,CLE,@,CIN,W 28-20,0,0,,0,0,0,,0,0,0,0.0,1,0,0
116,1994,1994-09-11,2,30.178,CLE,,PIT,L 10-17,,,,,,,,,,,,,,
117,1994,1994-09-18,3,30.185,CLE,,ARI,W 32-0,,,,,,,,,,,,,,
118,1994,1994-09-25,4,30.192,CLE,@,IND,W 21-14,,,,,,,,,,,,,,
119,1994,1994-10-02,5,30.199,CLE,,NYJ,W 27-7,,,,,,,,,,,,,,
120,1994,1994-10-13,6,30.210,CLE,@,HOU,W 11-8,0,0,,0,0,0,,0,0,0,1.0,0,0,0
121,1994,1994-10-23,7,30.220,CLE,,CIN,W 37-13,,,,,,,,,,,,,,
122,1994,1994-10-30,8,30.227,CLE,@,DEN,L 14-26,,,,,,,,,,,,,,
123,1994,1994-11-06,9,30.234,CLE,,NWE,W 13-6,,,,,,,,,,,,,,
124,1994,1994-11-13,10,30.241,CLE,@,PHI,W 26-7,,,,,,,,,,,,,,
125,1994,1994-11-20,11,30.248,CLE,@,KAN,L 13-20,,,,,,,,,,,,,,
126,1994,1994-11-27,12,30.255,CLE,,HOU,W 34-10,,,,,,,,,,,,,,
127,1994,1994-12-04,13,30.262,CLE,,NYG,L 13-16,0,0,,0,0,0,,0,0,0,2.0,0,0,0
128,1994,1994-12-10,14,30.268,CLE,@,DAL,W 19-14,0,0,,0,0,0,,0,0,0,1.0,1,2,0
129,1994,1994-12-18,15,30.276,CLE,@,PIT,L 7-17,,,,,,,,,,,,,,
130,1995,1995-09-03,1,31.170,CLE,@,NWE,L 14-17,,,,,0,0,,0,,,,,,
131,1995,1995-09-10,2,31.177,CLE,,TAM,W 22-6,0,0,,0,0,0,,0,0,0,0.0,1,0,0
132,1995,1995-09-17,3,31.184,CLE,@,HOU,W 14-7,,,,,0,0,,0,,,,,,
133,1995,1995-09-24,4,31.191,CLE,,KAN,W 35-17,,,,,0,0,,0,,,,,,
134,1995,1995-10-02,5,31.199,CLE,,BUF,L 19-22,,,,,0,0,,0,,,,,,
135,1995,1995-10-08,6,31.205,CLE,@,DET,L 20-38,,,,,0,0,,0,,,,,,
136,1995,1995-10-22,7,31.219,CLE,,JAX,L 15-23,,,,,0,0,,0,,,,,,
137,1995,1995-10-29,8,31.226,CLE,@,CIN,W 29-26,,,,,0,0,,0,,,,,,
138,1995,1995-11-05,9,31.233,CLE,,HOU,L 10-37,,,,,0,0,,0,,,,,,
139,1995,1995-11-13,10,31.241,CLE,@,PIT,L 3-20,,,,,0,0,,0,,,,,,
140,1995,1995-11-19,11,31.247,CLE,,GNB,L 20-31,,,,,0,0,,0,,,,,,
141,1995,1995-11-26,12,31.254,CLE,,PIT,L 17-20,,,,,0,0,,0,,,,,,
142,1995,1995-12-03,13,31.261,CLE,@,SDG,L 13-31,,,,,0,0,,0,,,,,,
143,1995,1995-12-09,14,31.267,CLE,@,MIN,L 11-27,,,,,0,0,,0,,,,,,
144,1995,1995-12-17,15,31.275,CLE,,CIN,W 26-10,,,,,0,0,,0,,,,,,
145,1995,1995-12-24,16,31.282,CLE,@,JAX,L 21-24,,,,,0,0,,0,,,,,,
146,1996,1996-09-01,1,32.168,PHI,@,WAS,W 17-14,,,,,,,,,,,,,,
147,1996,1996-09-09,2,32.176,PHI,@,GNB,L 13-39,,,,,,,,,,,,,,
148,1996,1996-09-15,3,32.182,PHI,,DET,W 24-17,,,,,,,,,,,,,,
149,1996,1996-09-22,4,32.189,PHI,@,ATL,W 33-18,,,,,,,,,,,,,,
150,1996,1996-09-30,5,32.197,PHI,,DAL,L 19-23,,,,,,,,,,,,,,
151,1996,1996-10-13,6,32.210,PHI,@,NYG,W 19-10,0,0,,0,0,0,,0,0,0,0.5,0,0,0
152,1996,1996-10-20,7,32.217,PHI,,MIA,W 35-28,,,,,,,,,,,,,,
153,1996,1996-10-27,8,32.224,PHI,,CAR,W 20-9,,,,,,,,,,,,,,
154,1996,1996-11-03,9,32.231,PHI,@,DAL,W 31-21,,,,,,,,,,,,,,
155,1996,1996-11-10,10,32.238,PHI,,BUF,L 17-24,,,,,,,,,,,,,,
156,1996,1996-11-17,11,32.245,PHI,,WAS,L 21-26,,,,,,,,,,,,,,
157,1996,1996-11-24,12,32.252,PHI,@,ARI,L 30-36,,,,,,,,,,,,,,
158,1996,1996-12-01,13,32.259,PHI,,NYG,W 24-0,,,,,,,,,,,,,,
159,1996,1996-12-05,14,32.263,PHI,@,IND,L 10-37,,,,,,,,,,,,,,
160,1996,1996-12-14,15,32.272,PHI,@,NYJ,W 21-20,,,,,,,,,,,,,,
161,1996,1996-12-22,16,32.280,PHI,,ARI,W 29-19,,,,,,,,,,,,,,
