ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1964,1964-09-20,2,21.297,CLE,,STL,T 33-33,3,63,21.00,1,0,0,,0,1,4,4.00,0,1,6
2,1964,1964-09-27,3,21.304,CLE,@,PHI,W 28-20,6,97,16.17,1,0,0,,0,0,0,,0,1,6
3,1964,1964-10-04,4,21.311,CLE,,DAL,W 27-6,5,123,24.60,1,0,0,,0,0,0,,0,1,6
4,1964,1964-10-10,5,21.317,CLE,,PIT,L 7-23,3,34,11.33,0,0,0,,0,0,0,,0,0,0
5,1964,1964-10-18,6,21.325,CLE,@,DAL,W 20-16,2,36,18.00,0,0,0,,0,0,0,,0,0,0
6,1964,1964-10-25,7,21.332,CLE,,NYG,W 42-20,3,33,11.00,1,0,0,,0,0,0,,0,1,6
7,1964,1964-11-01,8,21.339,CLE,@,PIT,W 30-17,2,24,12.00,0,0,0,,0,0,0,,0,0,0
8,1964,1964-11-08,9,21.346,CLE,,WAS,W 34-24,3,82,27.33,1,0,0,,0,0,0,,0,1,6
9,1964,1964-11-15,10,21.353,CLE,,DET,W 37-21,5,92,18.40,1,0,0,,0,0,0,,0,1,6
10,1964,1964-11-22,11,21.360,CLE,@,GNB,L 21-28,7,126,18.00,2,0,0,,0,0,0,,0,2,12
11,1964,1964-11-29,12,22.001,CLE,,PHI,W 38-24,2,16,8.00,0,0,0,,0,0,0,,0,0,0
12,1964,1964-12-06,13,22.008,CLE,@,STL,L 19-28,6,91,15.17,0,0,0,,0,0,0,,0,0,0
13,1964,1964-12-12,14,22.014,CLE,@,NYG,W 52-20,5,103,20.60,1,0,0,,0,0,0,,0,1,6
14,1965,1965-12-12,13,23.014,CLE,@,RAM,L 7-42,3,30,10.00,0,0,0,,0,0,0,,0,0,0
15,1966,1966-09-11,1,23.287,CLE,@,WAS,W 38-14,4,59,14.75,1,0,0,,0,0,0,,0,1,6
16,1966,1966-09-18,2,23.294,CLE,,GNB,L 20-21,3,54,18.00,0,0,0,,0,0,0,,0,0,0
17,1966,1966-09-25,3,23.301,CLE,,STL,L 28-34,3,79,26.33,0,0,0,,0,0,0,,0,0,0
18,1966,1966-10-02,4,23.308,CLE,@,NYG,W 28-7,2,17,8.50,1,0,0,,0,0,0,,0,1,6
19,1966,1966-10-08,5,23.314,CLE,,PIT,W 41-10,2,41,20.50,0,0,0,,0,0,0,,0,0,0
20,1966,1966-10-23,6,23.329,CLE,,DAL,W 30-21,3,39,13.00,1,0,0,,0,0,0,,0,1,6
21,1966,1966-10-30,7,23.336,CLE,@,ATL,W 49-17,3,78,26.00,1,0,0,,0,0,0,,0,1,6
22,1966,1966-11-06,8,23.343,CLE,@,PIT,L 6-16,1,12,12.00,0,0,0,,0,0,0,,0,0,0
23,1966,1966-11-13,9,23.350,CLE,,PHI,W 27-7,3,64,21.33,1,0,0,,0,0,0,,0,1,6
24,1966,1966-11-20,10,23.357,CLE,,WAS,W 14-3,2,36,18.00,0,0,0,,0,0,0,,0,0,0
25,1966,1966-11-24,11,23.361,CLE,@,DAL,L 14-26,1,23,23.00,0,0,0,,0,0,0,,0,0,0
26,1966,1966-12-11,13,24.013,CLE,@,PHI,L 21-33,3,78,26.00,0,0,0,,0,0,0,,0,0,0
27,1966,1966-12-17,14,24.019,CLE,@,STL,W 38-10,6,161,26.83,0,0,0,,0,0,0,,0,0,0
28,1967,1967-09-17,1,24.293,CLE,,DAL,L 14-21,3,46,15.33,0,0,0,,0,0,0,,0,0,0
29,1967,1967-09-24,2,24.300,CLE,@,DET,L 14-31,2,48,24.00,1,0,0,,0,0,0,,0,1,6
30,1967,1967-10-01,3,24.307,CLE,@,NOR,W 42-7,4,107,26.75,2,0,0,,0,0,0,,0,2,12
31,1967,1967-10-07,4,24.313,CLE,,PIT,W 21-10,3,45,15.00,1,1,-8,-8.00,0,0,0,,0,1,6
32,1967,1967-10-15,5,24.321,CLE,,STL,W 20-16,1,28,28.00,0,0,0,,0,0,0,,0,0,0
33,1967,1967-10-22,6,24.328,CLE,,CHI,W 24-0,1,33,33.00,0,0,0,,0,0,0,,0,0,0
34,1967,1967-10-29,7,24.335,CLE,@,NYG,L 34-38,5,126,25.20,2,0,0,,0,0,0,,0,2,12
35,1967,1967-11-05,8,24.342,CLE,@,PIT,W 34-14,3,61,20.33,0,0,0,,0,0,0,,0,0,0
36,1967,1967-11-12,9,24.349,CLE,@,GNB,L 7-55,2,24,12.00,0,0,0,,0,0,0,,0,0,0
37,1967,1967-11-19,10,24.356,CLE,,MIN,W 14-10,2,28,14.00,0,0,0,,0,0,0,,0,0,0
38,1967,1967-11-26,11,24.363,CLE,,WAS,W 42-37,3,96,32.00,1,0,0,,0,0,0,,0,1,6
39,1967,1967-12-03,12,25.005,CLE,,NYG,W 24-14,0,0,,0,1,18,18.00,0,0,0,,0,0,0
40,1967,1967-12-10,13,25.012,CLE,@,STL,W 20-16,2,57,28.50,1,0,0,,0,0,0,,0,1,6
41,1967,1967-12-17,14,25.019,CLE,@,PHI,L 24-28,1,3,3.00,0,0,0,,0,0,0,,0,0,0
42,1968,1968-09-15,1,25.292,CLE,@,NOR,W 24-10,3,65,21.67,0,0,0,,0,0,0,,0,0,0
43,1968,1968-09-22,2,25.299,CLE,@,DAL,L 7-28,3,85,28.33,1,0,0,,0,0,0,,0,1,6
44,1968,1968-09-29,3,25.306,CLE,,RAM,L 6-24,1,57,57.00,1,0,0,,0,0,0,,0,1,6
45,1968,1968-10-05,4,25.312,CLE,,PIT,W 31-24,5,70,14.00,1,0,0,,0,0,0,,0,1,6
46,1968,1968-10-13,5,25.320,CLE,,STL,L 21-27,3,93,31.00,1,0,0,,0,0,0,,0,1,6
47,1968,1968-10-20,6,25.327,CLE,@,BAL,W 30-20,5,46,9.20,1,0,0,,0,0,0,,0,1,6
48,1968,1968-10-27,7,25.334,CLE,,ATL,W 30-7,4,80,20.00,1,0,0,,0,0,0,,0,1,6
49,1968,1968-11-03,8,25.341,CLE,@,SFO,W 33-21,4,63,15.75,0,0,0,,0,0,0,,0,0,0
50,1968,1968-11-10,9,25.348,CLE,,NOR,W 35-17,5,107,21.40,1,0,0,,0,0,0,,0,1,6
51,1968,1968-11-17,10,25.355,CLE,@,PIT,W 45-24,4,68,17.00,1,0,0,,0,0,0,,0,1,6
52,1968,1968-11-24,11,25.362,CLE,,PHI,W 47-13,3,54,18.00,2,0,0,,0,0,0,,0,2,12
53,1968,1968-12-01,12,26.003,CLE,,NYG,W 45-10,6,137,22.83,1,0,0,,0,0,0,,0,1,6
54,1968,1968-12-08,13,26.010,CLE,@,WAS,W 24-21,1,38,38.00,1,0,0,,0,0,0,,0,1,6
55,1968,1968-12-14,14,26.016,CLE,@,STL,L 16-27,3,104,34.67,0,0,0,,0,0,0,,0,0,0
56,1969,1969-09-21,1,26.297,CLE,@,PHI,W 27-20,1,9,9.00,0,0,0,,0,0,0,,0,0,0
57,1969,1969-09-28,2,26.304,CLE,,WAS,W 27-23,4,69,17.25,0,0,0,,0,0,0,,0,0,0
58,1969,1969-10-05,3,26.311,CLE,,DET,L 21-28,7,106,15.14,1,0,0,,0,0,0,,0,1,6
59,1969,1969-10-12,4,26.318,CLE,@,NOR,W 27-17,5,93,18.60,0,0,0,,0,0,0,,0,0,0
60,1969,1969-10-26,6,26.332,CLE,,STL,T 21-21,4,88,22.00,1,0,0,,0,0,0,,0,1,6
61,1969,1969-11-02,7,26.339,CLE,,DAL,W 42-10,3,84,28.00,2,1,16,16.00,0,0,0,,0,2,12
62,1969,1969-11-09,8,26.346,CLE,@,MIN,L 3-51,1,27,27.00,0,0,0,,0,0,0,,0,0,0
63,1969,1969-11-16,9,26.353,CLE,@,PIT,W 24-3,5,132,26.40,1,0,0,,0,0,0,,0,1,6
64,1969,1969-11-23,10,26.360,CLE,,NYG,W 28-17,1,30,30.00,0,0,0,,0,0,0,,0,0,0
65,1969,1969-11-30,11,27.002,CLE,@,CHI,W 28-24,1,10,10.00,1,0,0,,0,0,0,,0,1,6
66,1969,1969-12-07,12,27.009,CLE,,GNB,W 20-7,2,44,22.00,1,1,7,7.00,0,0,0,,0,1,6
67,1969,1969-12-14,13,27.016,CLE,@,STL,W 27-21,4,119,29.75,2,0,0,,0,0,0,,0,2,12
68,1969,1969-12-21,14,27.023,CLE,@,NYG,L 14-27,4,75,18.75,1,0,0,,0,0,0,,0,1,6
69,1970,1970-09-20,1,27.296,MIA,@,BOS,L 14-27,1,19,19.00,0,0,0,,0,0,0,,0,0,0
70,1970,1970-09-27,2,27.303,MIA,@,HOU,W 20-10,3,64,21.33,0,0,0,,0,0,0,,0,0,0
71,1970,1970-10-03,3,27.309,MIA,,OAK,W 20-13,3,120,40.00,2,0,0,,0,0,0,,0,2,12
72,1970,1970-10-10,4,27.316,MIA,@,NYJ,W 20-6,5,122,24.40,1,0,0,,0,0,0,,0,1,6
73,1970,1970-10-18,5,27.324,MIA,@,BUF,W 33-14,4,89,22.25,1,1,16,16.00,0,0,0,,0,1,6
74,1970,1970-10-25,6,27.331,MIA,,CLE,L 0-28,3,69,23.00,0,0,0,,0,0,0,,0,0,0
75,1970,1970-11-01,7,27.338,MIA,@,BAL,L 0-35,1,30,30.00,0,1,-3,-3.00,0,0,0,,0,0,0
76,1970,1970-11-08,8,27.345,MIA,@,PHI,L 17-24,2,67,33.50,1,0,0,,0,0,0,,0,1,6
77,1970,1970-11-15,9,27.352,MIA,,NOR,W 21-10,4,73,18.25,0,0,0,,0,0,0,,0,0,0
78,1970,1970-11-22,10,27.359,MIA,,BAL,W 34-17,2,50,25.00,1,0,0,,0,0,0,,0,1,6
79,1970,1970-12-20,14,28.022,MIA,,BUF,W 45-7,,,,,,,,,,,,,,
80,1971,1971-09-19,1,28.295,MIA,@,DEN,T 10-10,6,146,24.33,1,1,-3,-3.00,0,0,0,,0,1,6
81,1971,1971-09-26,2,28.302,MIA,@,BUF,W 29-14,4,65,16.25,1,0,0,,0,0,0,,0,1,6
82,1971,1971-10-03,3,28.309,MIA,,NYJ,L 10-14,4,104,26.00,0,1,4,4.00,0,0,0,,0,0,0
83,1971,1971-10-10,4,28.316,MIA,@,CIN,W 23-13,4,92,23.00,1,0,0,,0,0,0,,0,1,6
84,1971,1971-10-17,5,28.323,MIA,,NWE,W 41-3,3,68,22.67,2,0,0,,0,0,0,,0,2,12
85,1971,1971-10-24,6,28.330,MIA,@,NYJ,W 30-14,2,48,24.00,1,1,20,20.00,0,0,0,,0,1,6
86,1971,1971-10-31,7,28.337,MIA,@,RAM,W 20-14,3,108,36.00,1,1,11,11.00,0,0,0,,0,1,6
87,1971,1971-11-07,8,28.344,MIA,,BUF,W 34-0,2,12,6.00,1,1,39,39.00,0,0,0,,0,1,6
88,1971,1971-11-14,9,28.351,MIA,,PIT,W 24-21,3,158,52.67,3,1,16,16.00,0,0,0,,0,3,18
89,1971,1971-11-21,10,28.358,MIA,,BAL,W 17-14,1,13,13.00,0,0,0,,0,0,0,,0,0,0
90,1971,1971-11-29,11,29.001,MIA,,CHI,W 34-3,2,47,23.50,0,1,9,9.00,0,0,0,,0,0,0
91,1971,1971-12-05,12,29.007,MIA,@,NWE,L 13-34,2,46,23.00,0,0,0,,0,0,0,,0,0,0
92,1971,1971-12-11,13,29.013,MIA,@,BAL,L 3-14,3,28,9.33,0,1,2,2.00,0,0,0,,0,0,0
93,1971,1971-12-19,14,29.021,MIA,,GNB,W 27-6,4,61,15.25,0,1,17,17.00,0,0,0,,0,0,0
