ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,def_int,def_int_yds,def_int_td
1,1987,1987-10-05,3,23.147,SFO,@,NYG,W 41-21,0,0,,0,,,
2,1987,1987-10-11,4,23.153,SFO,@,ATL,W 25-17,1,0,0.00,0,0,0,0
3,1987,1987-10-18,5,23.160,SFO,,STL,W 34-28,0,0,,0,,,
4,1988,1988-09-18,3,24.130,SFO,,ATL,L 17-34,,,,,,,
5,1988,1988-09-25,4,24.137,SFO,@,SEA,W 38-7,,,,,,,
6,1988,1988-10-02,5,24.144,SFO,,DET,W 20-13,,,,,,,
7,1988,1988-10-09,6,24.151,SFO,,DEN,L 13-16,,,,,,,
8,1988,1988-10-16,7,24.158,SFO,@,RAM,W 24-21,,,,,,,
9,1988,1988-10-24,8,24.166,SFO,@,CHI,L 9-10,,,,,,,
10,1988,1988-10-30,9,24.172,SFO,,MIN,W 24-21,,,,,,,
11,1988,1988-11-06,10,24.179,SFO,@,PHO,L 23-24,,,,,,,
12,1988,1988-11-13,11,24.186,SFO,,RAI,L 3-9,,,,,,,
13,1988,1988-11-21,12,24.194,SFO,,WAS,W 37-21,,,,,,,
14,1988,1988-11-27,13,24.200,SFO,@,SDG,W 48-10,,,,,,,
15,1988,1988-12-04,14,24.207,SFO,@,ATL,W 13-3,,,,,,,
16,1988,1988-12-11,15,24.214,SFO,,NOR,W 30-17,,,,,,,
17,1988,1988-12-18,16,24.221,SFO,,RAM,L 16-38,,,,,,,
18,1989,1989-09-10,1,25.122,SFO,@,IND,W 30-24,,,,,,,
19,1989,1989-09-17,2,25.129,SFO,@,TAM,W 20-16,,,,,,,
20,1989,1989-09-24,3,25.136,SFO,@,PHI,W 38-28,,,,,,,
21,1989,1989-10-01,4,25.143,SFO,,RAM,L 12-13,,,,,,,
22,1989,1989-10-08,5,25.150,SFO,@,NOR,W 24-20,,,,,,,
23,1989,1989-10-15,6,25.157,SFO,@,DAL,W 31-14,,,,,,,
24,1989,1989-10-22,7,25.164,SFO,,NWE,W 37-20,0,0,,0,1,12,0
25,1989,1989-10-29,8,25.171,SFO,@,NYJ,W 23-10,,,,,,,
26,1989,1989-11-06,9,25.179,SFO,,NOR,W 31-13,,,,,,,
27,1989,1989-11-12,10,25.185,SFO,,ATL,W 45-3,,,,,,,
28,1989,1989-11-19,11,25.192,SFO,,GNB,L 17-21,,,,,,,
29,1989,1989-11-27,12,25.200,SFO,,NYG,W 34-24,,,,,,,
30,1989,1989-12-03,13,25.206,SFO,@,ATL,W 23-10,,,,,,,
31,1989,1989-12-11,14,25.214,SFO,@,RAM,W 30-27,,,,,,,
32,1989,1989-12-17,15,25.220,SFO,,BUF,W 21-10,,,,,,,
33,1989,1989-12-24,16,25.227,SFO,,CHI,W 26-0,,,,,,,
34,1990,1990-09-10,1,26.122,SFO,@,NOR,W 13-12,0,0,,0,1,0,0
35,1990,1990-09-16,2,26.128,SFO,,WAS,W 26-13,,,,,,,
36,1990,1990-09-23,3,26.135,SFO,,ATL,W 19-13,,,,,,,
37,1990,1990-10-07,4,26.149,SFO,@,HOU,W 24-21,,,,,,,
38,1990,1990-10-14,5,26.156,SFO,@,ATL,W 45-35,,,,,,,
39,1990,1990-10-21,6,26.163,SFO,,PIT,W 27-7,,,,,,,
40,1990,1990-10-28,7,26.170,SFO,,CLE,W 20-17,,,,,,,
41,1990,1990-11-04,8,26.177,SFO,@,GNB,W 24-20,,,,,,,
42,1990,1990-11-11,9,26.184,SFO,@,DAL,W 24-6,,,,,,,
43,1990,1990-11-18,10,26.191,SFO,,TAM,W 31-7,,,,,,,
44,1990,1990-11-25,11,26.198,SFO,,RAM,L 17-28,,,,,,,
45,1990,1990-12-03,12,26.206,SFO,,NYG,W 7-3,,,,,,,
46,1990,1990-12-09,13,26.212,SFO,@,CIN,W 20-17,,,,,,,
47,1990,1990-12-17,14,26.220,SFO,@,RAM,W 26-10,,,,,,,
48,1990,1990-12-23,15,26.226,SFO,,NOR,L 10-13,,,,,,,
49,1990,1990-12-30,16,26.233,SFO,@,MIN,W 20-17,,,,,,,
50,1992,1992-09-06,1,28.118,TAM,,PHO,W 23-7,,,,,,,
51,1992,1992-09-13,2,28.125,TAM,,GNB,W 31-3,,,,,,,
52,1992,1992-09-20,3,28.132,TAM,@,MIN,L 20-26,0,0,,0,1,24,0
53,1992,1992-09-27,4,28.139,TAM,@,DET,W 27-23,,,,,,,
54,1992,1992-10-04,5,28.146,TAM,,IND,L 14-24,,,,,,,
55,1992,1992-10-18,6,28.160,TAM,@,CHI,L 14-31,0,0,,0,1,75,0
56,1992,1992-10-25,7,28.167,TAM,,DET,L 7-38,,,,,,,
57,1992,1992-11-01,8,28.174,TAM,@,NOR,L 21-23,,,,,,,
58,1992,1992-11-08,9,28.181,TAM,,MIN,L 7-35,,,,,,,
59,1992,1992-11-15,10,28.188,TAM,,CHI,W 20-17,,,,,,,
60,1992,1992-11-22,11,28.195,TAM,@,SDG,L 14-29,,,,,,,
61,1992,1992-11-29,12,28.202,TAM,@,GNB,L 14-19,,,,,,,
62,1992,1992-12-06,13,28.209,TAM,,RAM,L 27-31,,,,,,,
63,1992,1992-12-13,14,28.216,TAM,,ATL,L 7-35,,,,,,,
64,1992,1992-12-19,15,28.222,TAM,@,SFO,L 14-21,,,,,,,
65,1992,1992-12-27,16,28.230,TAM,@,PHO,W 7-3,,,,,,,
