ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,two_pt_md,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2013,2013-09-05,1,22.135,BAL,@,DEN,L 27-49,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,1
2,2013,2013-09-15,2,22.145,BAL,,CLE,W 14-6,,,,,,,0.0%,,,,,,,,,,,,,,,
3,2013,2013-09-22,3,22.152,BAL,,HOU,W 30-9,,,,,,,0.0%,,,,,,,,,,,,,,,
4,2013,2013-09-29,4,22.159,BAL,@,BUF,L 20-23,,,,,,,0.0%,,,,,,,,,,,,,,,
5,2013,2013-10-06,5,22.166,BAL,@,MIA,W 26-23,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
6,2013,2013-10-13,6,22.173,BAL,,GNB,L 17-19,,,,,,,0.0%,,,,,,,,,,,,,,,
7,2013,2013-10-20,7,22.180,BAL,@,PIT,L 16-19,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,0
8,2013,2013-11-03,8,22.194,BAL,@,CLE,L 18-24,,,,,,,0.0%,,,,,,,,,,,,,,,
9,2013,2013-11-10,9,22.201,BAL,,CIN,W 20-17,,,,,,,0.0%,,,,,,,,,,,,,,,
10,2013,2013-11-17,10,22.208,BAL,@,CHI,L 20-23,,0,0,0,,0,0.0%,,0,0,,0,1,8,8.00,0,,0,0,0.0,0,0
11,2013,2013-11-24,11,22.215,BAL,,NYJ,W 19-3,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,1,0
12,2013,2013-11-28,12,22.219,BAL,,PIT,W 22-20,,0,0,0,,0,0.0%,,0,0,,0,1,9,9.00,0,,0,0,0.0,0,0
13,2013,2013-12-08,13,22.229,BAL,,MIN,W 29-26,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,1,0
14,2013,2013-12-16,14,22.237,BAL,@,DET,W 18-16,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,0,1
15,2013,2013-12-22,15,22.243,BAL,,NWE,L 7-41,,0,,,,,0.0%,,,,,,,,,,,,,,,
16,2013,2013-12-29,16,22.250,BAL,@,CIN,L 17-34,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,1,0
17,2014,2014-09-07,1,23.137,BAL,,CIN,L 16-23,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
18,2014,2014-09-11,2,23.141,BAL,,PIT,W 26-6,,,,,,,0.0%,,,,,,,,,,,,,,,
19,2014,2014-09-21,3,23.151,BAL,@,CLE,W 23-21,*,4,3,54,18.00,1,75.0%,13.50,0,0,,0,0,0,,0,,1,6,0.0,0,0
20,2014,2014-09-28,4,23.158,BAL,,CAR,W 38-10,*,2,2,8,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
21,2014,2014-10-05,5,23.165,BAL,@,IND,L 13-20,*,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,0,0,0.0,1,0
22,2014,2014-10-12,6,23.172,BAL,@,TAM,W 48-17,*,3,2,29,14.50,0,66.7%,9.67,0,0,,0,0,0,,0,,0,0,0.0,0,0
23,2014,2014-10-19,7,23.179,BAL,,ATL,W 29-7,*,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
24,2014,2014-10-26,8,23.186,BAL,@,CIN,L 24-27,*,1,1,21,21.00,0,100.0%,21.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
25,2014,2014-11-02,9,23.193,BAL,@,PIT,L 23-43,*,2,1,12,12.00,0,50.0%,6.00,0,0,,0,1,16,16.00,0,,0,0,0.0,0,0
26,2014,2014-11-09,10,23.200,BAL,,TEN,W 21-7,*,3,3,26,8.67,0,100.0%,8.67,0,0,,0,0,0,,0,,0,0,0.0,0,0
27,2014,2014-11-24,11,23.215,BAL,@,NOR,W 34-27,*,3,3,21,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,,0,0,0.0,1,0
28,2014,2014-11-30,12,23.221,BAL,,SDG,L 33-34,*,2,0,0,,0,0.0%,0.00,0,0,,0,1,12,12.00,0,,0,0,0.0,1,0
29,2014,2014-12-07,13,23.228,BAL,@,MIA,W 28-13,,2,2,3,1.50,0,100.0%,1.50,0,0,,0,0,0,,0,,0,0,0.0,0,0
30,2014,2014-12-14,14,23.235,BAL,,JAX,W 20-12,*,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
31,2014,2014-12-21,15,23.242,BAL,@,HOU,L 13-25,*,,,,,,0.0%,,,,,,,,,,,,,,,
32,2014,2014-12-28,16,23.249,BAL,,CLE,W 20-10,*,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,0,0,0.0,1,0
33,2015,2015-09-13,1,24.143,BAL,@,DEN,L 13-19,*,4,4,17,4.25,0,100.0%,4.25,0,0,,0,0,0,,0,,0,0,0.0,0,0
34,2015,2015-09-20,2,24.150,BAL,@,OAK,L 33-37,,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
35,2015,2015-09-27,3,24.157,BAL,,CIN,L 24-28,*,3,2,11,5.50,0,66.7%,3.67,0,0,,0,0,0,,0,,0,0,0.0,0,0
36,2015,2015-10-01,4,24.161,BAL,@,PIT,W 23-20,,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,,0,,0,0,0.0,0,0
