ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2010,2010-10-03,4,23.099,GNB,,DET,W 28-26,,0.0,1,0,0,0,0
2,2010,2010-10-10,5,23.106,GNB,@,WAS,L 13-16,,1.0,2,0,0,0,0
3,2011,2011-11-20,10,24.147,GNB,,TAM,W 35-26,,,,,,,
4,2011,2011-11-24,11,24.151,GNB,@,DET,W 27-15,,,,,,,
5,2011,2011-12-04,12,24.161,GNB,@,NYG,W 38-35,,,,,,,
6,2011,2011-12-11,13,24.168,GNB,,OAK,W 46-16,,,,,,,
7,2011,2011-12-18,14,24.175,GNB,@,KAN,L 14-19,,,,,,,
8,2011,2011-12-25,15,24.182,GNB,,CHI,W 35-21,,0.0,1,2,0,0,0
9,2011,2012-01-01,16,24.189,GNB,,DET,W 45-41,,,,,,,
10,2012,2012-10-07,5,25.103,GNB,@,IND,L 27-30,,1.0,1,0,0,0,0
11,2012,2012-10-14,6,25.110,GNB,@,HOU,W 42-24,,0.0,2,0,0,0,0
12,2012,2012-10-21,7,25.117,GNB,@,STL,W 30-20,,0.0,0,1,0,0,0
13,2012,2012-10-28,8,25.124,GNB,,JAX,W 24-15,,,,,,,
14,2012,2012-11-04,9,25.131,GNB,,ARI,W 31-17,,1.0,2,0,0,0,0
15,2012,2012-11-18,10,25.145,GNB,@,DET,W 24-20,,,,,,,
16,2012,2012-11-25,11,25.152,GNB,@,NYG,L 10-38,,,,,,,
17,2012,2012-12-02,12,25.159,GNB,,MIN,W 23-14,,0.0,0,1,0,0,0
18,2012,2012-12-16,14,25.173,GNB,@,CHI,W 21-13,,1.5,1,1,0,0,0
19,2012,2012-12-23,15,25.180,GNB,,TEN,W 55-7,,1.0,2,0,0,0,0
20,2012,2012-12-30,16,25.187,GNB,@,MIN,L 34-37,*,,,,,,
21,2013,2013-09-08,1,26.074,GNB,@,SFO,L 28-34,,0.0,2,1,0,0,0
22,2013,2013-09-15,2,26.081,GNB,,WAS,W 38-20,,0.0,2,0,1,5,0
23,2013,2013-09-22,3,26.088,GNB,@,CIN,L 30-34,,,,,,,
24,2013,2013-10-06,4,26.102,GNB,,DET,W 22-9,*,1.0,4,2,0,0,0
25,2013,2013-10-13,5,26.109,GNB,@,BAL,W 19-17,*,,,,,,
26,2013,2013-10-20,6,26.116,GNB,,CLE,W 31-13,,0.0,0,0,0,0,0
27,2013,2013-10-27,7,26.123,GNB,@,MIN,W 44-31,*,0.0,2,0,0,0,0
28,2013,2013-11-04,8,26.131,GNB,,CHI,L 20-27,*,0.0,5,2,0,0,0
29,2013,2013-11-10,9,26.137,GNB,,PHI,L 13-27,*,0.0,3,0,0,0,0
30,2013,2013-11-17,10,26.144,GNB,@,NYG,L 13-27,*,1.0,2,0,0,0,0
31,2013,2013-11-24,11,26.151,GNB,,MIN,T 26-26,*,1.0,5,2,0,0,0
32,2013,2013-11-28,12,26.155,GNB,@,DET,L 10-40,*,0.0,1,2,0,0,0
33,2013,2013-12-08,13,26.165,GNB,,ATL,W 22-21,,1.0,1,0,0,0,0
34,2013,2013-12-15,14,26.172,GNB,@,DAL,W 37-36,,1.0,1,1,0,0,0
35,2013,2013-12-22,15,26.179,GNB,,PIT,L 31-38,*,0.0,5,0,0,0,0
