ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2004,2004-09-26,3,22.140,IND,,GNB,W 45-31,,,,,,,
2,2004,2004-10-03,4,22.147,IND,@,JAX,W 24-17,,,,,,,
3,2004,2004-10-10,5,22.154,IND,,OAK,W 35-14,,,,,,,
4,2004,2004-10-24,6,22.168,IND,,JAX,L 24-27,,,,,,,
5,2004,2004-10-31,7,22.175,IND,@,KAN,L 35-45,,,,,,,
6,2004,2004-11-08,8,22.183,IND,,MIN,W 31-28,,,,,,,
7,2004,2004-11-14,9,22.189,IND,,HOU,W 49-14,,,,,,,
8,2004,2004-12-05,12,22.210,IND,,TEN,W 51-24,,,,,,,
9,2004,2004-12-12,13,22.217,IND,@,HOU,W 23-14,,,,,,,
10,2004,2004-12-19,14,22.224,IND,,BAL,W 20-10,,,,,,,
11,2004,2004-12-26,15,22.231,IND,,SDG,W 34-31,,,,,,,
12,2005,2005-10-17,6,23.161,IND,,STL,W 45-28,,,,,,,
13,2005,2005-10-23,7,23.167,IND,@,HOU,W 38-20,,,,,,,
14,2005,2005-11-07,8,23.182,IND,@,NWE,W 40-21,,,,,,,
15,2005,2005-11-13,9,23.188,IND,,HOU,W 31-17,,,,,,,
16,2005,2005-11-20,10,23.195,IND,@,CIN,W 45-37,,,,,,,
17,2005,2005-11-28,11,23.203,IND,,PIT,W 26-7,,,,,,,
18,2005,2005-12-04,12,23.209,IND,,TEN,W 35-3,,,,,,,
19,2005,2005-12-11,13,23.216,IND,@,JAX,W 26-18,*,,,,,,
20,2005,2005-12-18,14,23.223,IND,,SDG,L 17-26,,,,,,,
21,2005,2005-12-24,15,23.229,IND,@,SEA,L 13-28,*,1.0,,,0,0,0
22,2005,2006-01-01,16,23.237,IND,,ARI,W 17-13,*,0.0,,,1,16,0
23,2006,2006-09-10,1,24.124,IND,@,NYG,W 26-21,*,,,,,,
24,2006,2006-09-17,2,24.131,IND,,HOU,W 43-24,*,,,,,,
25,2006,2006-09-24,3,24.138,IND,,JAX,W 21-14,*,,,,,,
26,2006,2006-10-01,4,24.145,IND,@,NYJ,W 31-28,*,,,,,,
27,2006,2006-10-08,5,24.152,IND,,TEN,W 14-13,*,,,,,,
28,2006,2006-10-22,6,24.166,IND,,WAS,W 36-22,*,,,,,,
29,2006,2006-10-29,7,24.173,IND,@,DEN,W 34-31,*,,,,,,
30,2006,2006-11-05,8,24.180,IND,@,NWE,W 27-20,*,,,,,,
31,2006,2006-11-12,9,24.187,IND,,BUF,W 17-16,*,,,,,,
32,2006,2006-11-19,10,24.194,IND,@,DAL,L 14-21,*,,,,,,
33,2006,2006-12-03,12,24.208,IND,@,TEN,L 17-20,*,,,,,,
34,2006,2006-12-10,13,24.215,IND,@,JAX,L 17-44,*,,,,,,
35,2006,2006-12-18,14,24.223,IND,,CIN,W 34-16,,,,,,,
36,2006,2006-12-24,15,24.229,IND,@,HOU,L 24-27,,,,,,,
37,2006,2006-12-31,16,24.236,IND,,MIA,W 27-22,,,,,,,
38,2007,2007-09-09,1,25.123,TEN,@,JAX,W 13-10,,,,,,,
39,2007,2007-09-16,2,25.130,TEN,,IND,L 20-22,,,,,,,
40,2007,2007-09-24,3,25.138,TEN,@,NOR,W 31-14,,,,,,,
41,2007,2007-10-07,4,25.151,TEN,,ATL,W 20-13,,,,,,,
42,2007,2007-10-14,5,25.158,TEN,@,TAM,L 10-13,,,,,,,
43,2007,2007-10-21,6,25.165,TEN,@,HOU,W 38-36,,,,,,,
44,2007,2007-10-28,7,25.172,TEN,,OAK,W 13-9,,,,,,,
45,2007,2007-11-04,8,25.179,TEN,,CAR,W 20-7,,,,,,,
46,2007,2007-11-11,9,25.186,TEN,,JAX,L 13-28,,,,,,,
47,2007,2007-11-19,10,25.194,TEN,@,DEN,L 20-34,,,,,,,
48,2007,2007-11-25,11,25.200,TEN,@,CIN,L 6-35,,,,,,,
49,2007,2007-12-02,12,25.207,TEN,,HOU,W 28-20,,,,,,,
50,2007,2007-12-09,13,25.214,TEN,,SDG,L 17-23,,,,,,,
51,2008,2008-09-21,3,26.135,DET,@,SFO,L 13-31,,,,,,,
52,2008,2008-10-19,6,26.163,DET,@,HOU,L 21-28,,,,,,,
53,2008,2008-12-28,16,26.233,CHI,@,HOU,L 24-31,,,,,,,
