ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1980,1980-09-07,1,23.060,DET,@,RAM,W 41-20
2,1980,1980-09-14,2,23.067,DET,@,GNB,W 29-7
3,1980,1980-09-21,3,23.074,DET,,STL,W 20-7
4,1981,1981-09-06,1,24.059,DET,,SFO,W 24-17
5,1981,1981-09-13,2,24.066,DET,@,SDG,L 23-28
6,1981,1981-09-20,3,24.073,DET,@,MIN,L 24-26
7,1981,1981-09-27,4,24.080,DET,,OAK,W 16-0
8,1981,1981-10-04,5,24.087,DET,@,TAM,L 10-28
9,1981,1981-10-11,6,24.094,DET,@,DEN,L 21-27
10,1981,1981-10-19,7,24.102,DET,,CHI,W 48-17
11,1981,1981-10-25,8,24.108,DET,,GNB,W 31-27
12,1981,1981-11-01,9,24.115,DET,@,RAM,L 13-20
13,1981,1981-11-08,10,24.122,DET,@,WAS,L 31-33
14,1981,1981-11-15,11,24.129,DET,,DAL,W 27-24
15,1981,1981-11-22,12,24.136,DET,@,CHI,W 23-7
16,1981,1981-11-26,13,24.140,DET,,KAN,W 27-10
17,1981,1981-12-06,14,24.150,DET,@,GNB,L 17-31
18,1981,1981-12-12,15,24.156,DET,,MIN,W 45-7
19,1981,1981-12-20,16,24.164,DET,,TAM,L 17-20
20,1982,1982-09-12,1,25.065,DET,,CHI,W 17-10
21,1982,1982-09-19,2,25.072,DET,@,RAM,W 19-14
22,1982,1982-11-21,3,25.135,DET,@,CHI,L 17-20
23,1982,1982-11-25,4,25.139,DET,,NYG,L 6-13
24,1982,1982-12-06,5,25.150,DET,,NYJ,L 13-28
25,1982,1982-12-12,6,25.156,DET,@,GNB,W 30-10
26,1982,1982-12-19,7,25.163,DET,,MIN,L 31-34
27,1982,1982-12-26,8,25.170,DET,@,TAM,L 21-23
28,1982,1983-01-02,9,25.177,DET,,GNB,W 27-24
29,1983,1983-09-04,1,26.057,DET,@,TAM,W 11-0
30,1983,1983-09-11,2,26.064,DET,,CLE,L 26-31
31,1983,1983-09-18,3,26.071,DET,,ATL,L 14-30
32,1983,1983-09-25,4,26.078,DET,@,MIN,L 17-20
33,1983,1983-10-02,5,26.085,DET,@,RAM,L 10-21
34,1983,1983-10-09,6,26.092,DET,,GNB,W 38-14
35,1983,1983-10-16,7,26.099,DET,,CHI,W 31-17
36,1983,1983-10-23,8,26.106,DET,@,WAS,L 17-38
37,1983,1983-10-30,9,26.113,DET,@,CHI,W 38-17
38,1983,1983-11-07,10,26.121,DET,,NYG,W 15-9
39,1983,1983-11-13,11,26.127,DET,@,HOU,L 17-27
40,1983,1983-11-20,12,26.134,DET,@,GNB,W 23-20
41,1983,1983-11-24,13,26.138,DET,,PIT,W 45-3
42,1983,1983-12-05,14,26.149,DET,,MIN,W 13-2
43,1983,1983-12-11,15,26.155,DET,@,CIN,L 9-17
44,1983,1983-12-18,16,26.162,DET,,TAM,W 23-20
45,1985,1985-11-17,11,28.131,DET,,MIN,W 41-21
46,1985,1985-11-24,12,28.138,DET,@,TAM,L 16-19
47,1985,1985-11-28,13,28.142,DET,,NYJ,W 31-20
48,1985,1985-12-08,14,28.152,DET,@,NWE,L 6-23
49,1985,1985-12-15,15,28.159,DET,,GNB,L 23-26
50,1985,1985-12-22,16,28.166,DET,,CHI,L 17-37
51,1986,1986-09-07,1,29.060,DET,@,MIN,W 13-10
52,1986,1986-09-14,2,29.067,DET,,DAL,L 7-31
53,1986,1986-09-21,3,29.074,DET,,TAM,L 20-24
54,1986,1986-09-28,4,29.081,DET,@,CLE,L 21-24
55,1986,1986-10-05,5,29.088,DET,,HOU,W 24-13
56,1986,1986-10-12,6,29.095,DET,@,GNB,W 21-14
57,1986,1986-10-19,7,29.102,DET,@,RAM,L 10-14
58,1986,1986-10-26,8,29.109,DET,@,CHI,L 7-13
59,1986,1986-11-02,9,29.116,DET,,CIN,L 17-24
60,1986,1986-11-09,10,29.123,DET,,MIN,L 10-24
61,1986,1986-11-16,11,29.130,DET,@,PHI,W 13-11
62,1986,1986-11-23,12,29.137,DET,@,TAM,W 38-17
63,1986,1986-11-27,13,29.141,DET,,GNB,L 40-44
