ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
60,2013,2013-10-06,5,29.116,KAN,@,TEN,W 26-17,*,4,3,91,30.33,0,75.0%,22.75,0,0,,0,0,0,,0,0,0,0.0,0,0
61,2013,2013-10-13,6,29.123,KAN,,OAK,W 24-7,*,4,2,6,3.00,0,50.0%,1.50,0,0,,0,0,0,,0,0,0,0.0,0,0
62,2013,2013-10-20,7,29.130,KAN,,HOU,W 17-16,*,4,3,33,11.00,0,75.0%,8.25,0,0,,0,0,0,,0,0,0,0.0,0,0
63,2013,2013-10-27,8,29.137,KAN,,CLE,W 23-17,*,5,3,31,10.33,0,60.0%,6.20,1,4,4.00,0,0,0,,0,0,0,0.0,0,0
64,2013,2013-11-03,9,29.144,KAN,@,BUF,W 23-13,*,5,3,22,7.33,0,60.0%,4.40,0,0,,0,0,0,,0,0,0,0.0,0,0
65,2013,2013-11-17,10,29.158,KAN,@,DEN,L 17-27,*,3,1,20,20.00,0,33.3%,6.67,0,0,,0,0,0,,0,0,0,0.0,0,0
66,2013,2013-11-24,11,29.165,KAN,,SDG,L 38-41,*,5,4,91,22.75,1,80.0%,18.20,0,0,,0,0,0,,0,1,6,0.0,0,0
67,2013,2013-12-01,12,29.172,KAN,,DEN,L 28-35,*,6,2,17,8.50,0,33.3%,2.83,0,0,,0,0,0,,0,0,0,0.0,0,0
68,2013,2013-12-08,13,29.179,KAN,@,WAS,W 45-10,*,2,1,7,7.00,0,50.0%,3.50,0,0,,0,0,0,,0,0,0,0.0,0,0
69,2013,2013-12-15,14,29.186,KAN,@,OAK,W 56-31,*,3,2,33,16.50,0,66.7%,11.00,0,0,,0,0,0,,0,0,0,0.0,0,0
70,2013,2013-12-22,15,29.193,KAN,,IND,L 7-23,*,4,3,32,10.67,0,75.0%,8.00,0,0,,0,0,0,,0,0,0,0.0,0,0
71,2013,2013-12-29,16,29.200,KAN,@,SDG,L 24-27,,,,,,,0.0%,,,,,,,,,,,,,,
72,2014,2014-09-07,1,30.087,KAN,,TEN,L 10-26,*,13,7,84,12.00,0,53.8%,6.46,0,0,,0,0,0,,0,0,0,0.0,2,0
73,2014,2014-09-14,2,30.094,KAN,@,DEN,L 17-24,*,6,3,14,4.67,0,50.0%,2.33,0,0,,0,0,0,,0,0,0,0.0,0,0
74,2014,2014-09-21,3,30.101,KAN,@,MIA,W 34-15,,3,2,12,6.00,0,66.7%,4.00,0,0,,0,0,0,,0,0,0,0.0,0,0
75,2014,2014-09-29,4,30.109,KAN,,NWE,W 41-14,,2,2,46,23.00,0,100.0%,23.00,0,0,,0,0,0,,0,0,0,0.0,0,0
76,2014,2014-11-30,12,30.171,KAN,,DEN,L 16-29,*,2,1,20,20.00,0,50.0%,10.00,0,0,,0,0,0,,0,0,0,0.0,0,0
77,2014,2014-12-07,13,30.178,KAN,@,ARI,L 14-17,,,,,,,0.0%,,,,,,,,,,,,,,
